Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	is_outlier	outlier_info
gene-VC_RS11190	1012	1432	1249	825	1076	805	572	707	459	host	recB	False	
gene-VC_RS08040	135	164	138	177	318	220	224	289	138	host	gene-VC_RS08040	False	
gene-VC_RS14415	1452	1910	1826	2383	3100	2439	2274	2555	1759	host	gene-VC_RS14415	False	
gene-VPVV882_gp23	364	506	367	2238	2387	2199	6740	7846	5173	phage	gene-VPVV882_gp23	False	
gene-VC_RS00990	117	174	118	131	167	113	99	146	81	host	gene-VC_RS00990	False	
gene-VC_RS09140	665	934	938	724	1072	693	442	523	361	host	gene-VC_RS09140	False	
gene-VC_RS00465	448	660	618	611	927	630	689	842	519	host	ubiA	False	
gene-VC_RS10750	556	750	693	637	850	739	678	858	522	host	gene-VC_RS10750	False	
gene-VC_RS17835	84	103	129	168	199	209	198	199	141	host	gene-VC_RS17835	False	
gene-VC_RS06920	415	587	511	560	672	474	577	671	435	host	gene-VC_RS06920	False	
gene-VC_RS05810	518	661	637	689	729	657	793	893	602	host	gene-VC_RS05810	False	
gene-VC_RS07140	137	169	154	163	208	146	270	321	226	host	gene-VC_RS07140	False	
gene-VC_RS13905	163	286	213	158	236	170	90	107	105	host	tagH	False	
gene-VC_RS04510	245	325	287	332	355	297	432	506	321	host	treC	False	
gene-VC_RS06770	99	176	122	114	119	77	76	84	58	host	gene-VC_RS06770	False	
gene-VC_RS15670	796	1079	996	1072	1188	1046	1964	2084	1421	host	gene-VC_RS15670	False	
gene-VC_RS03545	1210	1844	1754	1648	2272	1904	2306	2323	1514	host	gene-VC_RS03545	False	
gene-VC_RS02085	283	412	412	323	502	331	508	609	365	host	gene-VC_RS02085	False	
gene-VC_RS07980	1200	1687	1456	1525	1992	1659	1996	2282	1560	host	vesC	False	
gene-VC_RS10555	1325	2679	2298	2461	2027	1437	385	752	357	host	gene-VC_RS10555	False	
gene-VC_RS03015	268	432	358	441	507	456	346	499	277	host	gene-VC_RS03015_gene_folK	False	
gene-VC_RS02110	1517	1996	1853	1216	1754	1262	923	3023	683	host	mreD	False	
gene-VC_RS10635	816	1165	997	1105	1724	1239	1123	1276	655	host	flgB	False	
gene-VC_RS01835	855	1096	842	808	1311	836	473	610	373	host	bfr	False	
gene-VC_RS15030	2475	2370	2544	2266	1974	1978	941	943	685	host	gene-VC_RS15030	False	
gene-VC_RS09960	1654	2511	1988	1712	2490	1883	1441	1769	1080	host	gene-VC_RS09960	False	
gene-VC_RS14970	662	861	792	1055	1449	1038	1525	2058	1304	host	gene-VC_RS14970	False	
gene-VC_RS18210	85	140	124	105	147	112	77	94	68	host	gene-VC_RS18210	False	
gene-VC_RS00570	416	622	424	570	904	618	463	607	358	host	cyaY	False	
gene-VC_RS01040	541	853	755	730	893	699	739	839	530	host	gene-VC_RS01040	False	
gene-VC_RS18385	56	71	39	67	123	99	66	97	38	host	gene-VC_RS18385	False	
gene-VC_RS17280	39	63	43	59	78	61	85	113	59	host	ectA	False	
gene-VC_RS14100	94	116	102	71	85	66	53	43	29	host	gene-VC_RS14100	False	
gene-VC_RS05140	337	463	399	517	707	541	702	765	482	host	gene-VC_RS05140	False	
gene-VC_RS11645	733	1151	936	1519	1620	1306	1186	1450	899	host	dsbC	False	
gene-VC_RS10675	435	672	559	702	903	710	720	754	487	host	gene-VC_RS10675	False	
gene-VC_RS14980	704	941	889	734	999	800	979	1198	749	host	gene-VC_RS14980	False	
gene-VC_RS13730	142	169	139	126	166	134	247	230	172	host	pstB	False	
gene-VC_RS17730	1296	2323	1895	1716	2401	1749	1791	2214	1445	host	pyrC	False	
gene-VC_RS15085	456	540	452	504	856	606	933	1131	653	host	gene-VC_RS15085	False	
gene-VC_RS01360	120	122	154	113	154	107	144	202	102	host	cadB	False	
gene-VC_RS07770	409	573	538	404	566	393	372	427	287	host	gene-VC_RS07770	False	
gene-VC_RS08085	1362	2188	1942	1618	2270	1583	1597	1960	1231	host	gene-VC_RS08085	False	
gene-VC_RS00950	140	217	235	306	369	331	445	479	411	host	ggt	False	
gene-VC_RS16000	128	127	172	105	152	145	141	163	103	host	focA	False	
gene-VC_RS06520	401	402	405	339	282	232	183	201	125	host	gene-VC_RS06520	False	
gene-VC_RS06930	538	794	658	1013	1502	1116	1407	1540	1064	host	ttcA	False	
gene-VC_RS15875	745	1297	1070	913	1309	926	991	1132	757	host	gene-VC_RS15875	False	
gene-VC_RS16150	1113	1904	1465	1360	1970	1357	1052	1314	695	host	gene-VC_RS16150	False	
gene-VC_RS04975	349	551	435	816	1106	919	771	848	532	host	gene-VC_RS04975	False	
gene-VC_RS06150	498	678	669	866	985	794	1412	1569	1032	host	gene-VC_RS06150	False	
gene-VC_RS08995	1681	2354	1993	1423	1950	1509	2097	2863	1714	host	gene-VC_RS08995	False	
gene-VC_RS08090	128	153	136	119	160	92	149	156	125	host	gene-VC_RS08090	False	
gene-VC_RS03440	1523	2327	1852	1900	2263	1857	2241	2605	1634	host	ribF	False	
gene-VC_RS00610	250	341	329	440	442	518	669	581	311	host	gene-VC_RS00610	False	
gene-VC_RS10495	318	376	374	298	294	231	65	74	45	host	gene-VC_RS10495	False	
gene-VC_RS04900	1229	1692	1587	2455	2619	2132	2394	2697	1928	host	gene-VC_RS04900	False	
gene-VC_RS12960	85	134	100	113	130	94	95	115	56	host	gene-VC_RS12960	False	
gene-VC_RS04275	263	385	344	372	604	419	282	365	235	host	gene-VC_RS04275	False	
gene-VPVV882_gp50	69	97	86	682	638	605	3745	3295	2176	phage	gene-VPVV882_gp50	False	
gene-VC_RS07415	148	225	222	165	223	171	248	272	189	host	gene-VC_RS07415	False	
gene-VC_RS00945	231	330	325	382	392	342	324	389	295	host	gene-VC_RS00945	False	
gene-VC_RS09585	1339	2084	1684	1229	1596	1166	1424	1752	1258	host	purU	False	
gene-VC_RS14880	200	315	238	199	264	221	438	515	310	host	gene-VC_RS14880	False	
gene-VC_RS14425	902	1415	1174	1982	2720	2136	2741	3326	2183	host	vctD	False	
gene-VC_RS16410	92	171	168	166	243	188	227	245	158	host	gene-VC_RS16410	False	
gene-VC_RS03095	327	467	440	349	395	327	537	591	495	host	gene-VC_RS03095	False	
gene-VC_RS18050	1320	2093	1723	1738	2570	1918	2066	2572	1644	host	vcaM	False	
gene-VC_RS17530	843	1129	1088	1015	1370	944	956	1153	675	host	makA	False	
gene-VC_RS00115	263	442	336	311	390	354	334	347	230	host	gene-VC_RS00115	False	
gene-VC_RS01025	717	1129	992	968	1223	903	762	2515	595	host	rph	False	
gene-VC_RS08535	1031	1363	1282	1121	1383	1103	1446	1534	1141	host	gene-VC_RS08535	False	
gene-VC_RS18465	377	545	467	258	372	302	304	299	247	host	gene-VC_RS18465	False	
gene-VC_RS03485	238	332	312	392	530	415	505	593	385	host	gene-VC_RS03485	False	
gene-VC_RS00045	699	1226	911	394	566	361	263	321	187	host	gene-VC_RS00045	False	
gene-VC_RS03680	172	261	193	249	311	287	194	220	133	host	gene-VC_RS03680	False	
gene-VC_RS08630	299	406	352	483	584	489	842	925	617	host	gene-VC_RS08630	False	
gene-VC_RS11940	400	658	624	1004	1172	929	1504	1884	1235	host	gene-VC_RS11940	False	
gene-VC_RS02030	616	706	708	558	575	475	406	504	393	host	gene-VC_RS02030	False	
gene-VC_RS09225	289	443	374	518	806	611	498	554	385	host	gene-VC_RS09225	False	
gene-VC_RS12130	590	862	706	810	1061	860	1022	3102	884	host	gene-VC_RS12130	False	
gene-VC_RS05980	331	437	414	313	473	336	279	311	204	host	gene-VC_RS05980	False	
gene-VC_RS13860	1215	1878	1495	1655	2415	1833	1664	2001	1250	host	gene-VC_RS13860	False	
gene-VC_RS08205	800	983	941	1308	1504	1336	1732	1941	1419	host	gene-VC_RS08205_gene_focA	False	
gene-VC_RS06905	1630	2398	2154	1554	2069	1581	1281	1501	1003	host	potB	False	
gene-VC_RS15555	249	373	332	235	373	292	427	533	408	host	gene-VC_RS15555	False	
gene-VC_RS17775	276	402	393	323	414	298	415	460	278	host	gene-VC_RS17775	False	
gene-VC_RS14145	636	938	875	735	1066	731	956	1120	697	host	gene-VC_RS14145	False	
gene-VC_RS13790	87	105	92	94	159	122	120	148	101	host	gene-VC_RS13790	False	
gene-VC_RS10335	223	312	242	248	260	246	167	195	125	host	gene-VC_RS10335	False	
gene-VC_RS12605	1835	2959	2297	2084	2488	2033	996	1254	838	host	crp	False	
gene-VC_RS14185	541	798	673	569	818	550	446	509	348	host	gene-VC_RS14185	False	
gene-VC_RS07280	91	125	118	87	146	98	221	202	157	host	gene-VC_RS07280	False	
gene-VC_RS12570	1329	2105	1605	1060	1643	1120	990	2286	770	host	kefB	False	
gene-VC_RS13945	360	553	450	365	458	360	368	435	291	host	tssM	False	
gene-VC_RS08565	130	192	187	224	283	206	316	366	255	host	gene-VC_RS08565	False	
gene-VC_RS07640	102	160	133	122	153	131	134	108	88	host	gene-VC_RS07640	False	
gene-VC_RS00780	859	1201	962	1071	1239	1037	931	1029	750	host	vexA	False	
gene-VC_RS09555	548	881	733	593	853	636	667	774	524	host	gene-VC_RS09555	False	
gene-VC_RS15920	241	359	296	220	380	270	201	256	138	host	cqsA	False	
gene-VC_RS02665	1491	2227	1845	1937	3085	2214	1931	2592	1570	host	folB	False	
gene-VC_RS15230	326	379	416	302	490	383	422	499	343	host	gene-VC_RS15230	False	
gene-VC_RS11710	1720	2440	2014	1578	2339	1564	2076	1748	1102	host	parE	False	
gene-VC_RS05370	576	968	782	408	636	476	446	543	406	host	gene-VC_RS05370	False	
gene-VC_RS07370	346	398	173	244	255	171	229	226	161	host	gene-VC_RS07370	False	
gene-VC_RS05405	1273	2025	1538	1308	1831	1360	1398	1862	1074	host	gene-VC_RS05405	False	
gene-VC_RS01365	65	100	85	98	83	68	114	106	86	host	gene-VC_RS01365	False	
gene-VC_RS04960	702	898	817	1302	1508	1348	1884	2042	1423	host	gene-VC_RS04960	False	
gene-VC_RS14140	256	319	301	590	599	536	1044	1010	740	host	gene-VC_RS14140	False	
gene-VC_RS06650	208	257	258	320	417	314	531	531	410	host	gene-VC_RS06650	False	
gene-VC_RS09920	1799	2557	1974	1125	2042	1350	661	872	479	host	gene-VC_RS09920	False	
gene-VC_RS16450	257	327	287	294	445	328	445	687	418	host	gene-VC_RS16450	False	
gene-VC_RS03005	1564	2336	1883	1608	2222	1703	2176	2602	1686	host	panC	False	
gene-VC_RS02875	1721	2726	2047	2190	3471	2347	2295	2935	1622	host	rpsP	False	
gene-VC_RS03300	156	212	204	204	233	192	213	268	154	host	gene-VC_RS03300	False	
gene-VC_RS10135	1810	2994	2293	2133	3226	2341	2055	2703	1644	host	fcrX	False	
gene-VC_RS05435	290	545	456	449	710	497	607	709	463	host	lolA	False	
gene-VC_RS15110	341	566	496	462	690	581	822	930	622	host	gene-VC_RS15110	False	
gene-VPVV882_gp27	64	105	85	1320	1651	1464	4973	5271	3121	phage	gene-VPVV882_gp27	False	
gene-VC_RS02230	141	225	213	162	247	197	160	169	109	host	apaG	False	
gene-VC_RS09915	1159	1678	1322	824	1092	856	646	724	505	host	flrD	False	
gene-VC_RS16240	145	248	163	191	351	227	257	347	198	host	gene-VC_RS16240	False	
gene-VC_RS01630	253	349	247	405	515	382	389	533	288	host	nudC	False	
gene-VC_RS14635	775	850	768	362	640	472	466	492	372	host	gene-VC_RS14635_gene_tnpA	False	
gene-VC_RS11115	1021	1595	1423	1003	1403	1188	1124	1357	919	host	gene-VC_RS11115	False	
gene-VC_RS18425	223	338	287	329	436	355	478	517	375	host	pdxH	False	
gene-VC_RS05800	189	261	187	208	278	210	302	400	206	host	gene-VC_RS05800	False	
gene-VC_RS04700	1250	1977	1562	1012	1446	1130	944	1204	721	host	rlpA	False	
gene-VC_RS05705	1008	1489	1345	2050	2162	1881	2141	2645	1946	host	cmoA	False	
gene-VC_RS11365	415	544	554	556	786	668	715	787	509	host	nfo	False	
gene-VC_RS18365	370	558	499	300	383	254	115	127	65	host	speFL	False	
gene-VC_RS06845	101	150	132	109	139	115	148	139	95	host	gene-VC_RS06845_gene_hcp-2	False	
gene-VC_RS09335	179	256	235	142	267	196	242	254	170	host	gene-VC_RS09335	False	
gene-VC_RS16090	144	195	226	207	244	252	198	232	169	host	gene-VC_RS16090	False	
gene-VC_RS00155	817	1112	981	984	1428	1088	982	1144	734	host	gene-VC_RS00155	False	
gene-VC_RS08025	128	220	161	144	187	148	197	194	133	host	gene-VC_RS08025	False	
gene-VC_RS13515	97	147	122	162	255	169	214	226	162	host	gene-VC_RS13515	False	
gene-VC_RS14780	709	884	833	932	1321	1058	1127	1280	970	host	gene-VC_RS14780	False	
gene-VC_RS03885	283	519	418	2589	2775	2297	1624	3377	1506	host	vibH	False	
gene-VC_RS02130	375	590	449	312	396	323	269	291	191	host	gene-VC_RS02130	False	
gene-VC_RS06225	242	333	292	212	305	232	135	174	100	host	gene-VC_RS06225	False	
gene-VC_RS15825	464	517	574	860	948	802	1557	1655	1203	host	gene-VC_RS15825	False	
gene-VC_RS03780	416	588	443	578	773	593	917	1174	803	host	iscX	False	
gene-VC_RS02335	905	1278	1105	839	1025	763	738	811	496	host	hemW	False	
gene-VC_RS03135	81	105	91	88	111	82	103	114	77	host	gene-VC_RS03135	False	
gene-VC_RS00955	280	383	375	465	632	475	705	842	554	host	rarD	False	
gene-VC_RS05550	970	1574	1317	1152	1567	1090	1015	1208	704	host	hisG	False	
gene-VC_RS18275	412	550	485	342	566	466	409	450	319	host	gene-VC_RS18275	False	
gene-VC_RS05930	466	753	652	689	762	747	1057	1206	788	host	gene-VC_RS05930	False	
gene-VC_RS18195	1473	2217	1908	1270	1868	1444	1327	1611	970	host	glgX	False	
gene-VC_RS00070	460	629	529	524	688	518	364	438	254	host	gene-VC_RS00070	False	
gene-VC_RS07310	141	222	59	45	55	27	42	46	28	host	fdh3B	False	
gene-VC_RS12965	418	593	449	531	606	477	475	477	307	host	cpxA	False	
gene-VC_RS18040	48	47	78	63	81	63	86	120	48	host	gene-VC_RS18040	False	
gene-VC_RS02120	1638	2343	1836	1209	1756	1252	1293	1676	1034	host	rng	False	
gene-VC_RS16210	108	172	148	183	240	187	237	279	170	host	gene-VC_RS16210	False	
gene-VC_RS11930	958	993	835	744	891	730	691	730	443	host	gene-VC_RS11930	False	
gene-VPVV882_gp41	417	464	545	18914	16540	18221	57225	62388	44860	phage	gene-VPVV882_gp41	False	
gene-VC_RS00760	252	414	355	409	577	407	625	737	497	host	ilvY	False	
gene-VC_RS13985	118	187	164	93	143	96	163	205	144	host	rbsB	False	
gene-VC_RS07765	527	766	684	578	736	590	501	598	390	host	gene-VC_RS07765	False	
gene-VC_RS14015	250	374	325	309	403	320	384	459	276	host	gene-VC_RS14015	False	
gene-VC_RS07000	267	453	361	319	449	332	588	651	445	host	gene-VC_RS07000	False	
gene-VC_RS01640	527	723	649	911	1002	807	736	753	490	host	gene-VC_RS01640	False	
gene-VC_RS04245	366	522	445	644	841	663	648	774	461	host	bamE	False	
gene-VC_RS01515	579	1194	966	523	862	623	597	474	266	host	gene-VC_RS01515	False	
gene-VC_RS06085	412	548	548	823	904	746	862	994	645	host	gene-VC_RS06085	False	
gene-VC_RS06840	530	815	646	846	1167	994	1355	1560	910	host	gene-VC_RS06840	False	
gene-VC_RS07015	91	129	83	112	155	115	208	221	145	host	gene-VC_RS07015	False	
gene-VC_RS05655	747	1106	1028	528	768	606	441	551	313	host	gene-VC_RS05655	False	
gene-VC_RS10740	145	284	220	227	454	266	281	337	228	host	smrA	False	
gene-VC_RS07545	472	705	505	441	599	434	498	592	372	host	katG	False	
gene-VC_RS15905	549	878	702	851	1141	799	771	998	515	host	gene-VC_RS15905	False	
gene-VC_RS11150	425	586	481	448	565	393	425	513	336	host	csdA	False	
gene-VC_RS17600	1285	1967	1656	1737	2070	1586	1500	1739	1109	host	zwf	False	
gene-VC_RS07945	1564	2158	1846	2416	2781	2317	2845	3205	2157	host	rplY	False	
gene-VC_RS14955	623	811	744	706	1066	776	687	904	540	host	gene-VC_RS14955	False	
gene-VC_RS00060	2198	2782	2493	1891	3022	2174	1419	1668	984	host	recF	False	
gene-VC_RS05235	179	259	234	368	436	392	550	596	430	host	gene-VC_RS05235	False	
gene-VC_RS11840	781	1244	973	916	1205	976	940	1129	722	host	pdxJ	False	
gene-VC_RS11605	697	1016	822	795	1064	783	697	867	548	host	rsmH	False	
gene-VC_RS16800	183	244	183	193	220	168	195	217	126	host	gene-VC_RS16800	False	
gene-VC_RS01255	447	631	580	739	944	775	1224	1401	998	host	gene-VC_RS01255	False	
gene-VC_RS18170	108	148	126	68	105	92	53	67	47	host	gene-VC_RS18170	False	
gene-VC_RS03490	662	1075	855	764	1079	816	681	897	500	host	nagZ	False	
gene-VC_RS00340	163	217	208	138	219	156	173	257	122	host	gene-VC_RS00340	False	
gene-VC_RS16710	456	615	551	303	434	287	206	217	163	host	gene-VC_RS16710_gene_glgC	False	
gene-VC_RS11830	2444	2774	2436	938	1434	1045	833	958	605	host	gene-VC_RS11830	False	
gene-VC_RS09435	559	981	758	570	875	650	688	797	572	host	minE	False	
gene-VC_RS07975	171	278	248	277	338	258	380	477	281	host	gene-VC_RS07975	False	
gene-VC_RS02990	953	1302	1149	1369	1570	1244	1090	1326	943	host	gene-VC_RS02990	False	
gene-VC_RS05325	399	547	436	434	509	423	323	363	245	host	gene-VC_RS05325	False	
gene-VC_RS06065	142	215	197	202	240	184	153	201	113	host	gene-VC_RS06065	False	
gene-VC_RS07630	1623	2129	1991	2660	3079	2557	2345	2704	1781	host	almE	False	
gene-VC_RS10805	574	1007	843	1530	1657	1351	1925	2678	1456	host	gloB	False	
gene-VC_RS17220	183	256	247	270	385	297	525	701	401	host	gene-VC_RS17220	False	
gene-VC_RS17380	270	304	296	280	369	289	372	463	290	host	gene-VC_RS17380	False	
gene-VC_RS04745	1133	1745	1475	1253	1576	1342	2016	2310	1613	host	lnt	False	
gene-VC_RS10785	683	1044	931	1010	1213	913	947	1020	636	host	gene-VC_RS10785	False	
gene-VC_RS12790	307	473	404	585	855	620	863	1057	649	host	epmA	False	
gene-VC_RS12645	78	114	115	84	108	115	100	123	73	host	gene-VC_RS12645	False	
gene-VC_RS15140	244	284	282	212	339	250	316	349	220	host	gene-VC_RS15140	False	
gene-VC_RS11025	1194	1859	1517	1368	2114	1515	1714	2061	1249	host	gene-VC_RS11025	False	
gene-VC_RS11670	170	228	174	157	257	184	1762	211	120	host	gene-VC_RS11670	False	
gene-VC_RS17360	770	1231	1119	1229	1341	1172	1349	1724	1016	host	gene-VC_RS17360	False	
gene-VC_RS03495	265	370	342	293	385	250	246	314	199	host	btsR	False	
gene-VC_RS02105	1810	2743	2234	1684	2035	1627	1266	1452	941	host	mreC	False	
gene-VC_RS07285	1003	1394	1158	1195	1802	1376	1807	2220	1447	host	gene-VC_RS07285	False	
gene-VC_RS17055	845	807	734	996	1164	1096	1405	1141	675	host	galE	False	
gene-VC_RS06160	674	1141	881	666	1181	758	567	722	447	host	ribA	False	
gene-VC_RS06030	235	315	339	233	296	207	234	290	181	host	gene-VC_RS06030	False	
gene-VC_RS06945	463	695	558	295	437	311	373	437	247	host	gene-VC_RS06945	False	
gene-VC_RS00425	275	379	266	249	499	295	212	262	167	host	gene-VC_RS00425_gene_tatA	False	
gene-VC_RS18865	252	355	256	286	568	377	629	872	484	host	gene-VC_RS18865	False	
gene-VC_RS10585	605	808	724	553	811	585	482	578	370	host	flgL	False	
gene-VC_RS06295	153	237	189	146	199	135	169	215	142	host	gene-VC_RS06295	False	
gene-VC_RS07655	66	50	67	81	115	84	141	141	91	host	gene-VC_RS07655	False	
gene-VC_RS05535	461	688	526	509	745	642	1246	851	667	host	gene-VC_RS05535	False	
gene-VC_RS13600	826	1186	1109	1323	1714	1474	1556	1965	1201	host	gene-VC_RS13600	False	
gene-VC_RS04640	132	196	173	189	297	176	263	282	175	host	vpsM	False	
gene-VC_RS11215	1992	2795	2352	1774	2298	1610	767	902	594	host	dapD	False	
gene-VC_RS02485	600	950	859	1101	1485	1043	1070	1331	831	host	glmS	False	
gene-VC_RS17845	92	174	135	132	167	131	144	154	119	host	gene-VC_RS17845	False	
gene-VC_RS04695	1558	2407	2048	1672	2205	1699	1777	2074	1320	host	gene-VC_RS04695	False	
gene-VC_RS02795	719	709	791	720	672	657	510	199	198	host	gene-VC_RS02795	False	
gene-VC_RS14155	633	1017	836	899	1114	873	1157	1369	851	host	gene-VC_RS14155	False	
gene-VC_RS02785	1508	1352	1430	1733	1068	1215	606	213	584	host	gene-VC_RS02785	False	
gene-VC_RS14565	64	159	120	187	246	196	253	272	191	host	gene-VC_RS14565	False	
gene-VC_RS00550	347	517	441	533	608	472	352	451	263	host	gene-VC_RS00550	False	
gene-VC_RS02040	827	1289	1100	602	829	622	1075	455	291	host	gene-VC_RS02040	False	
gene-VC_RS18320	267	417	304	334	419	360	313	424	288	host	gene-VC_RS18320	False	
gene-VC_RS07680	293	453	370	435	685	420	435	724	387	host	alsS	False	
gene-VC_RS06110	341	570	513	504	647	519	464	571	369	host	gene-VC_RS06110	False	
gene-VC_RS16285	111	163	115	149	171	124	149	210	141	host	gene-VC_RS16285	False	
gene-VC_RS04890	343	697	399	382	634	488	542	683	411	host	rfaH	False	
gene-VC_RS17710	1307	1873	1714	2011	2548	2141	1767	2140	1380	host	gene-VC_RS17710	False	
gene-VPVV882_gp25	835	898	913	20918	21332	20167	56339	57969	37511	phage	gene-VPVV882_gp25	False	
gene-VC_RS08800	127	155	140	198	199	213	220	262	152	host	gene-VC_RS08800	False	
gene-VC_RS14170	284	414	369	305	486	309	276	320	227	host	gene-VC_RS14170	False	
gene-VC_RS16255	260	376	311	317	380	316	555	618	381	host	gene-VC_RS16255	False	
gene-VC_RS14620	316	487	476	702	960	692	577	645	379	host	gene-VC_RS14620	False	
gene-VC_RS15615	211	263	241	241	405	268	289	381	214	host	gene-VC_RS15615	False	
gene-VC_RS10445	1074	1539	1240	1281	1397	1191	1298	1540	997	host	gene-VC_RS10445	False	
gene-VC_RS08965	314	471	403	351	471	411	490	495	337	host	rsmS	False	
gene-VC_RS05600	356	567	460	469	684	556	257	329	182	host	cspD	False	
gene-VC_RS11715	579	673	736	790	971	731	982	1155	701	host	yqiA	False	
gene-VC_RS09115	249	349	285	304	386	333	542	608	423	host	gene-VC_RS09115	False	
gene-VC_RS01305	1269	1884	1723	1804	2238	1886	2002	2336	2062	host	gene-VC_RS01305	False	
gene-VC_RS07665	52	55	60	62	93	89	84	109	56	host	gene-VC_RS07665	False	
gene-VC_RS11265	595	850	708	527	728	604	688	863	525	host	gene-VC_RS11265	False	
gene-VC_RS16155	847	1142	1063	853	1065	844	666	787	516	host	gene-VC_RS16155	False	
gene-VC_RS10030	475	574	519	685	749	657	1025	985	762	host	znuB	False	
gene-VC_RS00695	870	1447	1164	935	1356	924	853	1066	601	host	sthA	False	
gene-VC_RS09310	519	778	646	719	994	768	820	1013	594	host	gene-VC_RS09310	False	
gene-VC_RS18570	57	95	96	146	168	116	247	279	182	host	gene-VC_RS18570	False	
gene-VC_RS04235	308	375	397	352	508	341	329	348	208	host	gene-VC_RS04235	False	
gene-VC_RS01970	1645	2241	2161	2570	3031	2595	2517	2884	1892	host	gene-VC_RS01970	False	
gene-VC_RS02170	966	1420	1191	1630	1992	1660	1729	2033	1314	host	gene-VC_RS02170	False	
gene-VC_RS05895	63	103	102	79	108	44	34	45	45	host	hutG	False	
gene-VC_RS15910	852	1342	1191	902	1150	926	903	1113	686	host	gene-VC_RS15910	False	
gene-VC_RS02375	173	269	237	233	806	201	147	174	116	host	gene-VC_RS02375	False	
gene-VC_RS02790	952	1257	914	524	1236	649	157	229	97	host	gene-VC_RS02790	False	
gene-VC_RS06175	1792	2714	2051	1892	2777	1849	1802	2313	1284	host	gene-VC_RS06175	False	
gene-VC_RS12715	387	533	402	379	571	452	383	737	303	host	oxyR	False	
gene-VC_RS00545	714	964	853	524	687	555	573	713	481	host	gene-VC_RS00545	False	
