Geneid	0_R1	0_R2	10_R1	10_R2	35_R1	35_R2	Entity	Symbol	is_outlier	outlier_info
gene-PA2025	6	6	2	0	2	1	host	gor	False	
gene-PA2488	7	4	0	0	1	1	host	gene-PA2488	False	
gene-PA1659	2	0	0	0	0	0	host	gene-PA1659	False	
gene-PA2083	8	6	2	1	1	1	host	gene-PA2083	False	
gene-PA4862	4	4	0	0	1	1	host	gene-PA4862	False	
gene-PA4493	7	12	3	2	0	0	host	roxR	False	
gene-PA0873	11	18	3	4	5	3	host	phhR	False	
gene-PA5100	10	4	0	0	0	1	host	hutU	False	
gene-PA3169	12	25	2	3	3	2	host	gene-PA3169	False	
gene-PA5289	9	5	0	0	0	0	host	gene-PA5289	False	
gene-PA3468	13	15	1	1	1	3	host	gene-PA3468	False	
gene-PA0024	17	20	2	5	2	1	host	hemF	False	
gene-PA0072	16	4	0	0	0	0	host	gene-PA0072	False	
gene-PA1202	3	1	2	2	0	0	host	gene-PA1202	False	
gene-PA1149	2	1	2	0	2	1	host	gene-PA1149	False	
gene-PA3325	7	7	0	1	0	1	host	gene-PA3325	False	
gene-PA2845	1	1	0	0	0	0	host	gene-PA2845	False	
gene-PA5545	14	9	2	1	4	1	host	gene-PA5545	False	
gene-PA3928	2	4	0	0	0	0	host	gene-PA3928	False	
gene-PA3226	4	4	4	5	3	5	host	gene-PA3226	False	
gene-PA4808	13	13	0	1	6	8	host	selA	False	
gene-PA0522	7	1	0	0	0	0	host	gene-PA0522	False	
gene-PA1070	1	9	2	1	0	0	host	braG	False	
gene-PA4033	6	2	0	0	0	0	host	gene-PA4033	False	
gene-PA2585	13	22	5	2	1	2	host	uvrC	False	
gene-PA1349	2	3	0	0	0	0	host	gene-PA1349	False	
gene-PHIKZ_p74	0	0	37	41	61	61	phage	gene-PHIKZ_p74	False	
gene-PA4821	26	8	1	2	0	0	host	gene-PA4821	False	
gene-PHIKZ106	0	0	400	364	596	569	phage	gene-PHIKZ106	False	
gene-PA4775	9	8	0	0	0	0	host	gene-PA4775	False	
gene-PA2360	9	3	1	0	0	0	host	gene-PA2360	False	
gene-PA3670	14	9	1	1	2	1	host	gene-PA3670	False	
gene-PA2898	2	4	0	0	0	0	host	gene-PA2898	False	
gene-PA4921	10	5	0	0	0	1	host	gene-PA4921	False	
gene-PA1538	12	0	0	0	1	2	host	gene-PA1538	False	
gene-PA1475	9	18	0	0	0	0	host	ccmA	False	
gene-PA4806	11	4	0	0	0	1	host	gene-PA4806	False	
gene-PA3022	6	10	0	1	0	0	host	gene-PA3022	False	
gene-PHIKZ252	2	0	618	611	677	685	phage	gene-PHIKZ252	False	
gene-PA1798	18	7	1	0	3	1	host	parS	False	
gene-PA2672	2	0	0	0	0	1	host	gene-PA2672	False	
gene-PA2351	4	0	0	0	0	0	host	gene-PA2351	False	
gene-PA2148	5	1	0	1	0	0	host	gene-PA2148	False	
gene-PA0869	8	14	2	0	0	2	host	pbpG	False	
gene-PA0152	11	7	0	0	0	0	host	pcaQ	False	
gene-PA3039	7	11	3	3	0	0	host	gene-PA3039	False	
gene-PA1682	10	7	0	0	0	0	host	gene-PA1682	False	
gene-PA3540	6	9	1	1	5	1	host	algD	False	
gene-PA5537	6	1	0	0	0	0	host	gene-PA5537	False	
gene-PA0342	26	19	3	3	5	5	host	thyA	False	
gene-PA5457	14	5	1	1	0	1	host	gene-PA5457	False	
gene-PA3604	8	17	1	2	3	2	host	erdR	False	
gene-PA1192	6	18	7	6	5	5	host	gene-PA1192	False	
gene-PA3230	6	0	1	0	0	1	host	gene-PA3230	False	
gene-PA1208	10	6	0	0	2	0	host	gene-PA1208	False	
gene-PA1163	16	26	4	2	2	8	host	ndvB	False	
gene-PA2989	5	10	0	0	0	0	host	gene-PA2989	False	
gene-PHIKZ140	0	0	234	244	21752	21961	phage	gene-PHIKZ140	False	
gene-PA0452	12	7	0	0	0	2	host	gene-PA0452	False	
gene-PA4027a	15	4	0	0	0	1	host	gene-PA4027a	False	
gene-PA3587	7	4	2	0	1	2	host	metR	False	
gene-PA2087	1	2	3	4	5	6	host	gene-PA2087	False	
gene-PA1333	0	6	1	1	0	0	host	gene-PA1333	False	
gene-PA0587	11	8	3	3	4	8	host	gene-PA0587	False	
gene-PA2408	5	1	0	0	0	0	host	gene-PA2408	False	
gene-PA1611	15	19	0	1	2	2	host	gene-PA1611	False	
gene-PA3284	4	4	0	0	0	0	host	gene-PA3284	False	
gene-PA3437	10	19	0	0	0	0	host	folM	False	
gene-PHIKZ_p64	0	0	850	818	591	551	phage	gene-PHIKZ_p64	False	
gene-PA2559	4	2	0	0	3	1	host	gene-PA2559	False	
gene-PA5464	19	25	0	0	1	0	host	gene-PA5464	False	
gene-PA4353	5	6	0	1	1	0	host	gene-PA4353	False	
gene-PA4015	9	7	0	0	0	0	host	gene-PA4015	False	
gene-PA0791	3	2	0	0	3	2	host	gene-PA0791	False	
gene-PA2026	2	5	0	0	0	1	host	gene-PA2026	False	
gene-PA0368	13	10	1	0	2	0	host	gene-PA0368	False	
gene-PA2560	1	2	0	2	1	0	host	gene-PA2560	False	
gene-PA0545	14	5	1	2	2	1	host	gene-PA0545	False	
gene-PA4509	10	1	0	0	0	0	host	gene-PA4509	False	
gene-PA4444	13	9	5	5	1	6	host	mltB1	False	
gene-PA3027	6	3	1	0	0	1	host	gene-PA3027	False	
gene-PA2703	0	2	0	0	0	0	host	gene-PA2703	False	
gene-PA5139	14	11	0	0	0	0	host	gene-PA5139	False	
gene-PA0250	10	6	1	0	1	1	host	gene-PA0250	False	
gene-PA0171	9	4	0	0	0	0	host	gene-PA0171	False	
gene-PA1095	1	10	4	4	6	2	host	gene-PA1095	False	
gene-PA1972	12	4	0	1	1	1	host	gene-PA1972	False	
gene-PA1882	2	6	0	1	1	0	host	gene-PA1882	False	
gene-PA5477	6	12	2	1	3	1	host	gene-PA5477	False	
gene-PA2565	1	0	0	0	0	0	host	gene-PA2565	False	
gene-PA0815	3	3	2	0	0	0	host	gene-PA0815	False	
gene-PA5393	9	6	1	5	4	6	host	gene-PA5393	False	
gene-PA4958	27	23	1	1	2	1	host	fimW	False	
gene-PA4951	9	11	3	1	2	2	host	orn	False	
gene-PA3890	4	3	0	1	0	1	host	gene-PA3890	False	
gene-PA2111	4	7	0	0	0	0	host	gene-PA2111	False	
gene-PA0457.1	5	1	0	0	0	1	host	gene-PA0457.1	False	
gene-PA3754	7	8	2	3	0	0	host	gene-PA3754	False	
gene-PA4721	11	3	1	1	1	1	host	gene-PA4721	False	
gene-PA4899	19	6	1	0	1	3	host	gene-PA4899	False	
gene-PA1019a	3	0	0	0	0	0	host	gene-PA1019a	False	
gene-PA4330	3	5	2	0	0	0	host	gene-PA4330	False	
gene-PA2409	1	3	0	0	0	0	host	gene-PA2409	False	
gene-PA4915	19	10	2	2	4	4	host	gene-PA4915	False	
gene-PA3389	3	7	0	0	0	0	host	gene-PA3389	False	
gene-PA0868	6	12	0	0	0	0	host	gene-PA0868	False	
gene-PA3917	7	2	0	0	0	0	host	moaD	False	
gene-PA2795	7	16	2	2	0	0	host	gene-PA2795	False	
gene-PA1297	7	5	0	0	2	0	host	gene-PA1297	False	
gene-PA2437	2	3	3	3	3	3	host	gene-PA2437	False	
gene-PA3747	17	15	4	4	3	6	host	gene-PA3747	False	
gene-PA2299	5	6	1	0	0	0	host	gene-PA2299	False	
gene-PA2509	6	4	0	0	0	0	host	catB	False	
gene-PA1566	5	1	0	0	0	0	host	gene-PA1566	False	
gene-PA3895	5	13	0	0	0	0	host	gene-PA3895	False	
gene-PA2196	4	3	0	1	2	1	host	gene-PA2196	False	
gene-PA0878	3	6	0	0	1	1	host	gene-PA0878	False	
gene-PA3501	3	1	0	0	0	0	host	gene-PA3501	False	
gene-PA2297	3	0	0	0	0	0	host	gene-PA2297	False	
gene-PA4109	7	6	0	1	0	0	host	ampR	False	
gene-PHIKZ163	0	1	468	427	21507	20814	phage	gene-PHIKZ163	False	
gene-PA3954	7	8	1	0	4	1	host	gene-PA3954	False	
gene-PA3707	4	10	0	0	1	1	host	gene-PA3707	False	
gene-PA4706	7	2	0	1	1	1	host	gene-PA4706	False	
gene-PA5140	13	12	1	0	0	1	host	hisF1	False	
gene-PA0884	9	7	1	2	0	3	host	gene-PA0884	False	
gene-PA4167	14	8	0	0	1	2	host	gene-PA4167	False	
gene-PA5048	15	18	0	0	1	1	host	gene-PA5048	False	
gene-PA2916	4	3	1	0	1	0	host	gene-PA2916	False	
gene-PA3853	6	6	0	0	1	0	host	gene-PA3853	False	
gene-PA2188	0	5	0	0	2	1	host	gene-PA2188	False	
gene-PA1448	8	5	0	0	0	0	host	fliR	False	
gene-PA3627	7	25	1	1	0	0	host	ygbB	False	
gene-PA0120	9	6	0	0	0	0	host	gene-PA0120	False	
gene-PA1945	11	6	1	0	0	0	host	gene-PA1945	False	
gene-PA2331	1	3	1	1	1	0	host	gene-PA2331	False	
gene-PA3240	3	2	0	0	0	0	host	gene-PA3240	False	
gene-PA4772	20	12	2	2	2	3	host	gene-PA4772	False	
gene-PA3668	0	4	0	1	1	1	host	gene-PA3668	False	
gene-PA1147	3	4	0	1	0	0	host	gene-PA1147	False	
gene-PA0680	1	1	1	0	3	2	host	gene-PA0680	False	
gene-PA0127	7	2	0	0	1	1	host	gene-PA0127	False	
gene-PA1734	2	3	0	0	0	0	host	gene-PA1734	False	
gene-PA2296	8	6	0	0	0	0	host	gene-PA2296	False	
gene-PA5248	26	26	1	2	0	1	host	gene-PA5248	False	
gene-PA4062	6	3	0	0	0	0	host	gene-PA4062	False	
gene-PA0286	20	30	4	5	6	5	host	desA	False	
gene-PA4424	9	8	5	4	3	2	host	gene-PA4424	False	
gene-PA1274	2	12	0	0	0	0	host	gene-PA1274	False	
gene-PHIKZ209	1	0	5762	5824	4849	4964	phage	gene-PHIKZ209	False	
gene-PA1699	1	11	1	0	0	0	host	gene-PA1699	False	
gene-PA3591	7	1	0	0	0	0	host	gene-PA3591	False	
gene-PA1162	8	15	2	1	2	1	host	dapE	False	
gene-PA0175	14	7	0	0	0	1	host	gene-PA0175	False	
gene-PA5279	7	13	0	1	0	0	host	gene-PA5279	False	
gene-PA0387	12	10	0	2	3	4	host	gene-PA0387	False	
gene-PA2103	8	5	0	2	1	2	host	gene-PA2103	False	
gene-PA1838	15	13	3	2	6	6	host	cysI	False	
gene-PA2717	4	3	0	0	0	1	host	cpo	False	
gene-PA3883	2	6	0	0	0	0	host	gene-PA3883	False	
gene-PA1686	4	6	1	0	1	0	host	alkA	False	
gene-PA5206	8	3	0	0	0	0	host	argE	False	
gene-PA4836	8	10	0	0	1	0	host	gene-PA4836	False	
gene-PA2301	0	1	0	0	0	0	host	gene-PA2301	False	
gene-PA4217	14	6	0	0	0	0	host	phzS	False	
gene-PA0736a	0	2	0	0	5	4	host	gene-PA0736a	False	
gene-PA4759	14	9	1	2	0	0	host	dapB	False	
gene-PA1090	6	4	2	1	1	1	host	gene-PA1090	False	
gene-PA4466	6	25	1	1	2	2	host	gene-PA4466	False	
gene-PA1809	10	3	1	0	0	2	host	gene-PA1809	False	
gene-PA3995	15	4	1	1	0	0	host	gene-PA3995	False	
gene-PA0322	21	8	0	0	0	1	host	gene-PA0322	False	
gene-PA0606	11	7	7	4	4	6	host	gene-PA0606	False	
gene-PA2871	9	9	0	0	0	0	host	gene-PA2871	False	
gene-PA1282	6	5	1	1	0	0	host	gene-PA1282	False	
gene-PA4303	2	4	0	4	4	6	host	tadZ	False	
gene-PA1864	4	4	0	1	0	0	host	gene-PA1864	False	
gene-PA1226	1	3	0	0	0	0	host	gene-PA1226	False	
gene-PA0200	1	1	0	0	0	1	host	gene-PA0200	False	
gene-PA1238	14	5	0	0	0	0	host	gene-PA1238	False	
gene-PA2260	1	3	0	0	0	0	host	gene-PA2260	False	
gene-PA1756	6	5	4	3	0	1	host	cysH	False	
gene-PA1727	9	23	2	2	0	4	host	mucR	False	
gene-PA1412	2	2	1	0	1	0	host	gene-PA1412	False	
gene-PA2914	4	7	0	1	0	2	host	gene-PA2914	False	
gene-PHIKZ263	1	0	7014	5553	4408	4048	phage	gene-PHIKZ263	False	
gene-PA3386	3	3	0	0	0	0	host	gene-PA3386	False	
gene-PA4807	16	4	1	2	0	2	host	selB	False	
gene-PA2412	1	6	0	0	0	0	host	gene-PA2412	False	
gene-PA0269	11	1	0	1	0	0	host	gene-PA0269	False	
gene-PA1489	6	0	0	0	0	0	host	gene-PA1489	False	
gene-PA4882	12	9	0	0	0	0	host	gene-PA4882	False	
gene-PA2246	6	2	1	1	0	0	host	bkdR	False	
gene-PA1512	11	4	0	0	0	2	host	hcpA	False	
gene-PA2860	11	24	3	2	4	1	host	gene-PA2860	False	
gene-PA2678	9	2	4	4	4	4	host	gene-PA2678	False	
gene-PA3427	10	4	1	0	0	0	host	gene-PA3427	False	
gene-PA1747	1	1	4	5	0	2	host	gene-PA1747	False	
gene-PA2147	9	4	2	2	4	0	host	katE	False	
gene-PA3459	12	5	2	2	4	3	host	gene-PA3459	False	
gene-PA3015	4	5	2	1	5	1	host	gene-PA3015	False	
gene-PA3182	7	4	0	0	1	1	host	pgl	False	
gene-PA1963	0	3	0	0	0	0	host	gene-PA1963	False	
gene-PA4195	10	4	0	0	2	0	host	gene-PA4195	False	
gene-PA1636	11	8	1	0	1	0	host	kdpD	False	
gene-PA0213	9	4	0	0	0	0	host	gene-PA0213	False	
gene-PA0064	13	7	1	1	0	0	host	gene-PA0064	False	
gene-PA2899	6	5	0	1	0	0	host	gene-PA2899	False	
gene-PA2382	4	3	0	0	0	1	host	lldA	False	
gene-PA2990	5	10	0	0	0	1	host	gene-PA2990	False	
gene-PA0293	10	13	0	0	2	1	host	aguB	False	
gene-PA2605	2	2	0	1	0	0	host	gene-PA2605	False	
gene-PA3538	15	13	2	5	5	2	host	gene-PA3538	False	
gene-PA3305	14	15	1	0	3	4	host	gene-PA3305	False	
gene-PA4328	4	5	1	1	2	0	host	gene-PA4328	False	
gene-PA2474	6	4	0	0	0	0	host	gene-PA2474	False	
gene-PHIKZ022	0	0	4442	4342	3654	9226	phage	gene-PHIKZ022	False	
gene-PA0593	12	15	2	1	2	5	host	pdxA	False	
gene-PA3232	9	8	0	0	0	0	host	gene-PA3232	False	
gene-PA1273	6	16	0	0	0	1	host	cobB	False	
gene-PA4766	8	6	0	0	0	0	host	gene-PA4766	False	
gene-PA3588	8	3	0	0	1	0	host	gene-PA3588	False	
gene-PA2529	8	9	0	0	1	3	host	gene-PA2529	False	
gene-PA1930	14	9	1	0	1	3	host	gene-PA1930	False	
gene-PHIKZ035	0	0	325	341	26570	26502	phage	gene-PHIKZ035	False	
gene-PA0431	10	13	1	0	0	0	host	gene-PA0431	False	
gene-PA1280	8	0	0	0	0	0	host	gene-PA1280	False	
gene-PA2766	0	6	0	0	0	0	host	gene-PA2766	False	
gene-PA1281	5	6	0	0	0	0	host	cobV	False	
gene-PA1036	2	4	0	0	0	0	host	gene-PA1036	False	
gene-PA3798	14	20	1	1	1	0	host	gene-PA3798	False	
gene-PA1027	10	3	2	2	0	0	host	gene-PA1027	False	
gene-PA2131	4	2	0	0	0	0	host	cupA4	False	
gene-PA1875	6	5	1	1	1	1	host	gene-PA1875	False	
gene-PA0036	16	15	0	0	2	4	host	trpB	False	
gene-PA4611	7	15	3	1	0	2	host	gene-PA4611	False	
gene-PA4815	11	3	0	0	0	0	host	gene-PA4815	False	
gene-PA2467	2	4	0	0	0	0	host	foxR	False	
gene-PA1283	2	3	0	0	0	0	host	gene-PA1283	False	
gene-PA4722	11	11	0	0	1	2	host	gene-PA4722	False	
gene-PA5052	13	12	0	0	1	0	host	gene-PA5052	False	
gene-PA0492	5	1	0	0	0	0	host	gene-PA0492	False	
gene-PA1409	5	1	0	0	1	0	host	aphA	False	
gene-PA2405	2	0	0	0	0	0	host	gene-PA2405	False	
gene-PA5055	4	3	1	1	1	2	host	gene-PA5055	False	
gene-PA4750	12	14	7	5	1	1	host	folP	False	
gene-PA4789	5	1	0	0	2	2	host	gene-PA4789	False	
gene-PA2791	1	0	1	0	1	1	host	gene-PA2791	False	
gene-PA0248	8	8	0	0	2	0	host	gene-PA0248	False	
gene-PA5405	0	2	0	0	0	0	host	gene-PA5405	False	
gene-PA5485	16	11	3	1	1	1	host	ampDh2	False	
gene-PA1307	9	15	5	5	1	1	host	gene-PA1307	False	
gene-PA5064	5	8	0	0	1	0	host	gene-PA5064	False	
gene-PA3203	3	4	0	0	0	0	host	gene-PA3203	False	
gene-PA4635	2	4	3	2	5	5	host	gene-PA4635	False	
gene-PA2009	10	8	1	1	1	0	host	hmgA	False	
gene-PA1999	3	4	0	0	0	0	host	dhcA	False	
gene-PA2363	0	9	1	0	3	0	host	gene-PA2363	False	
gene-PA2597	7	1	0	0	2	0	host	gene-PA2597	False	
gene-PA3370	2	1	0	0	0	0	host	gene-PA3370	False	
gene-PA2758	4	0	1	1	0	0	host	gene-PA2758	False	
gene-PA5083	4	0	0	0	0	0	host	gene-PA5083	False	
gene-PA1948	4	3	0	1	0	1	host	rbsC	False	
gene-PA1259	5	1	0	0	2	1	host	gene-PA1259	False	
gene-PA2670	9	2	0	0	1	1	host	gene-PA2670	False	
gene-PA3013	9	16	0	0	1	2	host	foaB	False	
gene-PA4582	9	7	2	5	8	5	host	gene-PA4582	False	
gene-PA1290	5	3	0	0	0	0	host	gene-PA1290	False	
gene-PA4372	6	9	1	0	0	0	host	gene-PA4372	False	
gene-PA5390	5	3	0	1	0	0	host	gene-PA5390	False	
gene-PA3952	8	14	0	0	0	1	host	gene-PA3952	False	
gene-PA4094	8	9	0	0	0	0	host	gene-PA4094	False	
gene-PA2213	1	1	0	0	0	0	host	gene-PA2213	False	
gene-PA0842	13	6	1	4	4	6	host	gene-PA0842	False	
gene-PA3273	4	2	0	0	1	0	host	gene-PA3273	False	
gene-PA4069	13	8	1	0	3	3	host	gene-PA4069	False	
gene-PA4060	7	3	0	0	0	0	host	gene-PA4060	False	
gene-PA1464	7	6	5	7	1	1	host	gene-PA1464	False	
gene-PA0560	6	6	1	3	0	0	host	gene-PA0560	False	
gene-PA5325	21	9	4	7	7	10	host	gene-PA5325	False	
gene-PA0101	21	10	1	2	2	2	host	gene-PA0101	False	
gene-PA4793	8	4	6	3	8	5	host	gene-PA4793	False	
gene-PA5173	8	11	0	0	0	1	host	arcC	False	
gene-PA2937	9	1	0	0	0	0	host	gene-PA2937	False	
gene-PA4910	7	6	0	0	0	0	host	gene-PA4910	False	
gene-PA3873	3	2	0	0	0	0	host	narJ	False	
gene-PA1982	12	6	0	0	4	2	host	exaA	False	
gene-PA5147	20	9	0	0	0	2	host	mutY	False	
gene-PA2534	5	6	0	0	0	0	host	gene-PA2534	False	
gene-PA3749	14	10	0	0	0	0	host	gene-PA3749	False	
gene-PA2084	6	3	0	0	0	0	host	gene-PA2084	False	
gene-PA2577	1	3	0	1	0	2	host	gene-PA2577	False	
gene-PA2466	15	7	0	0	0	0	host	foxA	False	
gene-PA3340	26	11	0	7	0	9	host	gene-PA3340	False	
gene-PA1594	2	4	0	0	0	0	host	gene-PA1594	False	
gene-PHIKZ126	1	1	219	208	13560	13625	phage	gene-PHIKZ126	False	
gene-PA0284	8	4	7	5	6	2	host	gene-PA0284	False	
gene-PA3010	7	13	1	1	0	0	host	gene-PA3010	False	
gene-PA2848	15	9	1	0	2	1	host	gene-PA2848	False	
gene-PA1188	8	4	0	1	3	2	host	gene-PA1188	False	
gene-PA4455	20	24	6	7	3	3	host	gene-PA4455	False	
gene-PA4716	2	4	1	6	1	5	host	gene-PA4716	False	
gene-PA1285	3	16	0	0	0	0	host	gene-PA1285	False	
gene-PA4976	17	5	0	0	0	0	host	aruH	False	
gene-PA4757	7	18	6	6	9	6	host	gene-PA4757	False	
gene-PA5116	3	1	0	0	0	0	host	gene-PA5116	False	
gene-PHIKZ025	0	0	391	383	34622	32479	phage	gene-PHIKZ025	False	
gene-PA4950	15	17	0	2	0	0	host	gene-PA4950	False	
gene-PA2745	6	7	0	1	0	1	host	gene-PA2745	False	
gene-PA5535	9	5	0	0	0	0	host	gene-PA5535	False	
gene-PA2787	6	1	0	0	0	0	host	cpg2	False	
gene-PA3430	9	5	0	0	0	0	host	gene-PA3430	False	
gene-PHIKZ253	0	0	1367	1407	1631	1598	phage	gene-PHIKZ253	False	
gene-PA0589	2	5	0	0	3	3	host	gene-PA0589	False	
gene-PA4792	12	4	3	2	1	0	host	gene-PA4792	False	
gene-PA3020	13	7	2	3	6	7	host	gene-PA3020	False	
gene-PA0521	3	0	0	0	0	0	host	gene-PA0521	False	
gene-PA0012	3	9	1	1	3	1	host	gene-PA0012	False	
gene-PA2142a	1	1	0	0	0	0	host	gene-PA2142a	False	
gene-PA2256	11	2	0	0	0	0	host	pvcC	False	
gene-PA2106	4	6	0	1	5	2	host	gene-PA2106	False	
gene-PA2117	7	4	3	4	2	2	host	gene-PA2117	False	
gene-PA2347	6	4	0	0	0	0	host	gene-PA2347	False	
gene-PA0022	1	11	0	0	0	0	host	gene-PA0022	False	
gene-PA3451	2	2	0	0	1	0	host	gene-PA3451	False	
gene-PA3441	0	3	0	1	1	0	host	gene-PA3441	False	
gene-PA3187	3	7	0	0	0	1	host	gene-PA3187	False	
gene-PA0469	6	6	0	0	1	0	host	gene-PA0469	False	
gene-PA1229	16	3	0	1	1	0	host	gene-PA1229	False	
gene-PA5245	6	4	1	1	2	3	host	gene-PA5245	False	
gene-PA1052a	4	1	0	0	0	0	host	gene-PA1052a	False	
gene-PA1700	2	6	0	0	0	0	host	gene-PA1700	False	
gene-PA2138	10	4	0	1	1	3	host	gene-PA2138	False	
gene-PA1839	7	12	0	0	0	2	host	gene-PA1839	False	
gene-PA1815	2	10	2	0	1	0	host	rnhA	False	
gene-PA4914	13	2	0	0	0	0	host	gene-PA4914	False	
gene-PHIKZ296	1	2	1344	1363	19889	19840	phage	gene-PHIKZ296	False	
gene-PA1350	2	4	0	1	0	0	host	gene-PA1350	False	
gene-PA3528	8	17	1	0	2	1	host	rnt	False	
gene-PA3610	13	7	1	1	0	0	host	potD	False	
gene-PA1235	2	1	1	1	1	3	host	gene-PA1235	False	
gene-PA3258	13	10	0	0	1	0	host	gene-PA3258	False	
gene-PA2110	4	0	0	1	0	0	host	gene-PA2110	False	
gene-PA5309	17	7	3	3	1	5	host	gene-PA5309	False	
gene-PA2460	4	10	7	4	2	3	host	gene-PA2460	False	
gene-PA5377	6	3	3	1	1	2	host	gene-PA5377	False	
gene-PA4649	4	1	4	3	2	8	host	gene-PA4649	False	
gene-PA0194	12	7	0	0	0	0	host	gene-PA0194	False	
gene-PA1242	17	6	0	2	1	1	host	gene-PA1242	False	
gene-PA2901	10	19	0	0	0	0	host	gene-PA2901	False	
gene-PA0356	11	14	1	0	1	0	host	gene-PA0356	False	
gene-PA2879	4	8	0	0	0	0	host	gene-PA2879	False	
gene-PA0619	4	7	1	1	2	1	host	gene-PA0619	False	
gene-PA0841	10	3	2	5	0	2	host	gene-PA0841	False	
gene-PA0351	3	4	0	0	0	0	host	gene-PA0351	False	
gene-PA4154	5	4	1	0	0	0	host	gene-PA4154	False	
gene-PA0584	8	4	1	3	3	10	host	cca	False	
gene-PA3553	19	14	0	1	1	0	host	arnC	False	
gene-PA2578	4	3	0	0	0	0	host	gene-PA2578	False	
gene-PA2055	6	5	1	1	2	1	host	gene-PA2055	False	
gene-PA3748	11	14	4	2	4	3	host	gene-PA3748	False	
gene-PA0867	3	13	0	0	0	0	host	mliC	False	
gene-PA4861	14	6	0	0	0	0	host	gene-PA4861	False	
gene-PA4216	2	2	0	0	0	0	host	phzG1	False	
gene-PA2772a	0	0	0	0	0	0	host	gene-PA2772a	False	
gene-PA1984	15	10	0	0	0	0	host	exaC	False	
gene-PA2625	7	4	0	0	0	1	host	gene-PA2625	False	
gene-PA3495	5	3	3	3	4	3	host	nth	False	
gene-PA1026	1	6	0	0	2	1	host	gene-PA1026	False	
gene-PA4842	21	13	6	5	5	4	host	gene-PA4842	False	
gene-PA5030	14	18	4	3	1	2	host	gene-PA5030	False	
gene-PA2420	9	6	0	0	2	1	host	gene-PA2420	False	
gene-PA1056	8	18	0	1	2	0	host	gene-PA1056	False	
gene-PA0212	11	6	0	0	1	0	host	mdcE	False	
gene-PA0268	12	2	0	2	2	0	host	gene-PA0268	False	
gene-PA1331	7	2	0	0	0	2	host	gene-PA1331	False	
gene-PA0830	12	4	4	5	4	3	host	gene-PA0830	False	
gene-PA1039	5	1	0	1	1	0	host	gene-PA1039	False	
gene-PA0163	16	4	0	0	1	0	host	gene-PA0163	False	
gene-PA0224	18	10	1	0	2	3	host	gene-PA0224	False	
gene-PA0568	4	4	0	0	1	1	host	gene-PA0568	False	
gene-PA4814	21	14	2	0	2	1	host	fadH2	False	
gene-PA0474	1	2	0	1	1	3	host	gene-PA0474	False	
gene-PA1123	4	5	0	0	0	0	host	gene-PA1123	False	
gene-PA0198	10	5	0	0	0	1	host	exbB1	False	
gene-PA3778	17	8	1	1	0	0	host	gene-PA3778	False	
gene-PA1725	4	11	0	0	1	1	host	pscL	False	
gene-PA4004	8	28	1	0	1	0	host	gene-PA4004	False	
gene-PA2826	2	4	1	0	0	0	host	gene-PA2826	False	
gene-PA4093	5	3	0	1	0	0	host	gene-PA4093	False	
gene-PA5151	4	4	0	0	0	1	host	gene-PA5151	False	
gene-PA5381	3	3	0	0	2	1	host	gene-PA5381	False	
gene-PA3074	10	12	0	0	1	1	host	gene-PA3074	False	
gene-PA1067	5	2	0	1	0	0	host	gene-PA1067	False	
gene-PA2439	8	5	0	1	2	8	host	gene-PA2439	False	
gene-PA0899	11	14	5	4	1	1	host	aruB	False	
gene-PA3356	6	10	0	1	0	1	host	gene-PA3356	False	
gene-PA0231	3	3	0	0	1	2	host	pcaD	False	
gene-PA3666	23	20	1	0	1	0	host	dapD	False	
gene-PA2626	9	25	0	0	3	2	host	trmU	False	
gene-PA1743	1	0	0	0	0	1	host	gene-PA1743	False	
gene-PA1368	8	6	2	1	3	0	host	gene-PA1368	False	
gene-PHIKZ136	2	0	264	262	17794	17330	phage	gene-PHIKZ136	False	
gene-PA0029	14	3	0	0	0	1	host	gene-PA0029	False	
gene-PA1100	5	11	0	1	2	3	host	fliE	False	
gene-PA4142	9	4	0	0	0	0	host	gene-PA4142	False	
gene-PA2194	5	4	0	0	0	0	host	hcnB	False	
gene-PA3704	20	28	1	0	2	2	host	wspE	False	
gene-PA1033	4	3	4	2	3	1	host	gene-PA1033	False	
gene-PA2165	10	3	1	1	0	0	host	gene-PA2165	False	
gene-PA3904	3	4	0	0	1	0	host	gene-PA3904	False	
gene-PA3185	3	16	2	4	7	6	host	gene-PA3185	False	
gene-PA5527	13	16	2	2	1	1	host	gene-PA5527	False	
gene-PA0864	3	3	0	0	1	0	host	gene-PA0864	False	
gene-PA3705	10	12	1	0	0	0	host	wspD	False	
gene-PA4913	14	5	0	0	0	3	host	gene-PA4913	False	
gene-PA3207	3	7	0	0	0	0	host	gene-PA3207	False	
gene-PA4184	9	5	0	0	0	0	host	gene-PA4184	False	
gene-PA0885	4	4	2	0	0	1	host	gene-PA0885	False	
gene-PA5486	4	7	0	0	0	0	host	gene-PA5486	False	
gene-PA1399	6	4	0	0	0	0	host	gene-PA1399	False	
gene-PA1142	1	3	0	0	1	0	host	gene-PA1142	False	
gene-PA1672	2	4	3	3	3	2	host	gene-PA1672	False	
gene-PA5124	4	5	1	1	1	0	host	ntrB	False	
gene-PA3418	12	10	0	0	0	0	host	ldh	False	
gene-PA2533	9	16	0	0	3	2	host	gene-PA2533	False	
gene-PA1143	6	0	1	0	0	0	host	gene-PA1143	False	
gene-PA2858	17	6	0	1	0	2	host	gene-PA2858	False	
