Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	Entity	Symbol	is_outlier	outlier_info
gene-VC_RS14580	78	80	111	94	114	57	98	131	109	host	gene-VC_RS14580	False	
gene-VC_RS02835	1249	1339	3497	1056	1412	1049	771	1048	1175	host	gene-VC_RS02835	False	
gene-VC_RS16865	545	562	668	719	762	446	738	764	719	host	gene-VC_RS16865	False	
gene-VC_RS11480	523	612	684	438	538	433	902	637	616	host	gene-VC_RS11480	False	
gene-VC_RS11115	1331	1535	2051	1099	1152	994	1053	1000	1104	host	gene-VC_RS11115	False	
gene-VPVV882_gp02	517	430	488	6600	10531	11893	17268	29641	26933	phage	gene-VPVV882_gp02	False	
gene-VC_RS18445	1247	1478	1620	776	904	683	580	605	629	host	gene-VC_RS18445	False	
gene-VC_RS18060	150	175	201	166	228	178	311	409	398	host	gene-VC_RS18060	False	
gene-VC_RS06580	1128	1220	1702	1262	1661	1259	1562	1917	2187	host	gene-VC_RS06580	False	
gene-VC_RS12065	1583	1765	3023	1344	1684	1405	1272	1467	1429	host	lptG	False	
gene-VC_RS18375	284	311	372	242	271	320	232	325	331	host	gene-VC_RS18375	False	
gene-VC_RS09115	276	268	362	277	334	297	370	524	607	host	gene-VC_RS09115	False	
gene-VC_RS18305	884	968	1200	747	843	820	929	1025	1052	host	gene-VC_RS18305	False	
gene-VPVV882_gp68	2289	2044	2293	4833	7964	7634	8217	13778	12921	phage	gene-VPVV882_gp68	False	
gene-VPVV882_gp20	652	526	775	4257	6147	5618	18708	23151	22365	phage	gene-VPVV882_gp20	False	
gene-VC_RS09510	935	955	1159	683	908	733	880	1112	1184	host	gene-VC_RS09510	False	
gene-VC_RS18235	396	429	542	308	372	361	230	365	374	host	gene-VC_RS18235	False	
gene-VPVV882_gp55	225	195	266	1552	1865	1651	2734	3269	3339	phage	gene-VPVV882_gp55	False	
gene-VC_RS08105	371	507	561	384	430	355	659	707	747	host	gene-VC_RS08105	False	
gene-VC_RS14610	425	469	660	267	340	317	285	318	337	host	gene-VC_RS14610	False	
gene-VC_RS00525	900	944	1230	903	1228	928	914	1243	1221	host	gene-VC_RS00525	False	
gene-VC_RS09195	651	809	987	719	854	732	1570	1609	1807	host	gene-VC_RS09195	False	
gene-VC_RS11460	798	819	911	668	660	576	710	711	748	host	gene-VC_RS11460	False	
gene-VC_RS17690	707	839	830	698	701	666	546	601	622	host	gene-VC_RS17690	False	
gene-VC_RS08720	97	125	141	103	121	110	116	178	157	host	gene-VC_RS08720	False	
gene-VC_RS05320	343	295	371	218	198	189	153	192	191	host	gene-VC_RS05320	False	
gene-VC_RS07225	1607	1589	1966	1541	1685	1220	1309	1704	1693	host	pepN	False	
gene-VC_RS10565	2341	1979	2637	1552	3078	2584	601	2031	1146	host	gene-VC_RS10565	False	
gene-VC_RS17415	274	281	266	183	231	163	159	213	181	host	gene-VC_RS17415	False	
gene-VC_RS17715	1200	1169	1538	1110	1277	1041	1488	1691	1896	host	gene-VC_RS17715	False	
gene-VC_RS14835	203	216	272	322	298	300	430	464	523	host	gene-VC_RS14835	False	
gene-VC_RS18575	1276	1237	1627	1017	1280	975	1203	1354	1423	host	gene-VC_RS18575	False	
gene-VC_RS15150	1089	1829	1667	1635	2607	1255	2251	2069	2244	host	gene-VC_RS15150	False	
gene-VC_RS02075	503	401	521	282	329	738	221	305	269	host	gene-VC_RS02075	False	
gene-VC_RS14165	702	834	958	555	790	573	627	787	795	host	gene-VC_RS14165	False	
gene-VC_RS05625	345	379	451	250	345	290	307	409	432	host	gene-VC_RS05625	False	
gene-VC_RS07200	1176	1339	1699	1221	1403	1167	1263	1399	1533	host	rlmKL	False	
gene-VC_RS06655	498	602	778	515	620	705	986	1027	1254	host	gene-VC_RS06655	False	
gene-VC_RS05565	1726	2345	2208	1080	1054	942	810	709	768	host	hisB	False	
gene-VC_RS09290	499	490	655	337	327	294	199	216	231	host	gene-VC_RS09290	False	
gene-VC_RS09430	1034	1184	1395	1016	1373	981	1400	1739	1670	host	minD	False	
gene-VC_RS11175	3069	3411	3586	1676	1659	1345	522	576	600	host	argA	False	
gene-VC_RS14565	130	119	115	111	166	95	211	249	256	host	gene-VC_RS14565	False	
gene-VC_RS18250	464	497	589	373	404	340	298	436	394	host	gene-VC_RS18250	False	
gene-VC_RS10455	997	951	1253	816	980	947	742	936	1002	host	prmC	False	
gene-VC_RS08015	1475	1714	2428	1310	1059	945	625	540	629	host	gene-VC_RS08015	False	
gene-VC_RS01080	555	487	728	795	1030	904	908	1124	1171	host	gene-VC_RS01080	False	
gene-VC_RS06820	140	112	134	134	139	122	223	239	225	host	vceC	False	
gene-VC_RS01375	53	49	61	49	61	90	107	174	122	host	gene-VC_RS01375	False	
gene-VC_RS03925	1856	1512	1552	1410	1531	1331	1077	1383	1434	host	gene-VC_RS03925	False	
gene-VC_RS03170	1074	1310	1750	1210	1121	782	813	868	1744	host	erpA	False	
gene-VPVV882_gp50	109	92	114	308	443	443	2413	3930	4413	phage	gene-VPVV882_gp50	False	
gene-VC_RS03050	1070	1181	1363	892	962	864	786	928	1009	host	mrcB	False	
gene-VC_RS00980	337	410	344	340	436	339	687	666	705	host	fhuA	False	
gene-VC_RS01720	1208	1572	2188	1100	1492	1665	2194	1155	1222	host	gene-VC_RS01720	False	
gene-VC_RS11405	315	346	407	232	291	265	183	219	255	host	gene-VC_RS11405	False	
gene-VC_RS17590	461	389	500	465	547	368	459	640	589	host	gene-VC_RS17590	False	
gene-VC_RS12665	2540	2867	3064	2063	1872	1653	2355	1894	2300	host	gene-VC_RS12665	False	
gene-VC_RS00670	1091	1323	1525	1317	1558	1705	1531	1223	1452	host	rsmD	False	
gene-VC_RS06360	671	735	974	879	1017	756	698	823	878	host	gene-VC_RS06360	False	
gene-VC_RS03870	385	426	469	1142	1057	781	885	900	1041	host	gene-VC_RS03870	False	
gene-VC_RS10235	2008	2540	2427	2149	3009	2315	2171	2875	2807	host	gene-VC_RS10235	False	
gene-VC_RS09365	2291	2373	2622	2738	2754	2004	2436	2982	3129	host	folD	False	
gene-VC_RS08540	1777	1775	2289	1549	2120	1653	1623	2285	2264	host	gene-VC_RS08540	False	
gene-VC_RS13610	1639	1895	2451	1518	1644	1593	1934	1388	1612	host	gene-VC_RS13610	False	
gene-VC_RS01085	532	476	585	560	764	2364	884	1184	1266	host	mutM	False	
gene-VC_RS10190	759	701	908	579	686	555	543	619	653	host	smrB	False	
gene-VC_RS15705	270	269	328	297	346	259	512	732	693	host	gene-VC_RS15705	False	
gene-VC_RS06495	146	134	186	88	113	115	77	98	109	host	gene-VC_RS06495	False	
gene-VC_RS07885	1441	1534	1779	924	985	747	565	717	695	host	gene-VC_RS07885	False	
gene-VC_RS04615	114	70	114	106	116	77	172	136	162	host	gene-VC_RS04615	False	
gene-VC_RS18410	2595	2543	3088	2124	2687	2180	1380	1855	2064	host	gene-VC_RS18410	False	
gene-VC_RS14815	1047	1070	1449	962	1449	1234	943	1267	1384	host	gene-VC_RS14815	False	
gene-VC_RS02160	238	261	335	200	212	170	217	241	224	host	gene-VC_RS02160	False	
gene-VC_RS18280	343	336	463	417	548	454	453	588	653	host	gene-VC_RS18280	False	
gene-VC_RS08510	1106	1554	1620	741	794	629	696	702	671	host	gene-VC_RS08510	False	
gene-VC_RS00215	197	204	238	149	218	147	178	263	263	host	gene-VC_RS00215	False	
gene-VC_RS12875	1071	1186	1526	1067	1285	1105	1560	1641	1692	host	gene-VC_RS12875	False	
gene-VPVV882_gp56	1305	1296	1564	2875	4574	4094	6552	10543	10185	phage	gene-VPVV882_gp56	False	
gene-VC_RS10110	1690	1993	2400	2257	2036	1579	1830	1563	1604	host	fldA	False	
gene-VC_RS05365	1217	1473	1780	753	925	766	943	854	905	host	oppC	False	
gene-VC_RS11205	204	220	296	158	206	192	199	214	245	host	gene-VC_RS11205	False	
gene-VC_RS15070	254	261	317	234	256	240	290	318	354	host	gene-VC_RS15070	False	
gene-VC_RS11100	1412	1677	1883	1676	1472	1130	1210	885	1076	host	gene-VC_RS11100	False	
gene-VC_RS08930	943	1088	1400	814	1091	827	1094	1226	1514	host	gene-VC_RS08930	False	
gene-VC_RS04495	717	902	922	833	823	663	1154	1069	1114	host	gmhB	False	
gene-VC_RS13935	73	106	141	67	71	56	32	30	25	host	vasI	False	
gene-VC_RS18865	276	250	274	471	331	258	445	497	497	host	gene-VC_RS18865	False	
gene-VC_RS17525	1295	1391	1736	1038	1233	960	966	1032	1163	host	gene-VC_RS17525	False	
gene-VC_RS05315	140	185	218	138	153	110	89	127	121	host	gene-VC_RS05315	False	
gene-VC_RS05720	272	284	297	217	288	224	260	297	300	host	gene-VC_RS05720	False	
gene-VC_RS17830	453	426	501	349	369	283	226	257	266	host	speG	False	
gene-VC_RS03230	1069	1173	1333	1214	1279	1215	1115	1365	1512	host	glmM	False	
gene-VC_RS16275	160	160	176	165	235	147	186	261	274	host	gene-VC_RS16275	False	
gene-VC_RS03945	97	47	83	49	59	58	41	48	77	host	gene-VC_RS03945	False	
gene-VC_RS10780	289	315	443	261	372	276	438	470	558	host	fadE	False	
gene-VC_RS02960	769	958	1201	565	914	785	572	801	829	host	gene-VC_RS02960	False	
gene-VC_RS02280	413	463	594	292	539	489	125	366	234	host	gene-VC_RS02280	False	
gene-VC_RS16570	213	258	293	198	240	176	180	218	223	host	gene-VC_RS16570	False	
gene-VC_RS06100	136	153	136	110	84	81	66	72	96	host	gene-VC_RS06100	False	
gene-VC_RS14825	838	1150	1185	649	660	560	703	828	891	host	gene-VC_RS14825	False	
gene-VC_RS09985	815	685	806	638	691	516	716	694	751	host	gene-VC_RS09985	False	
gene-VC_RS16990	673	684	745	578	638	435	549	661	747	host	gene-VC_RS16990	False	
gene-VC_RS02760	200	136	250	158	211	166	201	198	245	host	recX	False	
gene-VC_RS16435	514	557	659	363	401	346	397	537	498	host	gene-VC_RS16435	False	
gene-VC_RS06930	615	694	815	927	1215	989	1298	1568	1558	host	ttcA	False	
gene-VC_RS02990	1051	1208	1492	1041	1332	1125	1108	1244	1309	host	gene-VC_RS02990	False	
gene-VC_RS17795	347	370	468	322	390	293	280	336	331	host	gene-VC_RS17795	False	
gene-VC_RS01010	303	381	502	268	373	261	382	509	550	host	murP	False	
gene-VPVV882_gp66	221	222	273	370	509	443	610	1002	949	phage	gene-VPVV882_gp66	False	
gene-VC_RS05485	206	299	290	225	312	234	362	508	481	host	gene-VC_RS05485	False	
gene-VC_RS16225	529	631	620	291	276	220	232	248	268	host	gene-VC_RS16225	False	
gene-VC_RS14860	173	158	211	174	185	154	189	347	332	host	gene-VC_RS14860	False	
gene-VC_RS13070	268	306	339	220	272	232	186	210	198	host	greB	False	
gene-VC_RS16365	2054	2327	2504	1522	1282	960	971	759	969	host	tal	False	
gene-VC_RS00520	1635	1732	1849	1645	1912	1509	986	1388	1324	host	gene-VC_RS00520	False	
gene-VC_RS00935	1514	2130	2192	1546	1898	1586	2291	1827	1997	host	uvrD	False	
gene-VC_RS18210	98	108	147	98	122	109	74	86	91	host	gene-VC_RS18210	False	
gene-VC_RS07600	193	250	212	461	523	363	531	654	713	host	gene-VC_RS07600	False	
gene-VC_RS08240	362	332	479	327	376	310	187	247	252	host	gene-VC_RS08240	False	
gene-VC_RS00485	1246	1189	1377	1247	1222	965	1249	1156	1195	host	glpG	False	
gene-VC_RS04445	1080	1115	1657	1229	1537	1392	1757	1991	2282	host	xni	False	
gene-VC_RS05340	838	826	1090	598	675	555	416	468	486	host	gene-VC_RS05340	False	
gene-VC_RS12145	639	602	674	588	568	497	398	420	448	host	gene-VC_RS12145	False	
gene-VC_RS12820	915	968	1183	1043	1051	776	1116	1314	1383	host	epmB	False	
gene-VC_RS05085	311	354	360	328	346	295	357	464	506	host	udp	False	
gene-VC_RS08550	1881	2024	2433	1873	2143	1846	2264	2726	2958	host	gene-VC_RS08550	False	
gene-VC_RS00865	196	205	304	217	307	228	235	330	336	host	gene-VC_RS00865	False	
gene-VC_RS12555	339	261	385	306	391	246	232	288	294	host	gene-VC_RS12555	False	
gene-VC_RS01430	875	952	1025	1170	1442	966	629	788	783	host	accB	False	
gene-VC_RS10890	1636	1850	2291	1395	1448	1480	1235	1543	1596	host	ispC	False	
gene-VC_RS14105	898	1037	1260	685	854	686	595	717	741	host	mbhE	False	
gene-VC_RS16150	1458	1509	1644	1285	1528	1116	938	1236	1217	host	gene-VC_RS16150	False	
gene-VC_RS17180	313	297	362	250	280	245	232	319	325	host	vesA	False	
gene-VC_RS05450	955	948	901	657	516	467	511	450	465	host	bioA	False	
gene-VC_RS11990	2303	2104	2598	1812	1999	1439	1246	1840	1875	host	leuA	False	
gene-VC_RS09800	748	835	995	804	756	646	1065	838	951	host	nhaC	False	
gene-VC_RS08430	160	177	204	159	178	134	157	232	222	host	breR	False	
gene-VC_RS07820	183	218	289	223	291	234	254	336	348	host	rlmF	False	
gene-VC_RS07405	939	1008	1087	843	931	822	894	938	1011	host	nagK	False	
gene-VC_RS10940	699	810	865	560	504	396	672	529	616	host	pgpA	False	
gene-VC_RS05140	431	457	536	409	528	491	665	538	664	host	gene-VC_RS05140	False	
gene-VC_RS13980	145	145	178	111	71	91	114	88	94	host	rbsC	False	
gene-VC_RS12595	77	84	94	80	58	54	54	60	80	host	gene-VC_RS12595	False	
gene-VC_RS06455	152	220	260	150	212	158	193	247	269	host	mglB	False	
gene-VC_RS14975	388	699	613	365	348	245	599	348	494	host	gene-VC_RS14975	False	
gene-VC_RS04120	111	138	211	121	139	121	107	184	185	host	tcpA	False	
gene-VC_RS13720	68	79	85	60	77	60	134	97	99	host	pstC	False	
gene-VC_RS15215	127	148	182	117	121	98	78	117	100	host	gene-VC_RS15215	False	
gene-VC_RS12605	2515	2469	3152	1983	2224	2030	951	1198	1319	host	crp	False	
gene-VC_RS16330	213	250	253	256	322	316	394	554	618	host	gene-VC_RS16330_gene_msrB	False	
gene-VC_RS03880	182	267	245	880	1211	852	669	897	1001	host	gene-VC_RS03880	False	
gene-VC_RS01320	1154	1295	1381	960	1016	764	841	917	938	host	gene-VC_RS01320	False	
gene-VC_RS00500	919	1043	1079	830	1269	865	781	1008	984	host	hemB	False	
gene-VC_RS05475	907	911	1029	946	1012	863	737	796	831	host	htpX	False	
gene-VC_RS05890	162	147	198	83	147	93	128	139	144	host	hutU	False	
gene-VC_RS14375	225	245	282	331	439	281	511	493	579	host	gene-VC_RS14375	False	
gene-VC_RS13235	389	417	573	399	503	429	371	500	533	host	glnL	False	
gene-VC_RS04330	373	606	767	674	1148	893	2084	1448	1988	host	gene-VC_RS04330	False	
gene-VC_RS12690	45	57	79	89	112	80	124	156	150	host	gene-VC_RS12690	False	
gene-VC_RS18605	232	304	285	174	244	273	96	117	113	host	gene-VC_RS18605	False	
gene-VC_RS11145	277	294	308	218	399	212	242	2099	391	host	gene-VC_RS11145	False	
gene-VC_RS14085	103	128	135	85	77	56	34	45	42	host	gene-VC_RS14085	False	
gene-VC_RS16285	133	163	202	125	155	124	167	191	191	host	gene-VC_RS16285	False	
gene-VC_RS02520	131	140	163	152	196	167	299	345	359	host	gene-VC_RS02520	False	
gene-VC_RS16200	223	216	278	180	220	164	204	218	234	host	gene-VC_RS16200	False	
gene-VC_RS06925	147	125	164	151	188	120	160	215	199	host	gene-VC_RS06925	False	
gene-VC_RS10030	599	709	820	594	600	642	855	883	1064	host	znuB	False	
gene-VC_RS10160	405	456	512	650	764	537	852	995	1001	host	gene-VC_RS10160	False	
gene-VC_RS17510	655	636	837	536	544	571	339	329	403	host	gene-VC_RS17510	False	
gene-VC_RS15590	85	88	133	101	118	81	172	229	244	host	gene-VC_RS15590	False	
gene-VC_RS07620	281	363	355	239	289	222	217	265	269	host	almG	False	
gene-VC_RS09050	557	510	591	408	535	432	446	673	607	host	kdsB	False	
gene-VC_RS11120	656	783	949	611	851	823	531	704	712	host	gene-VC_RS11120	False	
gene-VC_RS08465	300	239	368	251	293	241	200	243	257	host	gene-VC_RS08465	False	
gene-VC_RS06960	1234	1230	1609	1034	1026	853	877	920	942	host	gene-VC_RS06960	False	
gene-VPVV882_gp33	467	476	492	798	1189	1151	3982	5392	5676	phage	gene-VPVV882_gp33	False	
gene-VC_RS04335	784	860	1102	1077	1002	748	742	766	788	host	gene-VC_RS04335	False	
gene-VC_RS04440	695	713	782	596	631	569	607	660	752	host	gene-VC_RS04440	False	
gene-VC_RS09845	966	830	906	895	944	755	714	985	999	host	gene-VC_RS09845	False	
gene-VC_RS08475	2070	2477	2613	1322	1278	1017	758	821	905	host	vexD	False	
gene-VC_RS05605	704	694	889	558	671	796	263	332	329	host	clpS	False	
gene-VC_RS18515	207	230	276	228	253	226	295	299	364	host	gene-VC_RS18515	False	
gene-VC_RS15520	378	347	536	459	495	329	616	680	863	host	gene-VC_RS15520	False	
gene-VC_RS17680	1054	1039	901	1297	1190	962	929	772	867	host	gene-VC_RS17680	False	
gene-VC_RS08600	135	130	157	117	151	109	144	193	230	host	gene-VC_RS08600	False	
gene-VC_RS16585	858	818	1125	750	1019	747	968	1110	1243	host	gene-VC_RS16585	False	
gene-VC_RS10790	710	748	950	735	1147	1001	716	977	1009	host	dnaQ	False	
gene-VC_RS12105	755	1085	1098	599	503	426	416	315	410	host	gene-VC_RS12105	False	
gene-VC_RS00895	578	709	848	543	606	606	731	667	840	host	gene-VC_RS00895	False	
gene-VC_RS00255	478	503	727	451	576	410	416	638	596	host	aroE	False	
gene-VC_RS02375	256	268	324	177	264	217	140	190	170	host	gene-VC_RS02375	False	
gene-VC_RS10990	417	373	488	375	397	369	242	282	257	host	crl	False	
gene-VC_RS15435	223	203	266	176	212	170	225	304	327	host	gene-VC_RS15435	False	
gene-VC_RS16910	128	139	236	159	257	218	170	223	222	host	gene-VC_RS16910	False	
gene-VC_RS08010	384	392	518	400	473	359	488	509	581	host	gene-VC_RS08010	False	
gene-VC_RS17985	130	89	87	134	114	104	173	151	165	host	gene-VC_RS17985	False	
gene-VC_RS18330	48	48	68	49	62	49	65	85	126	host	gene-VC_RS18330	False	
gene-VPVV882_gp45	388	434	480	1938	3030	2582	10667	14643	16049	phage	gene-VPVV882_gp45	False	
gene-VC_RS07010	587	630	795	521	563	454	877	1075	1105	host	rtxB	False	
gene-VC_RS14370	270	220	275	469	434	322	334	432	421	host	gene-VC_RS14370	False	
gene-VC_RS09830	649	586	783	498	1538	1502	127	635	325	host	gene-VC_RS09830	False	
gene-VC_RS14270	951	871	1143	671	738	689	2450	2905	3014	host	gene-VC_RS14270	False	
gene-VC_RS17915	146	153	161	134	123	93	146	201	178	host	gene-VC_RS17915	False	
gene-VC_RS06090	2222	2007	2466	1826	1999	2127	1177	1212	1333	host	gene-VC_RS06090	False	
gene-VC_RS11215	2135	2374	2949	1562	1999	2078	723	950	921	host	dapD	False	
gene-VC_RS12265	1965	2035	2652	1487	2306	1870	554	722	638	host	fbp	False	
gene-VC_RS06245	322	348	516	283	298	295	289	381	439	host	cod	False	
gene-VC_RS18435	1034	1335	1499	779	894	866	645	656	710	host	gene-VC_RS18435	False	
gene-VC_RS16000	137	172	212	120	146	102	155	180	158	host	gene-VC_RS16000_gene_focA	False	
gene-VC_RS16080	803	867	1121	673	959	692	755	940	990	host	gene-VC_RS16080	False	
gene-VC_RS13885	611	628	861	519	527	430	363	505	461	host	tssC	False	
gene-VC_RS11020	1518	1370	1654	1459	1472	1086	1190	1519	1550	host	rimK	False	
gene-VC_RS09540	857	969	1209	974	1325	1052	1228	1628	1696	host	gene-VC_RS09540	False	
gene-VC_RS17365	687	712	946	818	841	740	989	915	927	host	yjeH	False	
gene-VC_RS16980	682	744	962	448	440	372	405	503	474	host	artM	False	
gene-VC_RS10180	2013	1927	2587	1431	1678	1441	1010	1446	1337	host	aroC	False	
gene-VC_RS10595	1018	1280	1385	966	1093	994	1149	1047	1049	host	flgJ	False	
gene-VC_RS07700	209	272	302	114	147	145	139	161	163	host	galM	False	
gene-VC_RS09900	696	752	829	643	883	708	973	1260	1377	host	gene-VC_RS09900	False	
gene-VC_RS08530	1797	1585	1711	1081	1533	1542	1419	1670	1902	host	gene-VC_RS08530	False	
gene-VC_RS14535	84	115	142	134	145	150	185	225	184	host	gene-VC_RS14535	False	
gene-VC_RS16095	216	230	274	180	222	173	143	145	168	host	gene-VC_RS16095	False	
gene-VC_RS07815	919	1497	1284	923	825	1008	1129	627	876	host	gene-VC_RS07815	False	
gene-VC_RS11235	902	1190	1424	869	1052	975	836	1175	1214	host	gene-VC_RS11235	False	
gene-VC_RS17845	153	134	161	150	176	112	130	149	171	host	gene-VC_RS17845	False	
gene-VC_RS05885	136	127	150	126	111	97	106	142	147	host	hutH	False	
gene-VC_RS12170	1432	1545	1869	1745	1865	1753	1693	2143	1934	host	gene-VC_RS12170	False	
gene-VC_RS03090	1179	1419	1652	775	1098	815	916	835	856	host	gene-VC_RS03090	False	
gene-VC_RS03565	1734	1930	2262	1967	1923	1984	2447	1953	2041	host	rluD	False	
gene-VC_RS12900	1357	1528	1757	1096	1466	1279	1369	1467	1573	host	priA	False	
gene-VC_RS14465	53	44	46	100	92	127	169	180	269	host	gene-VC_RS14465	False	
gene-VC_RS14190	1028	1141	1269	1241	1572	1540	1098	1407	1466	host	gene-VC_RS14190	False	
gene-VC_RS03025	387	503	563	383	502	413	619	719	691	host	gluQRS	False	
gene-VC_RS07545	569	597	576	424	457	430	405	483	509	host	katG	False	
gene-VC_RS15425	339	311	412	311	350	285	394	582	502	host	gene-VC_RS15425	False	
gene-VC_RS11125	304	316	343	211	361	295	210	309	281	host	gene-VC_RS11125	False	
gene-VC_RS11130	198	252	300	193	296	210	176	266	232	host	gene-VC_RS11130	False	
gene-VC_RS04575	328	411	526	321	350	263	473	442	497	host	vpsE	False	
gene-VC_RS01445	110	124	172	70	120	96	77	99	107	host	gene-VC_RS01445	False	
gene-VC_RS02390	236	237	262	225	241	144	165	148	168	host	ruvX	False	
gene-VC_RS10205	577	570	638	411	369	335	374	421	431	host	fliQ	False	
gene-VC_RS01995	2488	2724	3156	1957	2397	2048	2173	2535	2837	host	uvrA	False	
gene-VC_RS16640	237	319	297	228	250	172	231	265	315	host	uhpB	False	
gene-VC_RS00700	619	629	779	571	636	518	588	525	576	host	fabR	False	
gene-VC_RS17420	250	309	296	254	271	216	334	327	340	host	gene-VC_RS17420	False	
gene-VC_RS07995	530	579	627	418	436	416	349	471	482	host	vieA	False	
gene-VC_RS15530	381	336	491	308	339	330	264	319	347	host	gene-VC_RS15530	False	
gene-VC_RS16965	75	73	116	45	84	90	17	89	65	host	gene-VC_RS16965	False	
gene-VC_RS00840	570	603	700	509	488	401	745	688	777	host	gene-VC_RS00840	False	
gene-VC_RS00535	908	805	964	977	1102	836	1119	1712	1143	host	gene-VC_RS00535	False	
gene-VC_RS14010	83	129	131	91	108	76	107	151	150	host	gene-VC_RS14010	False	
gene-VC_RS08800	159	188	257	158	184	171	190	242	266	host	gene-VC_RS08800	False	
gene-VC_RS02580	344	347	381	264	416	300	289	371	416	host	gene-VC_RS02580	False	
gene-VC_RS05285	62	38	76	54	75	56	67	117	96	host	gene-VC_RS05285	False	
gene-VC_RS07990	445	461	521	247	359	276	317	429	431	host	gene-VC_RS07990	False	
gene-VC_RS14965	943	936	1261	913	965	862	807	1022	1256	host	brnA	False	
gene-VC_RS15470	488	762	647	510	348	304	659	411	500	host	gene-VC_RS15470	False	
gene-VC_RS09110	270	309	383	271	376	290	666	941	991	host	gene-VC_RS09110	False	
gene-VC_RS14725	88	80	115	88	96	65	78	137	104	host	gene-VC_RS14725	False	
gene-VC_RS14470	326	352	405	293	379	324	422	490	494	host	gene-VC_RS14470	False	
gene-VC_RS08360	1898	1938	2392	1883	2333	2275	1537	1977	1980	host	gene-VC_RS08360_gene_glgC	False	
gene-VC_RS17640	215	231	287	178	256	192	216	286	233	host	gene-VC_RS17640	False	
gene-VC_RS08865	503	506	710	403	499	456	404	536	516	host	gene-VC_RS08865	False	
gene-VC_RS16305	360	387	477	403	516	437	690	921	844	host	rnk	False	
