Geneid	5_R1	5_R2	15_R1	15_R2	35_R1	35_R2	Entity	Symbol	is_outlier	outlier_info
gene-PA3146	12	7	1	1	2	8	host	wbpK	False	
gene-PA0440	13	11	5	12	0	4	host	gene-PA0440	False	
gene-PA1482	11	5	2	3	1	3	host	ccmH	False	
gene-PHIKZ100	8	7	323	135	153	448	phage	gene-PHIKZ100	False	
gene-PA1000	6	6	3	4	1	4	host	pqsE	False	
gene-PA2147	9	9	3	13	1	14	host	katE	False	
gene-PA0859	2	8	6	1	0	7	host	gene-PA0859	False	
gene-PA2373	17	15	3	14	1	10	host	gene-PA2373	False	
gene-PA3198	4	10	4	5	1	5	host	gene-PA3198	False	
gene-PA3650	28	26	12	17	2	5	host	dxr	False	
gene-PA3091	32	16	6	10	0	2	host	gene-PA3091	False	
gene-PA4597	12	8	2	8	1	9	host	oprJ	False	
gene-PA0223	10	14	4	10	0	9	host	gene-PA0223	False	
gene-PA1766	30	20	7	9	2	8	host	gene-PA1766	False	
gene-PA1510	8	10	5	12	1	11	host	gene-PA1510	False	
gene-PA3365	8	11	2	7	2	4	host	gene-PA3365	False	
gene-PA3793	8	4	3	4	1	1	host	gene-PA3793	False	
gene-PA0295	18	16	7	13	2	14	host	gene-PA0295	False	
gene-PA1555	17	12	6	10	4	7	host	ccoP2	False	
gene-PA4901	14	10	3	7	2	4	host	mdlC	False	
gene-PA2682	5	3	2	2	0	6	host	gene-PA2682	False	
gene-PA2100	20	15	1	9	1	8	host	gene-PA2100	False	
gene-PA5196	6	6	5	3	1	4	host	gene-PA5196	False	
gene-PA1690	6	8	2	5	0	2	host	pscU	False	
gene-PA1123	4	4	0	1	0	3	host	gene-PA1123	False	
gene-PA2591	14	15	2	6	5	3	host	gene-PA2591	False	
gene-PA1512	9	8	2	5	1	7	host	hcpA	False	
gene-PA2899	7	5	0	4	2	4	host	gene-PA2899	False	
gene-PA2594	2	3	0	2	0	3	host	gene-PA2594	False	
gene-PA2689	4	2	0	3	1	2	host	gene-PA2689	False	
gene-PA2384	3	2	0	1	0	0	host	gene-PA2384	False	
gene-PA3907	6	9	2	8	0	5	host	gene-PA3907	False	
gene-PA2698	4	2	0	4	1	4	host	gene-PA2698	False	
gene-PA1919	3	3	1	2	0	5	host	nrdG	False	
gene-PA3561	11	19	0	10	4	0	host	fruK	False	
gene-PA2772	4	6	2	2	3	0	host	gene-PA2772	False	
gene-PA1341	8	3	1	6	0	5	host	gene-PA1341	False	
gene-PA2631	4	8	2	4	1	0	host	gene-PA2631	False	
gene-PA3408	14	27	4	14	2	16	host	hasR	False	
gene-PA4057	15	15	6	6	5	2	host	nrdR	False	
gene-PHIKZ227	44	37	273	161	40	150	phage	gene-PHIKZ227	False	
gene-PA4655	12	9	5	5	3	8	host	hemH	False	
gene-PA1558	4	2	1	2	0	3	host	gene-PA1558	False	
gene-PA2820	15	10	2	4	0	5	host	gene-PA2820	False	
gene-PA1869	6	3	2	0	1	0	host	gene-PA1869	False	
gene-PA0031	17	18	2	12	2	15	host	betC	False	
gene-PA1876	18	15	5	15	2	5	host	gene-PA1876	False	
gene-PA3388	8	9	2	0	3	6	host	gene-PA3388	False	
gene-PA5238	16	12	7	9	4	14	host	gene-PA5238	False	
gene-PA1374	1	3	0	1	0	3	host	gene-PA1374	False	
gene-PA1278	18	4	2	2	0	3	host	cobP	False	
gene-PA3329	15	8	2	12	0	9	host	gene-PA3329	False	
gene-PA4079	12	3	6	9	2	4	host	gene-PA4079	False	
gene-PA2801	3	2	0	4	0	0	host	gene-PA2801	False	
gene-PA2206	11	4	2	5	1	3	host	gene-PA2206	False	
gene-PA3127	7	5	2	4	1	2	host	gene-PA3127	False	
gene-PHIKZ184	6	9	588	338	113	371	phage	gene-PHIKZ184	False	
gene-PA3221	5	4	1	3	0	3	host	csaA	False	
gene-PA0256	17	21	10	6	5	14	host	gene-PA0256	False	
gene-PA2247	12	10	5	4	6	7	host	bkdA1	False	
gene-PA1149	1	1	0	4	1	4	host	gene-PA1149	False	
gene-PA0205	20	14	2	11	3	14	host	gene-PA0205	False	
gene-PA2790	6	3	0	1	0	2	host	gene-PA2790	False	
gene-PA3399	5	2	1	4	0	3	host	gene-PA3399	False	
gene-PA1213	10	3	4	9	0	3	host	gene-PA1213	False	
gene-PA1283	6	5	1	1	0	3	host	gene-PA1283	False	
gene-PA0289	18	13	3	5	3	11	host	gpuR	False	
gene-PHIKZ_p03	33	31	14	6	7	21	phage	gene-PHIKZ_p03	False	
gene-PA3340	20	20	7	20	3	9	host	gene-PA3340	False	
gene-PA2197	8	5	1	5	0	0	host	gene-PA2197	False	
gene-PA0048	2	2	0	2	0	1	host	gene-PA0048	False	
gene-PA5456	20	25	5	13	2	11	host	gene-PA5456	False	
gene-PA2084	10	5	0	4	3	7	host	gene-PA2084	False	
gene-PA0824	5	3	1	4	0	2	host	gene-PA0824	False	
gene-PA0363	29	22	12	12	5	6	host	coaD	False	
gene-PA2283	7	4	0	5	1	8	host	gene-PA2283	False	
gene-PA1765	3	5	2	4	0	5	host	gene-PA1765	False	
gene-PA4461	24	11	11	13	3	13	host	gene-PA4461	False	
gene-PA1927	25	18	3	4	2	12	host	metE	False	
gene-PA5106	17	12	4	6	2	4	host	gene-PA5106	False	
gene-PA3750	5	11	2	4	0	4	host	gene-PA3750	False	
gene-PA3347	9	11	4	1	0	1	host	gene-PA3347	False	
gene-PA4578	30	20	9	12	7	8	host	gene-PA4578	False	
gene-PA2929	4	6	1	3	1	5	host	gene-PA2929	False	
gene-PHIKZ283	200	167	492	317	39	230	phage	gene-PHIKZ283	False	
gene-PA1277	21	7	6	7	1	6	host	cobQ	False	
gene-PA0711	6	3	1	2	0	4	host	gene-PA0711	False	
gene-PA2523	3	5	1	3	0	3	host	gene-PA2523	False	
gene-PA5411	10	13	2	8	1	9	host	gbcB	False	
gene-PA1190	4	6	0	6	2	3	host	gene-PA1190	False	
gene-PA0109	2	5	0	4	2	1	host	gene-PA0109	False	
gene-PA2081	10	9	2	4	3	2	host	kynB	False	
gene-PA1736	5	7	3	3	4	2	host	gene-PA1736	False	
gene-PA1678	11	11	1	8	2	5	host	gene-PA1678	False	
gene-PA4552	12	10	4	9	1	7	host	pilW	False	
gene-PA4144	5	7	3	3	1	5	host	gene-PA4144	False	
gene-PA3925	10	4	2	12	4	10	host	gene-PA3925	False	
gene-PA0315	21	13	11	12	1	11	host	gene-PA0315	False	
gene-PA0923	11	12	6	6	2	10	host	dinB	False	
gene-PA3454	9	6	1	10	0	9	host	gene-PA3454	False	
gene-PA2276	11	5	1	7	1	4	host	gene-PA2276	False	
gene-PA1018	7	7	2	1	1	4	host	gene-PA1018	False	
gene-PA1818	18	6	8	4	7	12	host	ldcA	False	
gene-PA2216	7	1	1	3	0	1	host	gene-PA2216	False	
gene-PA3989	18	9	4	10	2	7	host	holA	False	
gene-PA0535	9	6	3	2	0	0	host	gene-PA0535	False	
gene-PA1219	2	5	2	5	0	4	host	gene-PA1219	False	
gene-PA3562	22	25	6	12	7	7	host	fruI	False	
gene-PA3138	22	16	3	12	2	10	host	uvrB	False	
gene-PA1322	22	14	3	12	5	17	host	gene-PA1322	False	
gene-PA1506	1	4	1	1	0	0	host	gene-PA1506	False	
gene-PA1940	15	8	2	9	0	1	host	gene-PA1940	False	
gene-PA1019a	2	2	0	2	0	1	host	gene-PA1019a	False	
gene-PA3859	10	6	2	3	2	4	host	gene-PA3859	False	
gene-PA0433	8	5	3	5	0	4	host	gene-PA0433	False	
gene-PA0075	5	9	3	4	0	7	host	pppA	False	
gene-PA4634	5	7	0	2	4	8	host	gene-PA4634	False	
gene-PA0345	14	12	6	11	3	7	host	gene-PA0345	False	
gene-PA5279	18	7	9	6	3	6	host	gene-PA5279	False	
gene-PHIKZ271	54	33	61	38	1	111	phage	gene-PHIKZ271	False	
gene-PA3169	24	9	13	4	6	9	host	gene-PA3169	False	
gene-PA3919	20	20	5	6	4	5	host	gene-PA3919	False	
gene-PA2261	5	4	2	3	0	4	host	gene-PA2261	False	
gene-PA4354	4	9	1	2	0	2	host	gene-PA4354	False	
gene-PA2347	3	3	2	5	2	6	host	gene-PA2347	False	
gene-PA1418	14	11	2	5	1	10	host	gene-PA1418	False	
gene-PA3447	1	4	1	3	0	4	host	gene-PA3447	False	
gene-PA4047	12	14	6	2	2	5	host	ribA	False	
gene-PA3320	2	8	1	3	0	4	host	gene-PA3320	False	
gene-PA0842	9	7	1	4	1	8	host	gene-PA0842	False	
gene-PA1174	22	13	4	16	3	15	host	napA	False	
gene-PA1752	14	11	6	10	3	1	host	gene-PA1752	False	
gene-PA4548	11	13	2	11	2	6	host	gene-PA4548	False	
gene-PA3785	3	3	3	3	0	3	host	gene-PA3785	False	
gene-PA2600	6	2	2	2	1	2	host	gene-PA2600	False	
gene-PA0483	4	5	0	4	0	4	host	gene-PA0483	False	
gene-PA3879	10	5	1	5	0	8	host	narL	False	
gene-PA4359	4	9	6	7	1	4	host	gene-PA4359	False	
gene-PA1399	5	6	2	5	0	4	host	gene-PA1399	False	
gene-PA0402	18	27	13	18	3	8	host	pyrB	False	
gene-PA1692	4	1	0	1	0	2	host	gene-PA1692	False	
gene-PA3425	4	2	0	2	0	1	host	gene-PA3425	False	
gene-PA4651	2	2	1	1	1	7	host	gene-PA4651	False	
gene-PA4958	30	22	12	14	6	13	host	fimW	False	
gene-PA4134	5	1	0	1	2	1	host	gene-PA4134	False	
gene-PHIKZ_p77	14	14	12	14	0	16	phage	gene-PHIKZ_p77	False	
gene-PHIKZ142	3	3	63	51	111	346	phage	gene-PHIKZ142	False	
gene-PA3207	6	2	3	3	1	1	host	gene-PA3207	False	
gene-PA4045	10	17	5	5	0	3	host	gene-PA4045	False	
gene-PA5523	27	20	9	9	3	14	host	gene-PA5523	False	
gene-PA1306	5	6	1	5	1	4	host	gene-PA1306	False	
gene-PA4654	5	5	5	11	0	9	host	gene-PA4654	False	
gene-PA1798	13	9	1	9	2	9	host	parS	False	
gene-PA3963a	3	6	1	6	0	6	host	gene-PA3963a	False	
gene-PA4876	9	8	5	8	0	5	host	osmE	False	
gene-PA3334	6	2	0	2	1	0	host	gene-PA3334	False	
gene-PA2809	3	3	0	3	3	4	host	copR	False	
gene-PA3422	14	5	5	14	0	15	host	gene-PA3422	False	
gene-PA3613	18	21	3	17	1	6	host	gene-PA3613	False	
gene-PA1916	12	8	4	4	0	7	host	gene-PA1916	False	
gene-PA2768	3	5	0	0	2	1	host	gene-PA2768	False	
gene-PA3959	12	8	1	10	3	5	host	gene-PA3959	False	
gene-PA0619	7	7	1	5	3	2	host	gene-PA0619	False	
gene-PA3270	12	11	5	6	0	2	host	gene-PA3270	False	
gene-PA2219	11	8	1	1	1	8	host	opdE	False	
gene-PA1252	6	10	2	4	2	4	host	gene-PA1252	False	
gene-PA2960	15	13	11	4	0	5	host	pilZ	False	
gene-PA4759	11	9	1	9	2	7	host	dapB	False	
gene-PHIKZ234	23	20	194	109	19	88	phage	gene-PHIKZ234	False	
gene-PA2162	9	3	1	8	1	9	host	gene-PA2162	False	
gene-PA4024	20	10	8	11	0	10	host	eutB	False	
gene-PA5141	12	14	2	6	2	5	host	hisA	False	
gene-PA3030	9	3	0	6	1	6	host	mobA	False	
gene-PA4663	10	11	2	1	1	3	host	moeB	False	
gene-PA4604	8	9	3	3	1	6	host	gene-PA4604	False	
gene-PA5158	7	14	4	5	1	11	host	gene-PA5158	False	
gene-PA3855	16	11	1	7	1	8	host	gene-PA3855	False	
gene-PA0496	11	13	3	9	3	10	host	gene-PA0496	False	
gene-PA2059	6	7	3	3	1	3	host	gene-PA2059	False	
gene-PA0815	2	5	1	3	0	3	host	gene-PA0815	False	
gene-PHIKZ113	5	8	7	4	4	23	phage	gene-PHIKZ113	False	
gene-PA2045	2	3	1	1	0	2	host	gene-PA2045	False	
gene-PA1972	13	11	0	8	1	6	host	gene-PA1972	False	
gene-PA3356	23	6	5	11	6	12	host	gene-PA3356	False	
gene-PA1060	7	5	2	8	2	3	host	gene-PA1060	False	
gene-PA3677	0	2	2	4	2	4	host	gene-PA3677	False	
gene-PA0159	13	13	4	8	1	12	host	gene-PA0159	False	
gene-PA0282	8	9	4	9	1	10	host	cysT	False	
gene-PA1974	11	12	7	8	2	4	host	gene-PA1974	False	
gene-PA3224	7	7	5	5	2	1	host	gene-PA3224	False	
gene-PA3624	16	9	3	9	2	8	host	pcm	False	
gene-PA2428	5	7	2	5	0	2	host	gene-PA2428	False	
gene-PA2852	17	11	3	7	6	8	host	gene-PA2852	False	
gene-PA2857	5	11	1	4	2	3	host	gene-PA2857	False	
gene-PA2841	8	3	0	4	0	1	host	gene-PA2841	False	
gene-PA2136	2	4	0	4	0	2	host	gene-PA2136	False	
gene-PA3213	17	11	4	5	1	5	host	gene-PA3213	False	
gene-PA0704	2	13	4	5	2	13	host	gene-PA0704	False	
gene-PA4108a	10	5	3	8	0	3	host	gene-PA4108a	False	
gene-PA2889	6	7	4	4	0	10	host	atuD	False	
gene-PA2997	16	18	6	9	2	7	host	nqrC	False	
gene-PA0409	17	19	4	8	2	2	host	pilH	False	
gene-PA3205	1	7	3	1	0	4	host	gene-PA3205	False	
gene-PA1910	22	10	4	10	2	17	host	femA	False	
gene-PA2774	6	4	1	7	1	7	host	gene-PA2774	False	
gene-PA2354	14	7	3	6	2	3	host	gene-PA2354	False	
gene-PA0800	3	0	4	3	1	0	host	gene-PA0800	False	
gene-PHIKZ_p37	96	106	59	46	11	40	phage	gene-PHIKZ_p37	False	
gene-PA2143	4	2	0	3	0	2	host	gene-PA2143	False	
gene-PA3502	2	2	0	1	1	3	host	gene-PA3502	False	
gene-PA5551	10	7	4	3	0	2	host	gene-PA5551	False	
gene-PA5148	14	10	4	8	1	3	host	gene-PA5148	False	
gene-PA0320	4	7	2	6	2	4	host	gene-PA0320	False	
gene-PA2056	12	8	1	6	1	8	host	gene-PA2056	False	
gene-PA5173	17	14	10	10	3	11	host	arcC	False	
gene-PA1068	27	20	3	10	2	14	host	gene-PA1068	False	
gene-PA4123	17	16	5	12	0	16	host	hpcC	False	
gene-PA1640	7	7	3	10	0	3	host	gene-PA1640	False	
gene-PA0444	14	9	3	16	2	6	host	gene-PA0444	False	
gene-PA0309	14	7	5	6	0	3	host	gene-PA0309	False	
gene-PA0414	19	12	3	5	1	5	host	chpB	False	
gene-PA2184	4	3	0	2	0	1	host	gene-PA2184	False	
gene-PA3417	10	15	4	10	5	7	host	gene-PA3417	False	
gene-PA4534	14	1	1	7	3	1	host	gene-PA4534	False	
gene-PA3056	5	2	2	2	0	4	host	gene-PA3056	False	
gene-PA3120	8	8	1	0	0	0	host	leuD	False	
gene-PA3904	9	6	3	2	2	1	host	gene-PA3904	False	
gene-PA1772	3	5	1	3	2	0	host	gene-PA1772	False	
gene-PA2366	7	12	1	6	1	7	host	gene-PA2366	False	
gene-PA1365	24	15	6	4	3	6	host	gene-PA1365	False	
gene-PA2092	3	8	2	3	1	1	host	gene-PA2092	False	
gene-PA4351	8	3	1	3	0	5	host	gene-PA4351	False	
gene-PA4605	3	6	2	6	1	0	host	gene-PA4605	False	
gene-PHIKZ107	103	85	41	27	8	61	phage	gene-PHIKZ107	False	
gene-PA0179	4	10	0	7	1	1	host	gene-PA0179	False	
gene-PA1957	6	3	1	5	0	4	host	gene-PA1957	False	
gene-PA2236	8	9	0	2	0	1	host	pslF	False	
gene-PA3751	7	5	4	2	2	7	host	purT	False	
gene-PA4467	9	2	1	7	2	6	host	gene-PA4467	False	
gene-PA0013	14	13	5	2	2	13	host	gene-PA0013	False	
gene-PA1257	7	5	0	6	0	3	host	gene-PA1257	False	
gene-PA2324	6	5	3	8	0	6	host	gene-PA2324	False	
gene-PA1430	16	14	13	10	1	7	host	lasR	False	
gene-PA2043	8	3	0	5	2	2	host	gene-PA2043	False	
gene-PA4867	4	5	2	4	1	3	host	ureB	False	
gene-PA2726	3	1	0	2	0	4	host	gene-PA2726	False	
gene-PA3484	13	5	4	8	0	3	host	gene-PA3484	False	
gene-PA3250	10	7	4	8	0	2	host	gene-PA3250	False	
gene-PA0687	7	14	1	6	2	4	host	gene-PA0687	False	
gene-PA1859	9	8	1	5	1	2	host	gene-PA1859	False	
gene-PA2703	1	2	0	1	1	0	host	gene-PA2703	False	
gene-PA2221	6	8	2	4	1	7	host	gene-PA2221	False	
gene-PA3610	10	15	2	11	1	3	host	potD	False	
gene-PA3579	26	29	5	4	1	6	host	gene-PA3579	False	
gene-PA2831	6	11	3	3	2	3	host	gene-PA2831	False	
gene-PHIKZ072	119	119	536	292	74	276	phage	gene-PHIKZ072	False	
gene-PA2232	6	9	3	6	1	5	host	pslB	False	
gene-PA3759	6	9	3	4	0	6	host	gene-PA3759	False	
gene-PA2670	11	3	2	5	2	9	host	gene-PA2670	False	
gene-PHIKZ108	34	26	9	7	8	51	phage	gene-PHIKZ108	False	
gene-PA0040	7	15	2	4	1	10	host	gene-PA0040	False	
gene-PA2865	20	13	5	14	2	8	host	gene-PA2865	False	
gene-PA5286	29	24	5	9	1	5	host	gene-PA5286	False	
gene-PA5236	12	15	6	7	1	4	host	gene-PA5236	False	
gene-PA0661	14	3	2	5	0	2	host	gene-PA0661	False	
gene-PA3133.1	27	30	11	11	1	1	host	gene-PA3133.1	False	
gene-PA3267	18	11	3	13	3	10	host	gene-PA3267	False	
gene-PA1922	8	9	2	9	0	12	host	gene-PA1922	False	
gene-PA3016	2	4	0	3	0	2	host	gene-PA3016	False	
gene-PA2522	5	6	4	4	0	3	host	czcC	False	
gene-PA5127	4	12	2	2	0	6	host	gene-PA5127	False	
gene-PA2544	6	5	2	6	1	2	host	gene-PA2544	False	
gene-PA5125	28	30	13	13	1	11	host	ntrC	False	
gene-PA5115	4	0	2	7	0	8	host	gene-PA5115	False	
gene-PA2187	3	2	0	0	1	1	host	gene-PA2187	False	
gene-PA1231	3	1	0	7	0	4	host	gene-PA1231	False	
gene-PA4726.1	1	1	0	0	0	1	host	gene-PA4726.1	False	
gene-PA3460	18	12	3	17	6	9	host	gene-PA3460	False	
gene-PA2029	4	2	1	1	1	5	host	gene-PA2029	False	
gene-PA2455	6	5	2	9	4	4	host	gene-PA2455	False	
gene-PA4896	7	5	2	8	0	6	host	gene-PA4896	False	
gene-PA2849	6	3	5	4	2	3	host	ohrR	False	
gene-PA0275	13	4	3	3	1	2	host	gene-PA0275	False	
gene-PA0860	28	12	3	8	4	9	host	gene-PA0860	False	
gene-PA2975	12	8	4	11	1	2	host	rluC	False	
gene-PA4021	17	15	4	9	3	12	host	gene-PA4021	False	
gene-PA2217	7	8	0	4	0	6	host	gene-PA2217	False	
gene-PA5226	17	13	7	5	2	2	host	gene-PA5226	False	
gene-PA3132	4	2	1	2	1	3	host	gene-PA3132	False	
gene-PA2918	4	3	3	5	0	4	host	gene-PA2918	False	
gene-PA4162	8	3	2	4	0	5	host	gene-PA4162	False	
gene-PA1221	22	10	7	9	1	17	host	gene-PA1221	False	
gene-PA4831	3	6	4	2	1	3	host	gene-PA4831	False	
gene-PA3900	8	5	1	2	1	3	host	gene-PA3900	False	
gene-PA4551	5	4	1	2	2	4	host	pilV	False	
gene-PA0826	4	4	1	6	2	4	host	gene-PA0826	False	
gene-PA2884	10	11	4	7	0	7	host	gene-PA2884	False	
gene-PA0051	12	14	6	10	4	10	host	phzH	False	
gene-PHIKZ_p53	118	147	324	224	20	104	phage	gene-PHIKZ_p53	False	
gene-PA3906	5	1	0	3	1	1	host	gene-PA3906	False	
gene-PA4713	1	1	3	2	2	4	host	gene-PA4713	False	
gene-PA3862	7	3	0	2	1	4	host	dauB	False	
gene-PA2175	4	4	0	1	0	3	host	gene-PA2175	False	
gene-PA2912	7	11	4	9	0	2	host	gene-PA2912	False	
gene-PA2897	27	13	11	14	2	7	host	gene-PA2897	False	
gene-PA0996	8	7	4	3	0	7	host	pqsA	False	
gene-PA0623	9	9	6	6	0	2	host	gene-PA0623	False	
gene-PA2047	8	3	0	4	1	6	host	gene-PA2047	False	
gene-PA2127	10	5	0	7	0	3	host	gene-PA2127	False	
gene-PA2793	10	11	1	9	1	6	host	gene-PA2793	False	
gene-PA3481	11	12	6	10	3	6	host	gene-PA3481	False	
gene-PA4951	17	3	9	5	2	7	host	orn	False	
gene-PA4311	12	9	5	7	3	4	host	gene-PA4311	False	
gene-PA5508	23	13	5	10	6	9	host	gene-PA5508	False	
gene-PA2979	17	12	2	10	3	2	host	kdsB	False	
gene-PA2466	13	18	4	12	1	11	host	foxA	False	
gene-PA1226	6	3	0	6	2	3	host	gene-PA1226	False	
gene-PA2564	6	7	3	5	0	2	host	gene-PA2564	False	
gene-PA1578a	3	3	0	3	0	0	host	gene-PA1578a	False	
gene-PA3546	7	8	3	7	2	7	host	algX	False	
gene-PA3143	5	6	1	0	4	4	host	gene-PA3143	False	
gene-PA3288	7	4	0	6	0	6	host	gene-PA3288	False	
gene-PA2028	4	9	0	3	0	2	host	gene-PA2028	False	
gene-PA4652	24	13	3	14	2	18	host	gene-PA4652	False	
gene-PA4755	18	29	9	3	1	2	host	greA	False	
gene-PA3790	15	14	6	6	0	9	host	oprC	False	
gene-PA0809	7	7	3	6	1	3	host	gene-PA0809	False	
gene-PA0214	11	8	1	1	0	4	host	gene-PA0214	False	
gene-PA4635a	2	0	1	1	3	4	host	gene-PA4635a	False	
gene-PA3336	5	6	0	8	3	4	host	gene-PA3336	False	
gene-PA5314	6	4	3	2	3	6	host	gene-PA5314	False	
gene-PA2190	2	3	0	3	0	0	host	gene-PA2190	False	
gene-PHIKZ_p62	1	1	23	28	2	45	phage	gene-PHIKZ_p62	False	
gene-PA0532	9	7	4	1	1	2	host	gene-PA0532	False	
gene-PA3808	9	8	3	4	0	3	host	gene-PA3808	False	
gene-PA4920	16	10	3	6	4	12	host	nadE	False	
gene-PA3795	11	12	3	16	1	5	host	gene-PA3795	False	
gene-PA5156	12	12	3	9	1	5	host	gene-PA5156	False	
gene-PA4556	7	7	1	2	0	4	host	pilE	False	
gene-PHIKZ076	12	12	8	5	1	28	phage	gene-PHIKZ076	False	
gene-PA0293	9	14	6	8	2	8	host	aguB	False	
gene-PA2364	2	1	2	0	0	6	host	gene-PA2364	False	
gene-PA2792	1	2	0	1	0	0	host	gene-PA2792	False	
gene-PA3846	2	2	2	5	2	2	host	gene-PA3846	False	
gene-PA0153	11	18	3	8	0	8	host	pcaH	False	
gene-PA0382	17	5	4	4	1	3	host	micA	False	
gene-PA0514	8	4	1	1	0	6	host	nirL	False	
gene-PA0864	3	2	0	3	1	1	host	gene-PA0864	False	
gene-PA5144	4	3	1	0	0	2	host	gene-PA5144	False	
gene-PA3485	6	3	6	3	1	0	host	gene-PA3485	False	
gene-PA3405	9	8	1	7	2	8	host	hasE	False	
gene-PA5475	14	8	0	4	1	7	host	gene-PA5475	False	
gene-PA1655	7	6	3	4	0	0	host	gene-PA1655	False	
gene-PA0981	7	7	1	4	0	5	host	gene-PA0981	False	
gene-PA1982	16	9	5	8	1	6	host	exaA	False	
gene-PHIKZ266	54	46	122	66	29	171	phage	gene-PHIKZ266	False	
gene-PA1013	16	4	5	7	1	4	host	purC	False	
gene-PA4074	5	1	1	2	0	3	host	gene-PA4074	False	
gene-PA0055	16	7	5	7	2	5	host	gene-PA0055	False	
gene-PA3373	9	8	2	2	1	2	host	gene-PA3373	False	
gene-PA0677	1	1	0	3	0	0	host	gene-PA0677	False	
gene-PA1747	1	2	1	4	2	1	host	gene-PA1747	False	
gene-PA4462	26	30	10	18	6	12	host	rpoN	False	
gene-PA4503	7	6	3	9	2	2	host	gene-PA4503	False	
gene-PA2516	3	5	1	0	0	2	host	xylZ	False	
gene-PA2804	0	4	0	1	1	3	host	gene-PA2804	False	
gene-PA3167	24	17	2	7	1	7	host	serC	False	
gene-PA0705	13	13	6	6	1	5	host	migA	False	
gene-PA2272	16	15	3	15	0	7	host	pbpC	False	
gene-PA1718	9	5	0	2	1	0	host	pscE	False	
gene-PA2228	5	6	2	4	1	8	host	gene-PA2228	False	
gene-PA3197	10	6	3	7	0	5	host	gene-PA3197	False	
gene-PA3916	6	2	4	2	0	0	host	moaE	False	
gene-PA2140	4	0	0	2	0	0	host	gene-PA2140	False	
gene-PA4339	10	4	1	9	1	2	host	gene-PA4339	False	
gene-PA3216	1	2	3	1	0	2	host	gene-PA3216	False	
gene-PA5303	10	9	8	5	2	6	host	gene-PA5303	False	
gene-PA0910	1	1	0	1	0	0	host	gene-PA0910	False	
gene-PA3181	13	5	9	6	2	8	host	gene-PA3181	False	
gene-PHIKZ279	107	108	136	69	9	198	phage	gene-PHIKZ279	False	
gene-PHIKZ174	25	18	87	40	25	309	phage	gene-PHIKZ174	False	
gene-PA2562	8	4	5	4	1	5	host	gene-PA2562	False	
gene-PA4730	13	7	5	3	3	3	host	panC	False	
gene-PA0235	26	18	7	13	0	17	host	pcaK	False	
gene-PA0773	13	13	3	4	0	4	host	pdxJ	False	
gene-PA1753	5	2	1	1	1	7	host	gene-PA1753	False	
gene-PA1525	5	9	5	5	2	9	host	alkB2	False	
gene-PA0832	6	10	1	4	0	2	host	gene-PA0832	False	
gene-PA0949	16	6	2	2	0	5	host	wrbA	False	
gene-PA1146	4	5	1	4	0	4	host	gene-PA1146	False	
gene-PA1255	7	3	0	5	0	2	host	gene-PA1255	False	
gene-PA0438	22	18	2	13	3	14	host	codB	False	
gene-PA1407	7	4	2	2	1	5	host	gene-PA1407	False	
gene-PA2170	4	2	0	2	1	1	host	gene-PA2170	False	
gene-PA0027	7	10	4	5	1	13	host	gene-PA0027	False	
gene-PA0512	5	7	3	0	1	4	host	gene-PA0512	False	
gene-PA4472	5	12	2	8	0	2	host	pmbA	False	
gene-PA3983	22	28	4	13	5	6	host	gene-PA3983	False	
gene-PA1724	6	6	1	3	0	3	host	pscK	False	
gene-PA1057	5	3	0	7	1	3	host	gene-PA1057	False	
gene-PA3976	18	12	3	4	1	5	host	thiE	False	
gene-PA1186	4	5	0	1	0	4	host	gene-PA1186	False	
gene-PA3590	19	6	2	12	2	2	host	gene-PA3590	False	
gene-PA3597	4	6	2	2	2	5	host	gene-PA3597	False	
gene-PA0177	5	4	4	6	2	4	host	gene-PA0177	False	
gene-PA4184	16	14	1	4	1	7	host	gene-PA4184	False	
gene-PA4454	19	12	8	5	2	8	host	gene-PA4454	False	
gene-PA0528	4	8	1	1	2	5	host	gene-PA0528	False	
gene-PA0854	20	8	7	8	5	9	host	fumC2	False	
gene-PA4722	15	2	0	6	3	7	host	gene-PA4722	False	
gene-PA3838	5	7	1	3	0	4	host	gene-PA3838	False	
gene-PA2123	4	2	1	7	2	5	host	gene-PA2123	False	
gene-PA1381	5	8	1	2	0	2	host	gene-PA1381	False	
gene-PA3717	9	4	2	1	1	6	host	gene-PA3717	False	
gene-PA2630	15	15	7	6	5	5	host	gene-PA2630	False	
gene-PA4914	14	12	3	7	3	6	host	gene-PA4914	False	
gene-PA2789	11	7	0	6	0	5	host	gene-PA2789	False	
gene-PA3782	7	12	3	3	1	5	host	gene-PA3782	False	
gene-PA1913	7	3	1	3	0	2	host	gene-PA1913	False	
gene-PA1274	9	3	3	6	1	8	host	gene-PA1274	False	
gene-PA2146	4	5	0	0	1	1	host	gene-PA2146	False	
gene-PA4376	12	15	6	12	3	9	host	pncB2	False	
gene-PA2257	2	0	0	0	0	1	host	pvcD	False	
gene-PHIKZ_t04	1	2	115	30	19	32	phage	gene-PHIKZ_t04	False	
gene-PA0344	17	13	5	12	2	7	host	gene-PA0344	False	
gene-PA3435	11	13	2	9	1	5	host	gene-PA3435	False	
gene-PA3752	2	4	3	0	0	2	host	gene-PA3752	False	
gene-PA1200	7	9	3	8	0	3	host	gene-PA1200	False	
gene-PA2020	28	15	3	7	3	4	host	gene-PA2020	False	
