Geneid	0_R1	0_R2	5_R1	5_R2	10_R1	10_R2	15_R1	15_R2	gene_length	Entity	Symbol
gene-PA2502	37.329039331723905	71.4309286547657	62.7464185009707	77.49536687903793	4.43408677688495	7.843825150239728	3.6328352147222716	3.5388530619120058	1500	host	gene-PA2502
gene-PA0225	399.2133372976028	278.859481234821	166.7175370798738	183.76272633918208	5.278674734386845	10.894201597555178	2.5228022324460215	6.553431596133343	540	host	gene-PA0225
gene-PA0245	12.526523265679161	19.435224556892532	27.46414582767903	44.39904797456748	2.125640832638998	0.0	0.0	0.0	447	host	aroQ2
gene-PA0198	19.442207985272866	32.17609398863319	28.41776200225122	11.813318121804564	0.0	5.447100798777589	0.9460508371672582	0.0	720	host	exbB1
gene-PA4858	24.325795773042827	29.736200605608875	19.39411245651268	40.31084856729519	3.7526123704171885	3.872346539415348	3.228230344836142	2.0964769324123256	1266	host	gene-PA4858
gene-PA0057	50.444647745572844	26.088724855648536	32.258000110663545	12.771154726275203	1.070001635348685	2.208284107612536	0.0	0.0	888	host	gene-PA0057
gene-PA5226	906.3060030057967	603.3017622868724	577.0991668149478	517.9685638022	33.49928196822421	50.28093045025467	2.18319423961675	19.84933608444234	312	host	gene-PA5226
gene-PA2375	169.6774515078359	117.00397814048432	134.33851128336937	100.23421436682658	2.399397606539475	2.4759549085352677	0.0	11.170622038863653	396	host	gene-PA2375
gene-PA1682	60.7568999539777	143.2841685431322	163.40213151294452	164.89423211685536	3.2991717089917785	10.21331399770798	3.547690639377219	3.071921060687505	1152	host	gene-PA1682
gene-PA1761	651.9797965472325	634.7065115565999	1046.3964967404283	802.6583271801456	13.015910303967564	17.908276598720843	6.220608244387452	16.159146401424685	438	host	gene-PA1761
gene-PA2598	23.266021744149246	40.108704417963814	7.557077983978164	28.797008163955724	1.7546841222338545	0.9053353128162198	0.0	0.0	1083	host	gene-PA2598
gene-PA3274	116.65324791163721	160.88046994316596	56.83552400450244	59.06659060902282	0.0	0.0	2.365127092918146	0.0	288	host	gene-PA3274
gene-PA2836	13.1440279337056	21.752852274005537	15.369606491358406	13.310780982315	0.8921703776428471	0.0	0.0	0.0	1065	host	gene-PA2836
gene-PA4783	40.84827536299753	39.00132604682811	36.7421569322036	44.548539718589595	4.265595744959067	4.401697615173809	3.822427624918215	0.0	891	host	gene-PA4783
gene-PA3772	21.84809994331666	22.598594440177155	13.686146248575838	25.28603210018368	1.0592658329873268	3.2791911163209564	0.0	0.9863024141337808	897	host	gene-PA3772
gene-PA0356	132.34841217611202	189.54644458758463	183.52707387635698	185.57648831343894	14.972241064806324	17.826875341453928	5.779510568876341	4.289518862923643	825	host	gene-PA0356
gene-PA2606	194.42207985272864	160.88046994316596	204.60788641620877	102.38209038897288	7.918012101580269	13.617751996943973	5.676305023003549	12.28768424275002	360	host	gene-PA2606
gene-PA2791	57.72531855421222	79.61095419868006	112.49918153468525	116.91531337043692	6.530319259035273	6.738681400549595	0.0	3.0402517714020667	291	host	gene-PA2791
gene-PA3400	79.00325784491831	120.02193789410795	72.17209397397136	127.50883052106512	1.6757697569482048	9.510810918500553	3.003335991007169	0.0	1134	host	gene-PA3400
gene-PA2437	26.89412055599705	16.69076921600569	55.03382151444617	38.129441776429715	1.825478294312454	2.8255854287607094	0.6543291092799481	0.0	1041	host	gene-PA2437
gene-PA1419	88.8786650755331	30.643899036793517	154.26785086936374	31.87720763026628	1.8852409765667304	3.242321904034279	0.4505003986510754	1.1702556421666686	1512	host	gene-PA1419
gene-PA4920	277.26279213780435	244.81810643525256	271.82207132588127	164.3592086511939	9.180303885890165	10.65737112804311	4.935917411307434	5.342471409891313	828	host	nadE
gene-PA1799	67.22390557619771	57.262540149262456	46.23907037654436	48.05417541073043	8.052215696522307	8.309136811694628	2.886256791357737	4.998380030949161	708	host	parR
gene-PA3126	130.65163766103365	167.3156887408926	81.8431545664835	75.60523597954919	10.55734946877369	15.251882236577249	7.568406697338066	7.864117915360013	450	host	ibpA
gene-PA3535	33.73105963709991	35.85889992709121	35.6077981714955	53.136210025787584	1.2719698155149024	2.6251088186879947	0.6838921714462108	1.1843551077349417	2988	host	gene-PA3535
gene-PA2755	921.3377542065613	965.2828196589959	851.4468309464315	565.8353648150975	60.519837719084855	43.71558602840613	21.692885438230125	39.44581438436949	471	host	eco
gene-PA4814	12.315298899762286	4.246112109936932	4.00015418213507	2.771452931801657	0.9287990734991518	0.4792170790713422	0.0	0.43241117569794796	2046	host	fadH2
gene-PA1648	44.57198726175989	54.74738380155499	77.36417595836751	39.49527252663019	3.781737123142815	2.9268004291939285	0.0	0.0	1005	host	gene-PA1648
gene-PA0786	27.447823038032283	28.390671166441052	13.373064471647632	27.79604263954015	0.0	3.204176940457405	6.6780059094159405	0.0	306	host	gene-PA0786
gene-PA5263	405.40139489291545	386.1131278635983	472.2848704374138	394.28537043098237	25.88253418150969	34.43973408259379	14.648529091622063	13.95246726918712	1395	host	argH
gene-PA4096	4.443933253776654	2.2982924277595136	0.0	0.0	0.7540963906266921	0.0	0.0	0.0	1260	host	gene-PA4096
gene-PA1044	144.4995070905441	199.2841950263733	114.40440960906298	115.84673254930925	8.173431846792534	4.21711029582781	4.3945587274866185	5.707827519212912	465	host	gene-PA1044
gene-PA1846	166.34172179274083	179.64634389459684	252.07262546688892	240.2918705772042	17.019056155428096	19.70379843332391	7.43945612451317	7.3436225618532225	2289	host	cti
gene-PA0073	85.54571513520061	28.154082240054045	34.10131440270147	39.37772707268188	1.3196686835967113	2.7235503993887944	0.9460508371672582	1.2287684242750019	720	host	gene-PA0073
gene-PA4443	237.88113299627975	350.151611052773	285.2920420618162	345.9063084031663	8.280274093155835	11.74864878167715	14.09801247543365	6.746179584254913	918	host	cysD
gene-PA0703	36.13859160816095	24.18704103929147	37.28617520113144	36.59706752996402	5.050212729937301	1.488956938162439	1.5516095734861637	0.6717640588291582	1317	host	gene-PA0703
gene-PPLUZ19_gp49	0.0	0.0	682.0262880540292	879.4359046232285	21.994478059945187	136.17751996943971	2570.104774304385	2138.057058238503	216	phage	gp49
gene-PA0695	7.495791030466647	7.753275659911613	0.0	3.7954435732705423	0.0	0.0	0.0	2.3687102154698834	747	host	gene-PA0695
gene-PA0273	11.521308435717254	7.150243108585153	0.0	7.000484812921222	0.0	0.8069778961151983	0.0	0.0	1215	host	gene-PA0273
gene-PA2285	71.78661409946903	56.7813423328821	86.4105704321847	51.31577102684335	11.464994898215773	7.3942544779786274	6.164313147153176	10.67527318827151	663	host	gene-PA2285
gene-PA3944	169.23787261791924	100.0293077366835	91.87918906427339	102.83095567166666	3.2820775550591788	0.0	1.1764362741976269	0.0	579	host	gene-PA3944
gene-PA1765	75.4122006701493	124.31672677426462	96.44816194703445	59.66322283739678	1.59959840435965	4.951909817070536	0.5733641437377323	1.4894162718484873	1188	host	gene-PA1765
gene-PA3153	221.98093777360089	618.5307388106187	446.9589751810386	672.097516444415	11.531085584825634	29.350882944869532	4.959878175439995	5.0105120213155425	1236	host	wzx
gene-PA4788	19.578167481673376	6.750229508104866	9.538829203552858	23.13097254619075	2.2148285598825925	0.0	0.0	1.0311343420489527	858	host	gene-PA4788
gene-PA0100	696.1197074075548	738.8972723774071	550.9528320436458	852.7137771309091	29.918221621606225	40.45403850557948	14.79167432704508	12.487809393283406	921	host	gene-PA0100
gene-PA2319	162.41986139909366	128.13488756535344	116.68886344287228	153.32920276088518	10.277065854558462	8.676797732566072	2.009311512567628	3.4796981926371737	1017	host	gene-PA2319
gene-PA2877	122.13360184037182	90.69771459883182	54.92829165535806	47.57040854417945	0.0	4.3869268178074545	1.5238402746318254	1.9792243075570501	894	host	gene-PA2877
gene-PA1749	967.7899086002493	1519.426660574345	336.80310521186635	373.35919002246516	11.730388298637434	34.29656058489593	9.81089757062342	12.742783659148168	486	host	gene-PA1749
gene-PA5166	195.51386691021696	185.55112516123248	135.52142224831684	130.63539694090574	10.260922809823242	10.588316887472635	3.4327546575399435	2.547770382946008	1389	host	gene-PA5166
gene-PA3217	78.43925290610088	99.85684341299957	105.8316653876942	67.21370655509493	5.46069800108984	5.634931860804403	3.4253564793986935	6.991268620875012	1392	host	cyaB
gene-PA1358	757.8075653808611	747.5498528186207	441.0094794935828	426.34531567414956	26.194927253348254	27.03072576836999	6.828637621658405	8.869305919578961	399	host	gene-PA1358
gene-PA0339	133.31799761329964	103.42315924917813	97.43232686486132	56.253895818116966	5.027309270844615	3.890786284841135	2.7030023919064523	0.0	756	host	gene-PA0339
gene-PA0052	39.15633496334675	13.500459016209732	19.077658407105716	13.217698597823288	0.0	4.570993677295879	1.5877776288121817	0.0	429	host	gene-PA0052
gene-PA3086	487.74877175597436	336.3354772330996	251.89821091890977	283.1903438258376	16.55333540400056	19.359034197746134	2.37336795386908	6.165249236780498	861	host	gene-PA3086
gene-PA1903	20.80440090143848	147.5591571453242	13.032349453261707	234.76148114668942	0.0	17.173980225445266	1.8077404531858439	0.46959302838535105	1884	host	phzE2
gene-PA2149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243	host	gene-PA2149
gene-PA1968	412.35566703648493	505.08984749598613	364.80475872657377	318.6848609603091	25.779574284214824	26.602120180076597	2.6401418711644413	6.858242368046522	258	host	gene-PA1968
gene-PA2323	328.8674590571617	195.9061073108663	382.53872983104225	305.14105849679686	22.20549519262363	14.472002122213521	5.026985998231926	5.44104099309964	1626	host	gene-PA2323
gene-PA2862	107.67992114920355	92.8156557364419	100.55515785411968	66.6392304306924	7.105908296289983	3.1425581531409166	1.4554628264111664	2.83561944063462	936	host	lipA
gene-PA0444	41.42825626768423	58.6386759605932	38.24446475069323	35.32954952315383	0.74000113098881	6.872510353597892	2.121983186169551	1.37805804591589	1284	host	gene-PA0444
gene-PA1780	25.68511880623204	44.27902842472458	0.0	26.010975681037568	2.9056925143413825	2.9984041094188565	2.083047714863688	5.411090308733954	327	host	nirD
gene-PA0037	50.444647745572844	58.6996309252092	23.04142865047396	44.69904154196321	1.070001635348685	6.624852322837608	3.8353412317591546	0.0	888	host	trpI
gene-PA2004	138.7771397569477	178.91017778162424	293.97684829915056	213.86179358439293	14.33433225286083	11.974230204209356	4.893366399140992	3.8134192477500064	1392	host	gene-PA2004
gene-PA0284	168.2866527249848	158.2430851899993	44.72303528223143	30.985752450634916	5.192139083003454	0.0	11.166501684597145	9.668997436918048	183	host	gene-PA0284
gene-PA1796	203.01758233042824	203.21743571768334	425.9672956969025	374.71016077583596	24.448598769791705	19.494887069309264	9.560092670321769	8.278018858273697	855	host	folD
gene-PA3751	296.074233278267	347.89380810045026	529.695543514043	467.7354383252568	22.508054704999747	10.783600566107918	2.881373108123629	4.4909302816142205	1182	host	purT
gene-PA4629	91.87198799258474	100.0293077366835	155.48785841646264	200.76519916849207	22.97454288541425	35.56138345315939	9.411490193581015	10.69601529938862	579	host	gene-PA4629
gene-PA2496	32.554394766038286	33.67265649973241	71.37484409867747	60.44023225109311	3.6827963263164034	3.800302882868085	2.6401418711644413	1.7145605920116305	516	host	gene-PA2496
gene-PA3628	450.1829567294168	509.8324751720048	542.7392292260938	502.48198208239126	40.14766699392812	33.37308235870776	11.192714129866154	3.115187554500005	852	host	gene-PA3628
gene-PA4019	484.3887246616554	441.27214612982664	506.6480996972789	486.03365986853055	16.590120593787226	28.013661250856174	9.730808610863228	5.617227082400008	630	host	gene-PA4019
gene-PA0817	716.3495223869552	591.4056711995256	509.11821502624724	712.1267825538525	28.99553727339253	25.317510754881752	7.994795807047252	6.23037510900001	426	host	gene-PA0817
gene-PA1409	13.447060277998524	13.908974346671409	7.861974502063739	29.958847110051916	0.0	0.0	1.3086582185598963	0.0	1041	host	aphA
gene-PA5518	159.3713386961804	176.741924726295	232.94559838465085	206.31710522588253	7.806490804374912	20.13892900956503	4.796877484228352	4.6727813317500075	1704	host	gene-PA5518
gene-PA2081	52.330428969706404	49.61734119742501	89.2370844182842	70.65909904630766	1.48000226197762	3.0544490460435076	1.0609915930847755	1.37805804591589	642	host	kynB
gene-PA2042	382.39503705668386	600.3588268610828	692.007160562137	839.0337163584119	30.12707043528102	27.899784579104725	11.075717118055707	13.666302474863436	1230	host	gene-PA2042
gene-PA1429	34.104604040611534	49.17276822183146	27.190416799496184	36.63044378854128	0.7014850145364578	3.981269686814184	1.5086524978082523	0.32658296990697727	2709	host	gene-PA1429
gene-PA5355	48.52775113124107	55.98640354022175	21.824841217728935	18.9013089948873	2.5337638725056855	1.3073041917066213	3.1787308128819878	0.0	1500	host	glcD
gene-PA2782	29.69355401387128	30.713544261877136	12.400477964618714	12.887256132877702	1.439638563923685	0.0	0.0	0.0	660	host	gene-PA2782
gene-PA2987	323.35461701822237	279.4239741118145	382.8919511882269	373.0521512148809	18.058624091323416	24.368608836636582	8.962586878426656	6.467202233026325	684	host	gene-PA2987
gene-PA3538	95.64920050372469	85.56523609165615	113.35616975967247	57.59401632791145	6.141394427818491	6.3373471897135385	5.031627721221983	3.2676390230027756	1083	host	gene-PA3538
gene-PA4109	138.25570122860702	120.25408864438667	91.85539233050899	98.64319509116267	5.331994681198834	9.90381963414107	2.293456574950929	4.964720906161625	891	host	ampR
gene-PA3431	20.37611317233837	8.430417638943194	17.86968440316234	16.50769344531642	1.383058882372099	1.4271879822124687	1.982988654324384	1.2877922350480369	687	host	gene-PA3431
gene-PA0605	100.94992607737834	127.6215266376076	203.29629740072028	168.11260404106494	4.568083904757847	11.784593074278439	1.6373956797125622	2.8356194406346202	1248	host	gene-PA0605
gene-PA1997	85.87969171408874	68.1027756201132	66.94736569855502	62.32793610277254	5.829211363126578	2.5063347233639215	1.0447187158902238	1.356922186315953	1956	host	gene-PA1997
gene-PA4835	66.65899880664982	60.05215698339374	37.71573943155922	47.90654353542863	4.378624203638857	3.0122216398770076	0.0	0.6795032760967752	1302	host	gene-PA4835
gene-PA3963a	49.11715701542618	29.63587604216215	11.965373474632091	24.87014341432539	4.167374790305404	1.433447578625681	0.0	0.0	684	host	gene-PA3963a
gene-PA2906	201.208887568327	168.47852088504033	103.63438463243976	98.96989309437907	10.405601119119858	18.11971928956816	6.52716799359751	3.027766137843947	1461	host	gene-PA2906
gene-PA2921	50.90323545235078	43.87649180268163	16.53397061949162	17.183008177170272	0.9597590426157901	0.9903819634141071	0.0	1.7872995262181848	990	host	gene-PA2921
gene-PA4075	381.31814371115814	228.34647346771942	146.6723200116192	152.42991124909113	6.811193205660445	9.371356212950692	1.6276143435135626	7.399035673053776	837	host	gene-PA4075
gene-PA5391	24.88602622114926	21.450729325755457	18.187367681440776	4.200290887752733	7.038232979182459	4.35768063902207	0.0	3.9320589576800056	675	host	gene-PA5391
gene-PA1904	20.069375984797798	76.11549115590648	24.4453866686032	196.46521894327304	1.1351988676100744	11.714195266188362	0.0	0.0	837	host	phzF2
gene-PA0218	106.39384174351274	56.59638682039714	62.20435200492775	58.48939265518871	5.158314072690728	4.258319842692578	0.7395837163522541	1.9212014451205244	921	host	gene-PA0218
gene-PA3502	52.824112261873445	109.27730033875424	64.34210264660653	106.98854148049416	2.98792909493595	9.249793809244963	2.142001895473037	0.0	318	host	gene-PA3502
gene-PA2841	109.58335409881069	76.78386065469284	72.33612146027582	114.55338784780182	7.198192819618424	9.90381963414107	1.7200924312131967	0.0	792	host	gene-PA2841
gene-PA2356	4.885999912529307	2.52691837607067	10.712454786188943	7.421979971814386	0.0	0.0	0.5943774893197434	0.0	1146	host	msuD
gene-PA2539	125.70852286368208	79.33831394457499	280.28477591261475	312.86413290623955	11.569698047971167	29.847127664534735	7.775760305484314	7.406275433986313	1314	host	gene-PA2539
gene-PA2852	227.73684472935005	135.70288976638403	94.07259145572817	77.71095210099553	9.241181232613574	7.8022133457291725	1.2045209597885516	3.128959382769236	1131	host	gene-PA2852
gene-PA4331	175.16863116828367	165.56630887354942	57.387325208429644	110.1047125915765	3.074956155953502	8.461515803926352	2.204390300195553	16.2245151166408	927	host	gene-PA4331
