Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	Entity	Symbol
gene-PA1987	21	16	24	20	35	14	35	8	3	22	19	3	1	host	pqqC
gene-PA1652	113	79	131	141	130	95	148	50	20	34	34	9	2	host	gene-PA1652
gene-PA2960	541	360	765	623	430	198	363	82	30	88	30	7	10	host	pilZ
gene-PA5313	519	219	318	341	496	206	400	135	46	97	87	18	16	host	gene-PA5313
gene-PA2188	10	2	7	10	17	5	8	5	0	1	27	1	1	host	gene-PA2188
gene-PA4201	386	200	289	412	469	262	356	187	36	93	82	15	14	host	ddlA
gene-PA0114	74	67	128	140	85	75	108	23	9	40	96	5	9	host	senC
gene-PA2729	33	30	42	73	139	22	60	68	7	22	56	2	3	host	gene-PA2729
gene-PA1337	168	150	262	335	133	169	177	36	47	128	35	24	31	host	ansB
gene-PA1613	175	121	195	239	208	128	268	78	27	80	74	10	11	host	gene-PA1613
gene-PA5268	113	75	162	116	91	67	127	16	16	31	73	7	9	host	corA
gene-PA0525	55	58	47	207	224	42	498	166	6	38	107	3	7	host	gene-PA0525
gene-PA1464	350	197	283	316	334	213	574	82	53	123	26	18	10	host	gene-PA1464
gene-PA0381	662	503	821	941	523	301	463	95	64	151	33	11	14	host	thiG
gene-PA1603	25	17	42	50	36	19	25	14	4	13	3	3	2	host	gene-PA1603
gene-PA2628	33	33	41	73	43	40	45	12	14	36	8	2	4	host	gene-PA2628
gene-PA1850	33	28	55	47	76	32	62	19	8	14	20	1	2	host	gene-PA1850
gene-PA2010	84	62	104	114	149	59	90	66	16	51	28	9	3	host	gene-PA2010
gene-PA4364	1	3	2	8	8	15	4	4	4	2	14	0	1	host	gene-PA4364
gene-PA1316	37	31	62	44	64	32	56	22	13	19	30	2	3	host	gene-PA1316
gene-PA4990	16	14	25	30	27	19	21	6	6	8	22	1	4	host	gene-PA4990
gene-PA3546	4	10	27	6	19	7	20	6	1	9	18	3	1	host	algX
gene-PA0957	144	94	142	152	159	76	115	127	18	44	37	5	3	host	gene-PA0957
gene-PA3057	7	4	13	14	7	13	13	8	3	4	5	1	0	host	gene-PA3057
gene-PA2996	208	206	373	361	223	181	211	45	99	265	32	26	35	host	nqrD
gene-PA4319	301	343	471	671	449	223	423	61	32	84	53	10	8	host	gene-PA4319
gene-PA1693	60	62	99	100	51	33	72	11	10	29	20	5	3	host	pscR
gene-PA3425	10	3	10	12	15	9	9	5	2	10	11	0	1	host	gene-PA3425
gene-PA0786	13	4	8	8	15	6	15	4	1	4	7	0	0	host	gene-PA0786
gene-PA4707	85	51	99	122	107	74	110	41	8	14	38	2	5	host	gene-PA4707
gene-PA3585	29	35	41	31	62	26	47	16	11	16	11	2	1	host	glpM
gene-PA1711	107	62	63	115	158	78	217	55	14	22	22	2	2	host	gene-PA1711
gene-PA1247	41	20	59	62	56	37	70	15	9	16	32	4	3	host	aprE
gene-PA0656	25	17	35	28	23	20	26	2	6	13	14	2	4	host	gene-PA0656
gene-PA4351	48	36	42	298	312	73	550	137	14	36	47	10	8	host	gene-PA4351
gene-PA2322	210	173	213	91	74	66	120	66	42	85	61	12	26	host	gene-PA2322
gene-PA3120	68	52	65	78	70	80	85	10	15	40	20	9	10	host	leuD
gene-PA1296	403	200	365	379	645	325	613	249	123	217	113	21	34	host	gene-PA1296
gene-PA3440a	83	71	128	134	91	67	98	17	19	34	13	11	7	host	gene-PA3440a
gene-PA3362	29	11	39	14	34	20	37	10	8	13	31	0	1	host	gene-PA3362
gene-PA2848	6	7	22	10	21	17	13	9	6	4	43	1	2	host	gene-PA2848
gene-PA3465	132	92	134	285	336	198	378	189	39	113	71	18	19	host	gene-PA3465
gene-PA2164	15	6	12	9	31	13	17	17	1	3	35	1	3	host	gene-PA2164
gene-PA5563	354	270	491	605	477	273	428	96	101	225	88	23	35	host	soj
gene-PA4716	131	77	119	168	293	132	227	69	42	69	46	10	8	host	gene-PA4716
gene-EST35_0296	0	0	0	0	92	1384	120	937	734	363	8931	7230	1452	phage	gene-EST35_0296
gene-PA4610	11	9	24	50	25	14	38	7	6	12	13	3	4	host	gene-PA4610
gene-PA3857	83	95	156	127	94	98	238	26	41	80	41	11	14	host	pcs
gene-PA4608	97	82	116	148	125	113	149	43	29	57	14	12	14	host	gene-PA4608
gene-PA2559	77	66	135	103	179	108	151	50	19	35	24	8	16	host	gene-PA2559
gene-PA1280	68	26	51	111	109	67	63	23	13	30	30	4	3	host	gene-PA1280
gene-PA5027	105	59	98	161	144	151	191	70	45	56	51	19	11	host	gene-PA5027
gene-PA2747	94	82	130	148	80	76	136	21	33	48	14	11	19	host	gene-PA2747
gene-PA1534	135	110	162	214	158	135	241	48	25	72	20	6	8	host	recR
gene-PA2937	0	5	6	5	4	67	45	3	22	22	8	14	16	host	gene-PA2937
gene-PA0914	117	104	124	171	206	93	150	52	19	43	20	5	9	host	gene-PA0914
gene-PA3324	35	17	27	40	65	29	47	30	10	15	36	4	3	host	gene-PA3324
gene-PA2298	72	25	64	66	40	41	51	9	12	30	28	4	5	host	gene-PA2298
gene-PA3880	13	9	20	47	36	18	40	8	4	13	22	2	0	host	gene-PA3880
gene-PA1467	66	37	64	57	90	50	102	31	10	24	36	7	2	host	gene-PA1467
gene-PA2708	78	42	86	68	104	40	85	45	13	25	46	7	4	host	gene-PA2708
gene-PA1455	483	332	574	659	455	312	547	70	61	150	24	20	17	host	fliA
gene-PA3223	18	12	29	26	25	21	20	3	3	8	26	2	1	host	azoR3
gene-PA2332	72	50	67	117	132	71	110	67	15	21	22	5	11	host	gene-PA2332
gene-PA2358	12	13	21	19	14	11	37	4	2	4	2	0	1	host	gene-PA2358
gene-PA3305	210	134	227	270	357	229	351	138	52	79	76	8	12	host	gene-PA3305
gene-PA2616	556	443	753	914	458	334	519	65	105	192	31	31	40	host	trxB1
gene-EST35_0014	0	0	0	0	111	669	63	382	569	313	175	372	570	phage	gene-EST35_0014
gene-PA4507	80	69	85	146	293	87	157	131	21	42	95	8	6	host	gene-PA4507
gene-PA1593	89	52	125	131	75	49	74	20	15	36	25	4	7	host	gene-PA1593
gene-PA4858	33	22	73	53	39	20	38	9	8	15	50	7	2	host	gene-PA4858
gene-PA3216	8	6	29	12	12	15	14	4	4	7	15	3	1	host	gene-PA3216
gene-EST35_0056	0	0	0	0	1698	652	86	396	1578	1221	233	947	1051	phage	gene-EST35_0056
gene-PA3284	303	130	190	415	395	166	160	134	26	46	43	12	17	host	gene-PA3284
gene-PA5058	84	46	107	83	115	78	100	41	24	32	106	13	19	host	phaC2
gene-PA2059	11	4	5	9	14	4	11	10	1	4	29	0	1	host	gene-PA2059
gene-PA5403	96	128	275	217	112	72	102	19	11	19	53	2	8	host	gene-PA5403
gene-PA4217	103	81	115	128	113	95	111	58	33	65	51	7	18	host	phzS
gene-PA3642	392	252	418	473	667	320	620	204	55	183	39	13	21	host	rnhB
gene-PA1917	0	1	8	2	7	2	3	6	5	2	8	1	0	host	gene-PA1917
gene-PA2221	65	36	76	71	56	41	45	12	9	12	45	4	10	host	gene-PA2221
gene-PA0912	16	6	22	15	29	4	7	6	6	2	19	2	1	host	gene-PA0912
gene-PA0859	152	153	182	393	428	166	268	122	26	64	36	6	7	host	gene-PA0859
gene-PA3119	50	30	44	70	78	47	95	21	5	22	34	1	4	host	gene-PA3119
gene-PA3303a	6	9	13	16	11	10	24	6	5	10	16	0	1	host	gene-PA3303a
gene-PA0169	212	151	248	301	321	176	139	114	39	100	42	13	11	host	gene-PA0169
gene-PA3581	209	278	398	498	144	193	341	46	57	83	27	14	13	host	glpF
gene-PA0793	80	45	88	65	75	46	63	15	33	70	37	7	9	host	gene-PA0793
gene-PA0946	349	303	474	562	327	260	385	68	48	93	60	13	16	host	gene-PA0946
gene-PA5311	121	64	105	140	125	57	168	49	24	38	52	10	8	host	gene-PA5311
gene-PA1411	107	78	118	153	136	72	124	55	19	29	42	2	1	host	gene-PA1411
gene-PA5208	316	193	366	475	868	269	617	244	61	142	98	13	27	host	gene-PA5208
gene-PA3681	115	78	137	145	284	154	187	141	40	48	35	3	3	host	gene-PA3681
gene-PA5063	308	248	511	614	381	202	377	47	45	124	38	13	15	host	ubiE
gene-PA2683	79	66	88	108	170	53	106	41	21	35	39	5	2	host	gene-PA2683
gene-PA5340	524	412	561	822	696	316	592	197	72	183	40	19	19	host	gene-PA5340
gene-PA3670	122	102	208	136	190	99	137	77	32	32	41	9	8	host	gene-PA3670
gene-PA1413	94	67	83	99	114	67	104	70	31	20	89	11	22	host	gene-PA1413
gene-PA3714	19	24	38	34	24	15	26	3	3	9	14	3	1	host	gene-PA3714
gene-PA5159	66	42	69	111	68	60	70	21	13	25	57	6	3	host	gene-PA5159
gene-PA0970	427	413	734	804	415	264	451	113	88	154	44	15	31	host	tolR
gene-PA1362	14	4	16	9	12	10	13	4	2	5	29	1	0	host	gene-PA1362
gene-PA3927	28	31	37	33	26	19	39	11	2	11	47	6	5	host	gene-PA3927
gene-PA4586	12	11	21	48	50	33	43	19	13	37	24	3	4	host	gene-PA4586
gene-PA0366	87	55	94	100	86	104	95	12	30	48	71	18	9	host	gene-PA0366
gene-PA2428	14	14	30	23	22	19	21	9	1	3	23	0	1	host	gene-PA2428
gene-PA3965	79	59	144	104	75	62	71	20	10	30	22	6	7	host	gene-PA3965
gene-PA4773	265	173	270	406	146	36	73	22	12	20	25	5	5	host	gene-PA4773
gene-PA4526	530	409	763	694	248	181	626	62	45	84	86	27	27	host	pilB
gene-PA1673	225	141	218	551	508	176	422	90	44	120	26	26	38	host	gene-PA1673
gene-PA2518	7	7	5	13	8	5	12	6	5	1	23	2	0	host	xylX
gene-PA5249	100	81	135	162	107	75	152	25	24	48	30	8	7	host	gene-PA5249
gene-PA3706	241	154	236	324	351	158	308	92	32	49	62	8	13	host	wspC
gene-PA2711	18	10	33	19	23	14	20	3	3	5	30	1	2	host	gene-PA2711
gene-PA0742	15	11	35	27	24	22	48	5	8	9	15	0	1	host	gene-PA0742
gene-PA3259	89	66	94	139	188	72	137	74	15	45	13	3	5	host	gene-PA3259
gene-PA2025	455	266	386	564	417	203	383	154	67	114	74	19	28	host	gor
gene-PA2606	53	28	54	85	69	47	74	27	18	24	4	5	3	host	gene-PA2606
gene-PA3788	33	33	41	39	98	62	109	39	16	28	28	9	3	host	gene-PA3788
gene-PA0280	424	74	147	127	95	85	88	17	44	36	28	15	17	host	cysA
gene-PA1186	25	11	27	23	28	23	18	5	4	7	13	1	2	host	gene-PA1186
gene-PA0200	23	18	24	82	43	11	46	10	3	3	7	0	3	host	gene-PA0200
gene-PA3240	73	48	91	66	127	70	110	52	26	40	53	11	11	host	gene-PA3240
gene-PA3176	14	17	35	17	31	14	28	9	2	12	43	5	5	host	gltS
gene-PA1112	79	38	76	112	168	77	143	68	16	56	46	13	29	host	gene-PA1112
gene-PA3724	95	60	120	120	127	67	96	36	25	34	62	8	9	host	lasB
gene-PA3813	370	261	483	484	395	299	318	56	97	169	34	33	23	host	iscU
gene-PA0182	27	26	37	47	43	28	38	9	11	13	17	0	1	host	gene-PA0182
gene-PA5298	410	257	613	603	291	192	359	51	53	181	34	16	23	host	gene-PA5298
gene-PA1058	46	54	76	123	85	65	148	26	23	58	32	5	9	host	gene-PA1058
gene-PA3988	470	363	574	871	573	309	436	119	131	262	50	24	27	host	gene-PA3988
gene-PA0100	143	115	177	135	157	84	167	26	21	30	78	10	7	host	gene-PA0100
gene-PA2791	13	13	26	16	33	21	18	11	3	6	16	1	2	host	gene-PA2791
gene-PA5409	86	79	102	125	110	89	165	35	19	45	61	6	6	host	gene-PA5409
gene-PA2552	52	38	62	57	65	130	118	35	29	92	23	13	24	host	gene-PA2552
gene-PA4363	93	66	105	123	116	97	90	53	10	22	47	5	5	host	iciA
gene-PA1062	59	50	56	98	83	43	73	13	15	27	18	0	6	host	gene-PA1062
gene-PA1378	26	16	36	28	54	11	37	18	6	12	37	0	0	host	gene-PA1378
gene-PA1341	70	78	112	134	87	61	64	20	11	29	34	9	3	host	gene-PA1341
gene-PA2568	69	35	59	82	125	67	142	25	23	41	12	6	6	host	gene-PA2568
gene-EST35_0085	0	0	0	0	21	9	5	11	13	12	0	2	4	phage	gene-EST35_0085
gene-PA2316	41	20	39	35	59	25	32	33	7	12	30	3	3	host	gene-PA2316
gene-PA2579	208	151	257	325	201	93	164	40	26	66	39	11	9	host	kynA
gene-PA4141	252	151	384	479	145	182	407	21	32	82	24	6	15	host	gene-PA4141
gene-EST35_0055	0	0	0	0	8	2661	633	2	6634	6083	0	3569	4267	phage	gene-EST35_0055
gene-PA3342	35	20	44	45	48	30	68	26	12	21	45	5	3	host	gene-PA3342
gene-PA4066	37	28	70	63	44	36	53	11	9	17	19	3	2	host	gene-PA4066
gene-PA1611	222	187	275	333	241	237	438	51	45	125	62	14	9	host	gene-PA1611
gene-PA0295	64	62	84	114	82	45	109	22	11	22	57	9	5	host	gene-PA0295
gene-PA0189	31	18	28	46	45	27	34	20	5	7	35	9	4	host	gene-PA0189
gene-PA5252a	359	225	333	501	365	196	321	135	42	102	65	11	14	host	gene-PA5252a
gene-PA1836	49	34	72	46	65	49	46	15	6	13	19	1	0	host	gene-PA1836
gene-PA4552	83	69	147	137	131	78	157	30	26	68	45	8	12	host	pilW
gene-PA0250	94	45	103	102	122	77	100	38	17	25	21	9	4	host	gene-PA0250
gene-PA3574a	37	29	48	47	69	47	82	20	11	15	16	3	2	host	gene-PA3574a
gene-PA3497	128	98	154	132	104	41	51	27	7	24	36	3	5	host	gene-PA3497
gene-PA5042	318	250	400	380	195	138	280	49	32	49	51	11	13	host	pilO
gene-PA2861	3	8	8	6	19	5	11	2	3	1	14	1	0	host	ligT
gene-PA1279	184	145	181	481	530	163	222	131	33	68	49	4	7	host	cobU
gene-PA2740	420	291	450	611	438	296	353	88	75	193	56	35	36	host	pheS
gene-PA0494	190	52	134	150	199	135	394	59	26	136	45	10	15	host	gene-PA0494
gene-PA5295	616	476	631	880	815	366	782	219	64	164	132	21	22	host	gene-PA5295
gene-PA3664	435	341	656	559	337	311	523	92	57	115	28	19	21	host	gene-PA3664
gene-PA4873	486	373	478	718	716	271	375	212	69	148	112	19	25	host	gene-PA4873
gene-PA0259	421	324	629	608	512	250	516	156	60	128	114	13	37	host	gene-PA0259
gene-PA4991	322	221	330	588	436	219	421	132	53	135	59	12	15	host	gene-PA4991
gene-EST35_0016	0	0	0	0	70	1367	72	317	1534	1268	175	671	987	phage	gene-EST35_0016
gene-PA2336	12	8	12	15	21	8	18	6	2	6	29	3	4	host	gene-PA2336
gene-PA2551	87	54	127	104	81	103	88	32	29	49	30	8	11	host	gene-PA2551
gene-PA2573	104	45	90	116	150	142	136	72	37	57	69	16	20	host	gene-PA2573
gene-PA4328	48	26	50	95	91	72	155	22	15	25	23	9	14	host	gene-PA4328
gene-PA1144	4	7	15	16	16	9	9	5	0	4	28	0	4	host	gene-PA1144
gene-PA3095	47	33	41	82	119	24	125	38	8	29	20	5	2	host	xcpZ
gene-PA4086	19	27	33	25	23	25	25	7	17	7	17	2	3	host	cupB1
gene-PA0450	69	48	80	73	70	43	81	15	7	24	71	5	3	host	gene-PA0450
gene-PA4909	29	21	39	28	45	31	44	19	7	8	39	2	0	host	gene-PA4909
gene-PA3839	86	63	103	231	242	75	456	185	24	63	110	7	14	host	gene-PA3839
gene-PA3600	33	21	30	40	41	28	25	6	2	19	4	2	3	host	gene-PA3600
gene-EST35_0400	0	0	0	0	152	309	36	280	458	240	410	659	678	phage	gene-EST35_0400
gene-PA1078	74	70	108	101	68	72	132	7	12	33	27	2	3	host	flgC
gene-PA2342	14	15	15	25	29	10	22	8	1	11	27	1	0	host	mtlD
gene-EST35_0443	0	0	0	0	41	82	9	2088	2047	1229	914	386	1276	phage	gene-EST35_0443
gene-EST35_0204	0	0	0	0	33	85	20	191	88	82	753	708	136	phage	gene-EST35_0204
gene-PA3118	149	71	129	144	196	85	169	36	18	50	42	8	5	host	leuB
gene-PA2789	60	52	82	109	90	32	79	23	7	22	64	4	2	host	gene-PA2789
gene-PA1125	83	70	81	162	131	64	100	40	4	33	26	4	4	host	gene-PA1125
gene-EST35_0212	0	0	0	0	10	95	10	1762	1170	501	36559	30376	14041	phage	gene-EST35_0212
gene-PA1196	41	26	38	78	132	63	155	55	15	26	68	7	5	host	gene-PA1196
gene-PA3044	50	38	54	52	72	54	66	17	13	24	69	7	4	host	gene-PA3044
gene-PA4158	25	17	36	67	105	27	33	34	6	13	54	5	2	host	fepC
gene-PA1117	79	72	90	110	176	94	118	95	21	48	26	2	12	host	gene-PA1117
gene-PA2521	85	69	102	97	106	77	100	42	27	27	40	2	1	host	czcB
gene-EST35_0271	0	0	0	0	224	238	15	4818	1765	1083	8368	2515	2868	phage	gene-EST35_0271
gene-PA1205	64	35	60	60	67	41	71	16	14	33	13	6	4	host	gene-PA1205
gene-PA4883	3	4	11	6	6	4	6	0	0	3	22	1	0	host	gene-PA4883
gene-PA3169	258	149	244	296	370	127	246	112	46	116	41	5	19	host	gene-PA3169
gene-PA5414	92	61	112	151	78	72	90	15	17	38	42	9	4	host	gene-PA5414
gene-PA4371	213	155	348	354	129	147	210	37	13	33	113	9	6	host	gene-PA4371
gene-EST35_0362	0	0	0	0	1016	2028	149	6926	15344	4636	19341	21623	26533	phage	gene-EST35_0362
gene-PA3131	138	108	156	130	220	115	152	76	24	60	48	6	9	host	gene-PA3131
gene-PA1019	22	17	38	26	27	15	27	10	2	2	48	1	1	host	mucK
gene-PA2885	126	63	158	111	150	108	136	39	22	38	31	8	4	host	atuR
gene-PA2736	321	179	403	361	154	110	200	37	34	77	12	13	14	host	gene-PA2736
gene-PA3082	304	211	284	386	317	171	327	82	38	88	71	15	15	host	gbt
gene-PA1317	67	55	118	159	33	86	25	9	26	12	42	18	6	host	cyoA
gene-PA3978	209	178	280	365	321	246	282	88	79	187	62	30	32	host	gene-PA3978
gene-PA1578	43	33	53	82	109	45	65	41	10	25	28	4	2	host	gene-PA1578
gene-PA5457	131	97	139	180	146	71	189	31	11	38	49	2	1	host	gene-PA5457
gene-PA0112	11	6	18	8	44	16	18	8	3	6	31	2	2	host	gene-PA0112
gene-PA3558	89	39	36	119	102	27	61	17	8	6	18	1	0	host	arnF
gene-PA4078	66	43	87	75	97	62	91	45	13	26	99	9	8	host	gene-PA4078
gene-PA4540	18	17	27	17	30	19	26	18	5	12	61	6	4	host	gene-PA4540
gene-PA5129	259	261	385	534	227	170	348	42	38	130	25	6	10	host	grx
gene-PA1491	76	51	96	82	97	40	78	32	13	22	35	2	7	host	gene-PA1491
gene-PA3224	88	81	145	151	116	87	106	23	15	30	23	5	8	host	gene-PA3224
gene-PA3434	129	80	146	124	171	98	164	63	21	31	47	2	3	host	gene-PA3434
gene-PA1474	172	121	181	297	197	136	284	59	31	65	41	12	16	host	gene-PA1474
gene-PA1273	367	286	392	656	498	289	397	123	41	63	51	10	12	host	cobB
gene-PA0151	33	20	56	66	103	30	58	38	16	21	109	1	10	host	gene-PA0151
gene-PA4191	67	13	23	56	39	23	28	15	9	18	43	3	1	host	gene-PA4191
gene-PA5541	48	30	52	40	61	43	49	25	13	16	108	6	7	host	pyrQ
gene-PA0538	70	58	139	139	81	61	114	13	11	33	18	7	4	host	dsbB
gene-PA4734	246	180	305	257	215	143	208	74	23	50	56	7	15	host	gene-PA4734
gene-PA2371	16	18	32	20	38	49	51	11	18	31	56	8	9	host	gene-PA2371
gene-PA2622	208	130	234	186	153	134	152	39	35	76	15	23	15	host	cspD
gene-PA5542	50	24	82	31	67	34	58	24	14	13	75	3	3	host	gene-PA5542
gene-PA1162	136	95	182	257	235	161	231	92	43	75	54	11	6	host	dapE
gene-PA3917	66	48	75	139	94	54	103	19	13	36	10	4	6	host	moaD
gene-PA4800	39	26	41	38	42	20	61	25	9	15	39	5	3	host	gene-PA4800
gene-PA1398	102	70	116	124	138	42	100	24	14	22	25	2	2	host	gene-PA1398
gene-PA3709	59	30	70	46	48	40	72	16	8	18	47	3	5	host	gene-PA3709
gene-PA4126	10	10	23	18	20	12	16	13	4	7	42	0	4	host	gene-PA4126
gene-PA3748	185	164	340	288	231	176	256	36	27	75	54	6	11	host	gene-PA3748
gene-PA2709	161	102	182	195	118	124	187	36	37	69	42	12	15	host	cysK
gene-PA4150	21	21	32	28	47	19	18	14	4	7	51	1	1	host	gene-PA4150
gene-PA0515	7	4	14	42	63	13	199	20	2	12	23	3	3	host	gene-PA0515
gene-PA2403	80	63	148	155	93	43	96	26	12	36	37	4	7	host	gene-PA2403
gene-PA1579	603	360	663	614	532	304	609	138	119	216	36	32	43	host	gene-PA1579
gene-PA0734	22	15	22	42	43	18	37	16	5	14	17	2	1	host	gene-PA0734
gene-PA3093	342	290	442	613	527	261	396	217	63	101	102	16	21	host	gene-PA3093
gene-PA3446	156	19	36	37	58	26	35	24	14	8	21	2	1	host	gene-PA3446
gene-PA5028	421	245	496	424	364	224	278	104	49	86	70	17	14	host	gene-PA5028
gene-PA2036	3	4	11	8	6	3	4	2	0	2	9	1	1	host	gene-PA2036
gene-PA4580	166	133	197	198	209	105	181	59	21	42	17	6	5	host	gene-PA4580
gene-PA2581	278	186	372	366	285	179	264	62	34	94	46	12	15	host	gene-PA2581
gene-PA3207	123	89	127	316	265	76	146	84	12	30	34	6	5	host	gene-PA3207
gene-PA3273	6	5	10	15	24	12	10	5	2	6	12	1	0	host	gene-PA3273
gene-PA4114	136	125	316	232	109	95	152	21	23	37	24	9	4	host	gene-PA4114
gene-PA3966	252	240	496	410	287	201	279	52	44	109	9	19	15	host	gene-PA3966
gene-PA4048	81	55	90	105	115	77	179	24	12	34	50	8	8	host	gene-PA4048
gene-PA0984	131	92	225	108	100	102	125	27	32	37	46	9	16	host	gene-PA0984
gene-PA5399	84	36	85	96	85	35	67	28	7	15	81	7	5	host	dgcB
gene-PA4041	42	47	84	116	95	47	63	32	14	24	30	6	5	host	gene-PA4041
gene-PA3895	89	57	126	121	62	74	73	18	15	27	50	4	7	host	gene-PA3895
gene-PA0307	113	86	158	155	175	110	174	36	19	41	36	11	6	host	gene-PA0307
gene-PA0012	44	27	65	56	42	30	32	10	9	22	19	4	3	host	gene-PA0012
gene-PA1003	154	73	144	222	243	110	314	68	27	93	44	10	11	host	mvfR
gene-PA0389	223	175	317	397	262	148	247	56	32	79	32	9	11	host	gene-PA0389
gene-PA1543	94	117	140	239	164	86	174	28	31	84	26	6	4	host	apt
gene-PA2712	52	39	56	95	94	39	90	21	6	19	23	1	5	host	gene-PA2712
gene-PA0029	51	53	76	80	95	41	71	35	5	15	45	9	1	host	gene-PA0029
gene-PA0614	43	26	38	88	184	116	67	79	22	22	32	8	2	host	gene-PA0614
gene-PA3848	57	68	100	133	94	70	68	20	25	27	60	9	11	host	gene-PA3848
gene-PA4616	103	110	133	256	78	47	128	18	8	6	22	3	2	host	gene-PA4616
gene-PA1424	51	36	48	79	83	30	70	23	7	15	23	2	2	host	gene-PA1424
gene-PA5504	387	275	433	595	426	266	510	118	133	179	77	19	33	host	gene-PA5504
gene-PA1995	55	31	58	70	64	40	64	14	8	22	10	3	4	host	gene-PA1995
gene-EST35_0238	0	0	0	0	38	173	22	7718	9309	3101	13088	11449	10184	phage	gene-EST35_0238
gene-PA2566	50	23	39	31	51	49	68	21	14	27	28	8	14	host	gene-PA2566
gene-PA2366	14	25	24	25	36	73	59	16	25	43	35	13	22	host	gene-PA2366
gene-PA1108	14	16	24	12	85	18	38	20	9	4	22	0	1	host	gene-PA1108
gene-PA3384	14	12	16	6	15	8	13	8	2	3	29	0	3	host	phnC
gene-PA1161	51	46	77	121	137	61	108	28	16	32	36	4	3	host	rrmA
gene-PA0174	2	6	10	7	2	12	11	1	3	7	12	5	1	host	gene-PA0174
gene-PA2029	25	18	31	22	30	21	19	13	3	5	21	0	1	host	gene-PA2029
gene-PA1168	0	0	5	5	3	3	4	0	1	2	7	2	0	host	gene-PA1168
gene-PA3329	8	7	22	15	32	13	25	19	0	1	21	0	4	host	gene-PA3329
gene-PA4140	27	15	46	30	49	60	56	30	17	20	71	12	3	host	gene-PA4140
gene-PA2882	13	8	12	16	15	16	24	4	6	6	16	0	2	host	gene-PA2882
gene-PA1974	4	2	13	2	6	4	8	2	1	1	27	0	3	host	gene-PA1974
gene-PA4894	3	4	9	12	7	3	7	2	1	3	10	0	2	host	gene-PA4894
gene-PA4148	16	8	25	18	34	11	16	13	2	4	32	0	1	host	gene-PA4148
gene-PA1906	25	19	10	24	33	17	26	7	8	9	10	0	1	host	gene-PA1906
gene-PA1503	23	14	25	16	24	20	20	9	4	3	12	4	1	host	gene-PA1503
gene-PA4119	171	162	205	378	258	83	198	71	19	30	45	4	7	host	aph
gene-PA0697	5	1	14	4	3	3	4	0	0	0	31	0	0	host	gene-PA0697
gene-PA5470	109	62	122	120	281	114	128	108	25	32	54	9	4	host	gene-PA5470
gene-PA1897	6	9	18	9	22	12	12	3	7	8	31	5	0	host	gene-PA1897
gene-PA0138	27	23	47	57	47	41	42	25	11	14	60	5	3	host	gene-PA0138
gene-PA2269	111	69	113	153	150	96	118	29	13	20	22	5	4	host	gene-PA2269
gene-PA0118	40	26	55	52	31	24	18	8	2	7	31	2	4	host	gene-PA0118
gene-PA2472	3	1	12	8	10	11	8	7	1	1	15	1	0	host	gene-PA2472
gene-PA2291	413	247	435	437	318	169	268	74	53	89	53	10	25	host	gene-PA2291
gene-PA0176	49	38	76	73	75	140	139	19	41	60	87	20	23	host	aer2
gene-PA1300	70	34	72	86	115	33	62	28	10	37	23	3	14	host	gene-PA1300
gene-PA0657	185	148	256	234	223	150	237	72	39	57	103	14	11	host	gene-PA0657
gene-PA1899	1	2	6	3	3	3	3	0	2	1	14	1	0	host	phzA2
gene-PA0502	230	120	209	306	215	172	277	35	24	49	42	9	7	host	gene-PA0502
gene-PA2039	33	19	36	43	45	23	71	15	6	25	35	4	4	host	gene-PA2039
gene-EST35_0133	0	0	0	0	88	300	56	707	1169	855	500	1080	941	phage	gene-EST35_0133
gene-PA4036	141	78	174	185	187	102	158	78	29	35	92	9	9	host	gene-PA4036
gene-PA4612	32	17	43	38	39	25	46	13	2	10	19	1	3	host	gene-PA4612
gene-PA0348	62	42	69	81	108	47	53	40	11	8	40	3	4	host	gene-PA0348
gene-PA4143	36	13	40	52	51	40	56	17	6	12	57	9	9	host	gene-PA4143
gene-PA0927	55	38	66	107	99	49	69	35	14	25	19	4	8	host	ldhA
gene-PA2691	40	55	54	108	114	37	83	48	10	24	34	3	2	host	gene-PA2691
gene-PA1019a	3	1	12	8	3	1	9	2	1	2	11	1	1	host	gene-PA1019a
gene-PA1965	54	50	96	93	82	81	96	18	9	15	5	3	4	host	gene-PA1965
gene-PA0569	33	19	26	40	26	12	31	6	6	5	17	2	1	host	gene-PA0569
gene-EST35_0367	0	0	0	0	7008	5164	571	20006	7958	6623	8835	4105	7987	phage	gene-EST35_0367
gene-PA0684	10	4	9	13	17	6	6	7	3	1	10	0	0	host	gene-PA0684
gene-PA1725	54	47	47	73	112	65	72	30	7	13	9	1	1	host	pscL
gene-PA2166	15	12	30	19	28	22	29	7	4	5	8	3	0	host	gene-PA2166
gene-PA4099	15	8	25	16	38	12	16	14	2	1	62	2	1	host	gene-PA4099
gene-PA4681	27	34	42	41	35	27	84	10	5	11	35	4	1	host	gene-PA4681
gene-PA2257	4	8	12	23	37	20	30	22	5	9	6	1	1	host	pvcD
gene-PA2045	16	20	24	25	36	16	24	2	4	13	10	0	1	host	gene-PA2045
gene-PA4354	35	61	112	56	47	48	36	5	9	20	23	6	3	host	gene-PA4354
gene-PA3564	68	46	66	125	112	41	99	32	0	12	18	3	3	host	gene-PA3564
