Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b0265	23	199	75	332	51	219	14	99	9	51	8	36	host	insA2
gene-b2263	145	505	257	618	126	191	35	156	28	326	22	82	host	menH
gene-b4332	41	253	40	268	13	273	10	212	2	146	5	64	host	yjiJ
gene-b2076	64	475	93	928	44	552	16	365	17	237	4	94	host	mdtC
gene-b1733	13	192	31	261	13	130	7	81	8	57	2	18	host	chbG
gene-b4782	59	332	74	269	33	119	8	30	7	22	2	9	host	pssL
gene-b2527	486	4128	650	3957	236	429	97	111	75	93	67	40	host	hscB
gene-b4217	230	1103	340	1665	261	1118	84	281	49	168	26	85	host	ytfK
gene-b0792	42	235	71	421	21	243	9	171	7	107	3	40	host	ybhR
gene-b4504	10	52	13	130	7	67	5	51	6	35	4	13	host	ykfH
gene-b4087	10	83	10	287	2	364	3	243	1	134	1	51	host	alsA
gene-b2646	10	24	3	42	1	41	0	32	0	22	0	14	host	ypjF
gene-b4183	4	29	8	136	1	163	4	105	3	68	0	27	host	yjfK
gene-b1792	57	260	68	300	32	117	7	54	8	43	10	12	host	yeaO
gene-b2940	223	3228	301	3240	161	587	60	183	45	161	26	66	host	yqgC
gene-b4214	255	455	206	481	65	202	26	120	23	81	12	40	host	cysQ
gene-b1968	35	303	46	569	10	172	3	120	8	52	2	40	host	hprS
gene-T4p091	0	0	1486	81335	6929	96270	208	20737	692	10066	31	6606	phage	nrdC.7
gene-b3525	10	78	13	184	12	259	2	203	2	156	1	43	host	pdeH
gene-b1621	31	301	55	325	21	227	14	155	10	125	7	46	host	malX
gene-b1272	730	1298	620	1341	221	284	111	145	70	84	74	52	host	sohB
gene-b1813	50	462	104	442	32	415	17	141	6	76	5	25	host	nudL
gene-b3938	414	1995	311	1737	132	582	80	241	80	163	70	93	host	metJ
gene-b3206	48	627	140	690	62	150	26	65	8	45	8	24	host	npr
gene-b4485	22	209	43	383	9	313	15	266	6	176	6	54	host	ytfR
gene-b4622	1	15	1	55	1	67	0	31	0	24	0	15	host	ytcA
gene-b1725	117	648	291	1050	130	235	43	101	15	62	10	27	host	yniA
gene-b2824	3	94	16	167	15	91	2	52	4	22	2	19	host	ygdB
gene-b4044	103	868	173	1147	78	536	63	321	46	232	31	80	host	dinF
gene-b1158	3	27	0	67	1	69	0	58	2	39	0	31	host	pinE
gene-b2067	103	947	211	1035	44	649	25	365	14	291	14	102	host	dgcE
gene-b4468	58	100	148	238	41	224	14	164	12	93	4	27	host	glcE
gene-b2874	26	137	20	204	11	180	1	143	4	107	1	49	host	yqeA
gene-b1445	18	627	39	283	20	150	7	45	9	35	0	15	host	ortT
gene-b1590	43	265	67	369	27	197	9	96	11	76	3	26	host	ynfH
gene-b0375	12	38	22	105	7	122	4	65	4	48	0	14	host	iprA
gene-b1480	150	1237	86	1327	32	413	5	124	2	81	1	56	host	sra
gene-b1954	7	28	14	47	8	28	0	8	1	7	1	1	host	dsrA
gene-b1868	46	372	118	459	43	161	11	92	8	61	7	23	host	yecE
gene-b0347	16	118	17	291	7	299	3	225	3	158	0	52	host	mhpA
gene-b2128	38	614	116	518	46	370	33	151	13	114	6	54	host	yehW
gene-b1742	7	46	9	89	6	98	2	63	2	46	3	22	host	ves
gene-b3337	102	412	41	156	7	89	1	60	2	49	0	26	host	bfd
gene-b1226	18	150	23	204	6	187	7	104	1	76	0	25	host	narJ
gene-b0475	561	1094	142	919	50	305	29	156	18	116	17	27	host	hemH
gene-b3201	512	2789	880	4051	329	511	130	214	63	148	67	76	host	lptB
gene-b2945	22	151	28	177	19	147	9	99	6	74	2	23	host	endA
gene-b0325	198	535	267	1166	162	355	41	188	20	127	13	54	host	yahK
gene-b1744	295	397	582	1134	408	286	77	128	41	71	14	33	host	astE
gene-b1011	69	279	166	1760	62	212	18	103	4	70	3	23	host	rutB
gene-b0452	278	1746	483	2074	161	513	49	196	38	156	15	77	host	tesB
gene-b2413	101	1294	112	1148	46	335	23	159	12	146	8	55	host	cysZ
gene-b0871	384	907	598	1757	335	397	107	204	43	145	31	56	host	poxB
gene-b2066	205	3126	272	2038	96	214	46	97	33	72	12	22	host	udk
gene-T4p203	0	0	7	760	2031	88841	652	54573	1648	22031	67	8462	phage	30.1
gene-b0837	55	298	77	329	30	304	13	191	7	105	2	38	host	yliI
gene-b0995	33	220	19	185	5	143	4	93	3	60	1	20	host	torR
gene-b4118	18	140	23	192	12	223	3	151	3	103	4	37	host	melR
gene-b0822	146	638	101	539	33	132	17	53	11	57	3	23	host	ybiV
gene-b1981	180	701	245	795	83	240	26	150	23	125	13	58	host	shiA
gene-b2242	17	56	4	147	2	171	5	100	1	98	2	36	host	glpB
gene-b2432	153	563	234	701	87	140	26	82	16	45	12	24	host	yfeY
gene-b0058	206	1143	383	1843	309	598	150	263	97	181	80	87	host	rluA
gene-b3647	31	252	29	532	18	528	14	443	3	312	7	165	host	ligB
gene-b0787	4	62	34	203	6	141	0	103	0	56	0	24	host	ybhM
gene-b3081	25	188	26	472	18	495	11	395	7	304	2	107	host	fadH
gene-b1428	32	210	32	190	9	143	2	96	1	102	2	41	host	ydcK
gene-b1472	0	5	0	21	0	20	0	19	1	13	0	4	host	yddL
gene-b4682	0	6	1	26	0	38	0	21	2	14	0	3	host	yqcG
gene-b1488	238	2027	256	1859	43	234	20	100	9	102	3	40	host	ddpX
gene-b0266	43	143	36	141	5	74	8	33	8	33	7	17	host	yagB
gene-b1607	65	482	74	279	27	106	7	51	7	53	3	18	host	ydgC
gene-b1000	218	1339	243	1733	71	264	24	118	15	105	6	29	host	cbpA
gene-b2211	317	2251	496	1569	147	408	78	270	40	182	28	77	host	yojI
gene-b1834	326	2236	609	2903	195	702	87	363	45	247	34	110	host	letB
gene-b3606	75	751	238	637	102	220	43	160	22	135	17	46	host	trmL
gene-b1619	89	263	73	446	35	162	10	81	8	65	9	25	host	hdhA
gene-b4550	302	248	144	215	50	130	18	58	19	41	3	16	host	arfA
gene-b1177	77	143	84	192	32	98	3	49	5	39	1	18	host	ycgJ
gene-b4166	149	1193	195	1040	74	563	47	294	22	222	18	94	host	queG
gene-b2459	3	36	7	109	6	148	1	107	1	63	2	13	host	eutT
gene-b4777	6	129	21	131	13	68	1	30	2	18	2	9	host	mdtU
gene-b1857	381	1556	489	1648	234	409	65	132	47	121	27	53	host	znuA
gene-b1304	125	680	94	906	37	248	12	115	16	111	29	59	host	pspA
gene-b1419	71	370	103	366	43	102	13	38	9	20	8	7	host	ydcA
gene-b2644	2	34	7	123	1	131	1	102	1	61	2	24	host	lfgB
gene-b3567	43	241	30	449	32	508	15	328	6	235	31	73	host	xylG
gene-b0223	330	2136	640	2425	202	488	100	258	54	195	42	60	host	yafJ
gene-b1575	1	5	2	16	0	14	0	8	1	7	0	3	host	dicB
gene-b0618	8	57	6	154	6	182	1	111	1	60	0	27	host	citC
gene-b1188	198	836	178	950	44	245	22	185	14	132	10	63	host	ycgB
gene-b3910	174	454	211	610	83	414	38	261	19	196	19	88	host	yiiM
gene-b0404	36	404	70	373	32	323	19	173	7	114	11	50	host	acpH
gene-b0892	388	1692	764	2107	266	508	121	240	47	155	29	74	host	rarA
gene-b2294	489	1614	400	1431	123	208	45	85	37	69	25	25	host	yfbU
gene-b4216	34	154	62	260	23	256	11	106	11	68	7	29	host	ytfJ
gene-b2235	594	3465	853	3670	343	475	137	110	106	104	54	45	host	gene-b2235_gene_nrdB
gene-b1197	41	332	68	545	20	277	6	215	4	127	4	56	host	treA
gene-b0573	4	111	6	100	7	69	0	45	0	30	0	14	host	cusF
gene-b3890	17	46	17	84	6	83	3	52	1	29	1	21	host	yiiF
gene-b3680	13	82	22	242	7	236	5	155	7	89	4	24	host	yidL
gene-b1418	262	1413	284	1561	106	376	33	110	29	98	22	51	host	cybB
gene-b1555	0	18	8	45	1	34	0	32	0	24	0	15	host	ydfR
gene-b0399	91	272	58	434	17	168	12	112	5	119	5	41	host	phoB
gene-b0109	245	1719	191	1266	61	348	37	175	21	118	17	41	host	nadC
gene-b1033	295	1783	401	2276	150	521	47	244	33	176	20	84	host	ghrA
gene-b3040	251	1188	249	1155	69	334	41	189	22	147	13	79	host	zupT
gene-T4p225	1	0	554	41311	4065	100274	703	45066	1605	30054	183	14869	phage	pseT.2
gene-b0535	1	22	6	75	1	89	0	41	1	17	0	8	host	fimZ
gene-b4808	3	10	6	15	2	22	0	18	1	12	0	2	host	chiZ
gene-b4272	25	166	35	237	10	128	8	99	6	59	1	37	host	insC6
gene-b0826	164	1208	199	1597	84	242	46	101	28	110	24	39	host	moeB
gene-b1704	275	2598	335	2465	112	364	60	161	33	155	34	59	host	aroH
gene-b2683	149	1218	197	940	42	171	19	81	7	71	8	39	host	ygaH
gene-b0779	400	2515	692	3124	266	556	86	276	62	244	49	116	host	uvrB
gene-b4671	0	7	2	15	0	23	0	15	0	14	0	8	host	ykgR
gene-b0677	392	1335	428	1323	120	310	58	187	34	87	26	47	host	nagA
gene-b4305	20	159	32	246	12	231	3	194	3	175	2	61	host	sgcX
gene-b3214	119	439	155	885	124	517	66	228	70	154	21	44	host	gltF
gene-b4689	1	23	6	26	2	37	1	21	1	14	0	13	host	rzoQ
gene-b1700	1	16	8	44	3	41	1	19	3	27	0	16	host	ydiT
gene-b2923	45	344	100	504	39	193	19	126	6	74	4	30	host	argO
gene-b3465	200	941	223	1153	84	335	35	178	10	108	15	43	host	rsmD
gene-b2268	81	762	114	862	51	312	24	159	14	83	14	48	host	rbn
gene-b4831	179	421	172	465	71	193	21	87	10	47	9	25	host	allZ
gene-b2811	90	652	179	676	78	209	43	118	25	107	17	39	host	csdE
gene-b1958	216	194	338	286	202	255	68	135	47	75	34	54	host	yedI
gene-b2377	49	56	36	97	13	112	7	92	3	64	4	46	host	yfdY
gene-b2787	39	137	45	304	28	325	10	233	2	160	2	45	host	gudD
gene-b1435	234	2260	314	1814	125	332	67	182	51	159	30	35	host	rlhA
gene-b4024	456	976	491	1291	124	362	48	253	29	175	13	54	host	lysC
gene-b1125	269	1068	694	1364	255	272	132	113	83	76	44	22	host	potB
gene-b3370	9	95	5	192	2	346	1	227	0	133	0	57	host	frlA
gene-b1959	43	186	116	296	35	213	12	174	9	86	5	39	host	yedA
gene-b1751	4	51	8	107	2	106	0	93	1	51	2	19	host	ydjY
gene-b2622	175	820	163	776	71	284	58	172	52	130	25	59	host	intA
gene-b1343	218	1272	382	1299	140	325	66	151	46	82	36	40	host	dbpA
gene-b2686	286	1402	515	2158	224	592	108	311	41	251	43	87	host	emrB
gene-b2860	45	302	55	435	22	236	17	156	8	100	5	45	host	insD4
gene-b0261	77	330	68	441	46	254	21	179	18	130	17	47	host	mmuM
gene-b3449	163	651	163	832	115	302	33	154	17	113	9	52	host	ugpQ
gene-b3628	280	704	147	1040	54	327	10	232	27	140	6	98	host	waaB
gene-b0097	390	2837	872	3366	338	1019	115	468	65	325	52	171	host	secM
gene-b1289	24	123	40	177	13	79	4	61	1	58	2	25	host	ycjD
gene-b1314	11	43	10	116	5	115	1	80	0	50	3	22	host	ycjR
gene-b4215	11	49	3	130	4	160	0	87	4	69	0	39	host	ytfI
gene-b2016	477	2377	534	1799	144	348	94	156	61	123	36	88	host	yeeZ
gene-T4p159	0	0	10	4902	7	8902	17	9229	3621	98572	4364	114141	phage	13
gene-b3740	165	1124	261	1040	116	352	59	163	37	138	10	80	host	rsmG
gene-T4p161	1	1	7	3690	14	7833	18	15218	3872	132096	1856	106483	phage	15
gene-b1444	70	156	94	293	58	211	16	158	6	85	6	50	host	patD
gene-b2134	237	1570	269	1350	152	539	52	263	29	159	27	91	host	pbpG
gene-b4817	105	837	115	627	34	147	7	41	8	45	1	20	host	ynhH
gene-b0251	21	93	36	150	11	138	16	87	3	62	8	23	host	yafY
gene-b1178	23	118	32	140	15	88	0	52	6	38	0	18	host	pliG
gene-b2005	4	53	14	96	3	68	4	58	1	37	0	22	host	cbtA
gene-b0080	400	2324	692	2547	258	528	85	226	65	147	30	52	host	cra
gene-b3550	98	401	139	720	51	332	18	173	13	123	8	50	host	yiaC
gene-b0829	899	3441	984	4114	226	582	89	303	32	167	74	49	host	gsiA
gene-b1749	524	2177	383	1588	164	253	64	101	43	109	30	30	host	xthA
gene-b0917	196	547	290	336	128	78	54	38	21	33	21	8	host	ycaR
gene-b2563	184	877	170	957	79	180	29	70	18	59	21	25	host	acpS
gene-b4186	9	141	11	290	8	294	13	183	8	124	7	43	host	yjfC
gene-b1533	147	253	215	354	72	166	32	126	18	89	11	75	host	eamA
gene-b4567	76	346	73	299	40	171	13	99	10	45	2	52	host	yjjZ
gene-b3548	147	425	72	434	24	343	6	174	4	150	4	58	host	yhjY
gene-b3642	44	688	52	572	36	242	13	169	8	107	5	47	host	pyrE
gene-b4194	4	37	6	75	3	96	4	55	0	38	2	13	host	ulaB
gene-b1483	140	551	258	1328	106	283	39	147	11	103	10	64	host	ddpF
gene-b1679	18	106	85	232	41	90	7	44	5	29	1	6	host	sufE
gene-b0537	223	854	171	893	116	582	41	207	16	86	16	46	host	intD
gene-b0613	7	66	8	117	0	150	1	109	1	60	0	19	host	citG
gene-b2901	709	1693	812	1991	338	531	136	292	91	240	58	73	host	bglA
gene-b3596	1	23	5	68	1	88	3	54	4	33	1	35	host	yibG
gene-b1187	309	2108	433	2293	194	453	89	172	47	110	35	51	host	fadR
gene-b3355	179	1034	239	1232	91	548	32	343	15	225	24	93	host	prkB
gene-b4533	1	21	0	33	0	48	0	47	0	29	0	13	host	ynfO
gene-T4p258	1	0	100	11788	4324	94128	517	20450	952	20637	150	11186	phage	arn.1
gene-b1219	193	960	198	1156	120	301	36	94	23	51	16	19	host	ychN
gene-b1538	625	1232	587	1432	245	429	65	239	48	181	36	84	host	dcp
gene-b1430	121	906	134	1206	64	255	15	104	14	77	13	30	host	tehB
gene-b3057	220	841	306	1050	133	290	65	171	42	89	30	47	host	bacA
gene-b4415	2	15	4	36	1	38	2	37	3	24	0	13	host	hokE
gene-b0412	10	132	10	154	4	134	2	70	3	61	0	18	host	yajI
gene-b2667	17	126	22	570	11	85	3	48	3	36	1	17	host	ygaV
gene-b4536	63	389	65	299	13	88	1	25	7	31	0	10	host	yobH
gene-b1791	18	160	25	246	13	185	9	134	6	103	2	41	host	nimT
gene-b0226	119	715	107	488	34	171	7	74	9	41	4	28	host	dinJ
gene-b3205	366	2750	772	2491	223	265	82	137	35	110	47	53	host	rapZ
gene-b3885	249	425	271	597	106	467	37	211	17	167	24	81	host	yihX
gene-b2004	4	36	7	89	3	73	1	57	2	53	1	22	host	cbeA
gene-b3005	635	3941	1192	5135	255	356	102	132	52	104	36	49	host	exbD
gene-b2193	91	345	137	270	75	136	38	80	34	35	21	19	host	narP
gene-b1957	101	21	157	54	104	66	30	58	12	57	11	31	host	yodC
gene-b0636	277	4122	696	3438	373	697	146	292	68	204	62	81	host	rlmH
gene-b3485	69	291	85	644	27	357	18	221	25	172	12	122	host	yhhJ
gene-b0307	56	180	49	324	17	337	9	263	7	135	3	99	host	ykgF
gene-b1803	7	104	11	164	7	137	3	113	0	68	1	29	host	yeaX
gene-b1952	120	256	78	194	28	83	10	37	15	28	11	31	host	dsrB
gene-b1997	45	178	41	237	15	106	12	104	6	60	1	32	host	insC3
gene-b2489	15	108	18	183	7	242	3	146	2	115	2	42	host	hyfI
gene-b2270	33	141	31	311	25	453	8	260	13	154	4	91	host	yfbK
gene-b1025	31	141	76	342	30	337	6	209	17	111	4	92	host	dgcT
gene-b2547	18	125	16	287	6	355	8	204	1	147	3	38	host	yphE
gene-b0016	117	745	339	1086	182	432	41	211	27	164	21	59	host	insL1
gene-b0593	273	1962	598	2814	215	508	63	212	16	194	10	85	host	entC
gene-b1963	50	270	64	241	23	107	6	58	3	30	2	20	host	drpB
gene-b3951	44	230	36	563	19	577	8	377	11	282	10	112	host	pflD
gene-b0107	20	194	50	358	14	336	11	188	3	157	2	49	host	hofB
gene-b2370	245	4012	249	3782	39	548	7	372	33	213	5	142	host	evgS
gene-b3158	19	97	31	170	9	183	2	143	2	116	1	56	host	ubiU
gene-b0880	214	643	163	673	82	366	30	99	20	74	17	44	host	cspD
gene-b2873	9	102	10	2767	6	256	3	208	3	125	1	41	host	hyuA
gene-b1636	511	1447	582	1463	259	294	87	87	47	108	44	38	host	pdxY
gene-b2257	17	134	46	310	12	334	7	213	6	186	6	80	host	arnT
gene-b0036	11	71	18	167	6	198	5	112	3	82	1	23	host	caiD
gene-b3469	247	1971	360	2585	165	783	82	479	44	394	40	153	host	zntA
gene-b0225	85	445	92	308	26	126	9	54	10	23	3	17	host	yafQ
gene-b0770	10	72	8	255	19	416	13	221	14	194	6	60	host	ybhI
gene-b1069	215	1158	309	1467	119	420	57	212	26	159	29	50	host	murJ
gene-b0992	10	104	24	168	7	187	1	142	3	110	1	46	host	yccM
gene-b1277	234	2361	318	2410	154	328	47	92	34	78	15	35	host	ribA
gene-b0464	111	731	226	602	73	174	9	75	19	57	7	22	host	acrR
gene-b2258	27	126	47	151	15	139	6	77	6	61	2	40	host	arnF
gene-T4p179	0	0	4	976	837	32568	824	23787	464	5305	88	8364	phage	24.2
gene-b2364	9	139	15	164	2	161	0	101	2	61	1	28	host	dsdC
gene-b2936	269	1247	283	1398	155	472	56	157	35	120	36	51	host	loiP
gene-b1120	387	1785	604	2060	183	283	78	141	50	114	34	57	host	cobB
gene-b2689	230	1571	310	1807	130	213	56	99	23	59	14	22	host	yqaA
gene-b2969	38	797	161	1278	111	542	51	223	14	157	12	75	host	yghE
gene-b4843	242	949	338	868	109	156	45	70	31	49	22	28	host	asphoP
gene-b2706	8	55	3	72	3	75	4	47	0	38	1	10	host	gutM
gene-b4797	15	133	27	109	7	83	1	53	1	37	3	13	host	yicU
gene-b3147	754	4299	908	4941	303	761	139	455	101	301	89	133	host	lpoA
gene-b3425	221	1018	165	641	72	215	22	113	19	86	8	33	host	glpE
gene-b0473	740	2339	1062	3834	544	683	173	275	109	262	96	97	host	htpG
gene-b0056	172	637	259	1195	106	347	33	129	23	111	14	37	host	yabP
gene-b1875	110	630	107	654	36	153	20	93	4	61	10	25	host	yecM
gene-b1377	7	281	14	396	139	153	2	101	6	61	2	37	host	ompN
gene-b4558	405	1364	445	731	124	261	50	99	32	63	23	49	host	lptM
gene-T4p099	0	0	331	49163	1373	43327	69	7155	299	10517	60	4032	phage	mobD.2a
gene-b3957	453	1136	431	1472	133	1115	45	293	34	189	30	76	host	argE
gene-b0275	21	196	84	373	47	212	19	86	9	52	4	29	host	insA3
gene-b4577	23	149	26	185	31	257	16	131	9	79	12	43	host	sgrS
gene-b3026	80	259	65	424	25	245	14	188	9	134	4	44	host	qseC
gene-b2798	52	360	66	289	27	157	14	93	12	56	6	30	host	ygdG
gene-b1283	57	505	58	583	63	129	12	48	11	64	6	18	host	osmB
gene-b1530	61	343	60	368	13	128	3	49	4	47	2	27	host	marR
gene-b0349	14	108	17	153	8	172	5	147	0	88	2	24	host	mhpC
gene-b1787	52	507	68	535	14	132	9	53	10	56	2	20	host	yeaK
gene-b2063	132	772	209	882	83	326	38	212	12	185	18	82	host	yegH
gene-b1476	15	84	11	154	18	92	4	70	10	43	8	22	host	fdnI
gene-T4p079	1	0	88	7694	1249	52595	1868	65834	4065	59822	305	32082	phage	49
gene-b0161	451	1967	628	3223	306	486	94	247	62	199	46	91	host	degP
gene-b3773	105	349	130	459	85	404	54	265	24	194	26	48	host	ilvY
gene-b2261	379	2456	564	3836	446	693	150	256	58	219	61	117	host	menC
gene-b0577	133	1059	205	1235	67	396	30	194	23	163	7	36	host	ybdG
gene-b0824	4	60	6	142	3	192	2	134	1	113	0	31	host	ybiY
gene-b2440	39	234	48	369	23	209	11	151	2	101	4	42	host	eutC
gene-b4442	261	896	217	1026	76	117	11	42	13	34	12	19	host	micA
gene-b0771	30	224	37	441	26	443	31	299	37	206	12	60	host	ybhJ
gene-b2928	77	645	111	659	41	249	18	157	7	98	7	35	host	yggC
gene-b1399	55	298	83	371	36	174	15	122	5	74	5	35	host	paaX
gene-b4833	0	4	0	19	0	24	0	22	0	15	0	13	host	kilS
gene-b4742	118	320	228	719	75	103	22	45	8	56	5	14	host	ymjE
gene-b1859	51	567	103	647	41	220	11	136	3	94	6	39	host	znuB
gene-b4637	754	3594	641	2864	235	917	31	248	59	182	18	78	host	uof
gene-b0478	366	2271	736	3298	252	818	126	386	68	352	47	142	host	ybaL
gene-b2665	223	522	215	685	95	166	31	67	18	50	9	32	host	kbp
gene-T4p247	1	0	37	7637	1625	72933	1487	96110	2149	22173	92	8536	phage	gene-T4p247_gene_dsbA
gene-b4713	6	80	17	75	10	95	0	32	1	28	2	31	host	agrB
gene-b0137	6	41	5	141	2	143	0	107	2	50	0	20	host	yadL
gene-b1395	11	51	14	158	6	162	1	135	2	120	2	69	host	paaH
gene-b4734	6	29	9	62	11	54	0	51	1	26	1	8	host	yldA
gene-b1858	65	763	119	591	42	192	16	106	7	82	5	28	host	znuC
gene-b0851	265	928	291	1056	104	331	51	143	25	93	26	35	host	nfsA
gene-b1348	0	9	1	17	0	25	0	13	0	14	0	8	host	ralR
gene-b1201	72	381	93	473	34	308	16	223	19	145	8	60	host	dhaR
gene-b0052	670	3911	1136	4104	529	907	165	321	105	204	64	112	host	pdxA
gene-b0350	14	63	11	151	15	134	3	127	4	69	4	24	host	mhpD
gene-b1670	10	54	7	124	5	176	3	105	2	68	0	29	host	ydhU
gene-b0282	10	67	13	157	8	213	3	386	5	71	3	45	host	yagP
gene-b3437	12	89	22	135	9	146	9	82	9	69	2	25	host	gntK
gene-b2468	23	210	27	345	13	353	6	228	4	155	4	59	host	aegA
gene-b2147	23	81	30	199	11	263	7	150	0	106	5	27	host	preA
gene-b1457	2	8	5	32	2	41	1	20	0	23	0	12	host	ydcD
gene-b3237	247	2847	334	2209	151	466	54	165	46	118	28	63	host	argR
gene-b0590	81	693	141	881	25	297	14	172	7	129	6	77	host	fepD
gene-b0304	25	97	14	297	12	320	7	195	2	142	1	75	host	rclA
gene-b2542	38	180	44	432	30	297	11	197	10	125	4	45	host	hcaD
gene-b1956	88	512	204	484	97	371	41	201	17	115	10	80	host	dgcQ
gene-b4453	41	190	70	307	44	190	31	96	16	79	15	33	host	ldrD
gene-b4269	154	703	205	1322	173	561	52	237	19	179	9	80	host	ahr
gene-b0767	612	1770	646	2662	334	528	133	221	52	163	54	71	host	pgl
gene-b1630	128	1176	263	1344	82	349	40	187	24	114	25	56	host	rsxD
gene-b4256	109	351	97	557	69	264	24	123	11	94	9	56	host	yjgM
gene-b3398	180	1556	300	1455	134	762	105	459	42	377	32	138	host	igaA
gene-b1668	78	356	95	580	36	224	8	152	7	102	4	31	host	ydhS
gene-b1532	17	191	66	205	14	59	1	41	6	32	3	21	host	marB
gene-b3397	295	2458	360	1230	146	323	74	162	34	124	19	59	host	gene-b3397_gene_nudE
gene-b3598	17	51	6	109	1	126	1	113	1	52	0	42	host	yibI
gene-b2731	71	402	104	724	32	432	12	270	10	176	2	59	host	fhlA
gene-b4795	120	508	53	483	17	121	2	46	7	37	0	39	host	yibX
gene-b3378	11	59	7	94	1	112	1	61	1	46	0	13	host	yhfU
gene-b0024	492	2834	693	2827	355	842	69	124	58	110	22	39	host	yaaY
gene-b2080	28	107	22	109	7	51	2	37	1	15	1	10	host	yegP
gene-b2825	13	91	21	203	13	133	9	96	1	45	1	22	host	ppdB
gene-b0627	307	1266	260	1506	167	474	52	98	23	67	21	45	host	tatE
gene-b2505	4	46	1	96	4	84	1	64	0	61	2	31	host	yfgH
gene-b0554	6	57	26	118	11	72	4	45	3	26	0	23	host	essD
gene-b1598	119	634	133	567	58	241	12	120	8	76	10	36	host	ydgD
gene-b3088	68	312	222	586	104	333	64	238	28	190	21	88	host	alx
gene-b3103	178	224	166	282	79	128	33	62	17	44	13	35	host	yhaH
gene-b1385	54	397	113	493	47	263	25	184	13	125	7	54	host	feaB
gene-b4701	1	9	12	52	6	35	1	20	0	12	0	8	host	sokX
gene-b1743	45	124	28	181	19	95	14	57	5	53	1	14	host	spy
gene-b3539	216	592	797	1122	374	487	48	293	31	220	15	123	host	yhjV
gene-b4264	54	302	48	304	22	263	6	177	1	105	5	42	host	idnR
gene-b3522	87	458	77	515	21	369	19	269	7	178	4	81	host	yhjD
gene-b1941	15	91	24	169	13	185	3	126	5	112	5	29	host	fliI
gene-b2230	10	196	50	338	31	273	12	178	12	135	4	41	host	yfaA
gene-b1953	37	137	36	197	19	58	4	35	1	31	0	11	host	yodD
gene-b1464	135	800	180	650	50	158	24	97	6	66	7	28	host	yddE
gene-b1473	46	244	31	233	12	156	7	102	2	63	1	42	host	yddG
gene-b0712	475	1208	652	2707	256	444	84	177	36	155	53	78	host	pxpC
gene-b1448	141	484	131	525	42	169	20	87	11	63	5	22	host	mnaT
gene-b0517	4	61	9	154	5	211	3	149	1	115	0	43	host	allD
gene-b1113	114	355	202	377	97	154	32	81	16	64	9	22	host	ldtC
gene-b1139	44	310	21	516	15	132	3	44	6	48	1	30	host	lit
gene-b4029	56	275	51	528	25	559	13	441	20	325	7	175	host	yjbH
gene-b3477	6	125	11	270	7	294	2	267	6	134	2	51	host	nikB
gene-b4743	14	94	24	99	7	63	2	33	3	9	1	12	host	ynaL
gene-b2407	2	42	7	100	1	170	2	125	0	48	0	26	host	xapA
gene-b1291	126	915	253	1146	59	236	33	107	27	82	10	26	host	sapD
gene-b1552	9	42	97	302	20	38	1	23	2	26	1	13	host	cspI
gene-b1360	10	41	14	86	4	75	2	77	3	48	1	25	host	ydaV
gene-b2130	83	290	120	458	49	240	14	174	8	112	2	50	host	yehY
gene-b2352	255	1767	84	1270	39	277	2	111	12	104	4	57	host	yfdI
gene-b1009	58	216	79	984	54	253	10	122	2	108	3	33	host	rutD
gene-b0086	638	2523	1039	2821	383	557	168	290	82	182	81	70	host	murF
gene-b3685	132	899	167	1174	65	774	27	548	25	357	11	129	host	yidE
gene-b3844	686	3095	884	1695	351	406	178	226	112	162	80	63	host	fre
gene-b1545	6	89	27	241	5	67	2	46	1	22	0	15	host	pinQ
gene-b4335	14	101	39	244	10	299	6	243	2	128	3	58	host	yjiM
gene-b2705	9	103	17	158	3	176	2	127	1	68	2	20	host	srlD
gene-b4065	310	954	376	1365	143	549	55	376	33	292	32	150	host	yjcE
gene-b2778	6	42	11	141	2	136	2	95	1	57	0	22	host	ygcG
gene-b2071	6	29	7	120	1	115	1	67	0	43	3	30	host	yegJ
gene-b4603	0	5	0	13	0	10	0	13	0	4	0	1	host	rseX
gene-b0142	49	1195	140	682	31	176	25	117	12	90	12	33	host	folK
gene-b0975	12	51	13	118	10	90	4	61	0	47	2	13	host	hyaD
gene-b1802	4	65	3	152	0	171	0	129	0	82	1	26	host	yeaW
gene-b0832	85	245	262	462	78	252	25	159	8	54	7	39	host	gsiD
gene-b0985	6	58	10	172	6	158	3	105	3	102	2	32	host	gfcC
gene-b3160	374	842	394	1538	192	439	91	248	25	196	25	95	host	yhbW
gene-b1887	22	48	12	93	5	78	5	63	4	38	2	13	host	cheW
gene-b0513	17	104	24	270	17	279	7	220	1	163	0	73	host	ybbY
gene-b3102	63	317	116	470	43	267	16	174	8	116	10	57	host	yqjG
gene-b3233	713	3213	616	2790	255	526	123	165	78	135	81	74	host	yhcB
gene-b0620	35	184	58	302	23	146	5	81	0	67	3	16	host	dpiA
gene-b4811	27	70	95	259	56	97	19	32	20	41	13	23	host	timR
gene-b4013	61	226	48	391	34	361	28	289	35	255	30	116	host	metA
gene-b3345	149	861	367	825	128	181	40	92	25	84	19	36	host	tusD
gene-b4327	54	475	116	592	73	249	17	164	17	97	12	43	host	hypT
